iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
70100	0.58709	-0.521065	-2.25968	-2.12164	2.24568	6.54688	1.08571	0.298553	0.0908246	0.0703088	0.157772	0.185406	0.120188	0.113067	0.499996	0.0751379	-0.440219	-2.12844	-2.09447	1.96091	6.67784	0.924321	0.826171	-0.0496803	-1.98138	-1.60808	1.30379	6.53372	1.19599	0.012034	-0.100974	-2.4557	-2.10856	2.14093	6.5335	1.57081	1.2556	-0.905415	-1.57831	-2.15005	1.85849	6.3173	0.599992	0.615071	-0.197983	-1.95551	-1.72906	1.23775	6.24955	1.28275	0.208151	-0.282508	-2.38965	-1.95751	1.86687	6.39989	0.814764	0.428083	-1.14491	-2.05163	-1.73579	1.67215	6.18557	1.46506	0.163195	-0.155315	-2.46808	-1.37928	2.1638	6.52176	1.27509	0.189896	-0.443966	-2.0341	-1.08838	2.13683	6.12199	1.03063	0.354607	-0.318524	-2.52281	-1.40724	2.09949	5.99609	1.37238	0.218894	-0.252173	-2.90155	-0.828986	1.8136	6.61213	1.55035	0.981004	-0.570486	-2.44641	-1.29427	1.83896	6.15649	1.53401	0.82928	-0.158829	-2.72127	-1.24635	1.84588	6.42846	1.20986	0.575591	-0.318489	-2.20741	-0.694952	2.01446	6.10431	0.990324	-8.748594e+00	-1.082656e+04	-1.083531e+04
70200	0.119541	-0.574402	-2.48056	-2.17986	2.27829	6.52641	1.54989	0.26417	0.219614	0.0957401	0.172035	0.0915001	0.0509012	0.0768179	0.499968	1.28016	-0.0878252	-2.30219	-1.45725	2.26468	6.37541	1.31315	0.632313	-0.888241	-2.43982	-1.36048	1.99105	6.34663	1.51275	1.4799	-0.566115	-2.65887	-1.94406	2.15037	6.42446	1.17793	0.785356	-0.695063	-2.98497	-2.27173	1.77656	6.22279	1.0639	0.821396	-0.0944822	-2.27068	-1.28638	2.08266	6.36945	1.26394	0.570119	-0.376181	-1.96367	-1.63884	1.81856	5.98481	1.2109	1.57621	-1.13869	-2.26738	-0.964893	2.12119	6.43516	1.59058	0.554568	-0.197787	-2.00865	-1.81812	1.97648	 6.47	1.59206	0.356952	-0.0785651	-2.46301	-2.06223	1.75037	6.52792	1.20241	0.578183	-0.368205	-2.29325	-1.42321	1.94272	5.86647	1.38732	1.35504	-0.418834	-2.09824	-1.8492	1.66981	6.40953	1.46939	0.0479075	-0.00162668	-2.27981	-1.91941	2.00729	6.43471	1.35999	0.413569	-0.630047	-2.13583	-1.56892	2.03586	6.62183	1.12564	0.374884	-0.661837	-2.35954	-1.41871	2.19901	6.52047	1.48043	-6.169894e+00	-1.082715e+04	-1.083332e+04
70300	1.60397	-0.167284	-3.53009	-0.244993	2.20176	5.99689	0.447628	0.0764923	0.0794639	0.201861	0.152645	0.0573314	0.136655	0.0800945	0.499961	1.72748	-0.190897	-3.14282	-0.342551	2.11221	5.62267	0.548203	1.96842	-0.319361	-2.89895	-0.355222	2.12801	5.41867	1.20857	1.69727	-0.224375	-3.08461	-0.134298	2.20084	5.60095	0.187146	1.55001	-0.313639	-2.77961	-0.379804	2.20671	5.37507	0.624856	1.39093	-0.441002	-3.83282	-0.0897666	2.03372	5.51675	0.704781	2.24127	-0.00333363	-3.54192	-0.216561	2.18359	6.02436	0.220446	1.89282	-0.253437	-3.81107	-0.160485	1.99978	5.3617	0.56115	1.85058	-0.658716	-3.75541	-0.462185	1.99172	6.06516	0.239987	1.73022	-1.12056	-3.98071	-0.673361	1.7889	6.25921	0.766066	1.8137	-0.571738	-3.43557	-0.638167	1.71197	6.07271	0.45204	1.1929	-0.854413	-3.44145	-0.67822	1.69958	5.76828	1.02691	1.99466	-1.17659	-4.18978	-0.528179	2.00242	6.18338	0.322356	1.65391	-0.728146	-3.39142	-0.0142671	1.80168	6.09164	-0.0494481	2.2969	-0.406212	-3.71906	-0.236455	2.06355	5.62882	0.0956276	-4.299755e+00	-1.082730e+04	-1.083160e+04
70400	1.34978	-1.64039	-3.28372	-1.15844	1.72699	5.37058	0.0477575	0.0650397	0.0965306	0.18937	0.102247	0.0661002	0.0923958	0.159556	0.499921	1.6045	-0.697465	-3.13426	-1.38641	1.80754	5.40022	-0.491867	1.57383	-0.673674	-3.17577	-1.50017	1.9883	5.31761	-0.360776	1.71852	-0.636341	-3.48867	-1.15164	1.55198	5.58213	-0.659065	1.14344	-1.13616	-2.86149	-1.35244	1.89549	5.69188	-0.200935	1.27986	-1.02575	-2.49268	-0.957327	2.111	5.43807	-0.653156	1.28794	-0.986366	-2.87943	-1.64002	1.91785	5.29005	0.193236	1.29182	-0.524947	-3.10788	-1.13376	1.9129	5.34071	-0.55286	1.19119	-1.01626	-3.09193	-0.854389	1.67437	5.47124	0.72156	1.33233	-0.991816	-3.69279	-1.36698	1.7523	5.71561	0.0864497	0.736742	-1.0884	-3.3594	-0.76077	1.78003	5.88106	0.597777	1.03204	-0.913729	-2.67511	-0.852349	2.16604	5.83727	0.0554271	1.09862	-0.998076	-2.8025	-0.351692	1.88897	5.78169	0.231753	1.45632	-0.644243	-2.72147	-0.93718	1.46195	5.9978	0.710738	1.32853	-0.78316	-2.46873	-0.373883	1.53174	5.46156	0.375131	-1.332391e+01	-1.082816e+04	-1.084148e+04
70500	0.828109	-0.22664	-3.5852	-1.28064	1.83654	6.02613	0.0052961	0.258816	0.475965	0.306478	0.16896	0.105699	0.100333	0.110441	0.499989	0.304868	-0.663604	-3.31979	-1.98635	1.67741	6.5028	0.3199	0.843118	-1.00508	-5.54344	-2.15851	1.17646	6.48663	0.296397	1.15844	-0.313996	-3.38422	-1.5793	1.37491	6.47554	0.501365	0.73874	-0.656597	-2.96109	-1.7312	1.82552	6.57066	-0.37793	0.13644	-1.21845	-2.93177	-1.2346	2.10704	6.35878	-0.0451594	0.672168	-0.816844	-2.85605	-2.05802	1.64465	6.44788	0.519374	0.0757202	-0.785072	-3.2184	-1.48107	1.8854	6.60016	0.514526	0.848221	-0.780981	-3.06312	-1.27284	1.12084	5.95613	-0.270451	0.686397	-0.606756	-4.09582	-1.24602	0.971132	5.98477	0.0434315	0.942744	-0.490392	-3.22173	-1.88775	0.994724	5.80662	0.120316	1.47554	-2.09961	-2.66823	-1.28115	1.0993	5.87783	-0.524549	1.05177	-1.86159	-2.96256	-0.89195	1.05785	5.85431	-0.474591	0.567813	-1.56527	-3.38892	-1.8718	0.871391	5.4842	-0.597176	1.06685	-0.470401	-2.6251	-1.72216	0.867563	6.00898	-0.187904	-4.306125e+01	-1.082669e+04	-1.086975e+04
70600	0.337975	-0.494108	-3.43358	-0.951903	0.800211	5.30767	0.466158	0.127912	0.191182	0.521889	0.294071	0.0831163	0.129505	0.0881235	0.499881	0.320363	-1.31615	-3.86027	-1.19354	1.02248	5.30729	0.341066	0.603345	-1.75749	-4.50558	-0.207017	1.27601	5.59382	0.900517	0.280352	-1.66195	-3.75168	-1.48711	0.715009	5.34952	0.307158	0.643504	-2.20663	-2.99052	-1.10372	1.11288	5.66322	0.667533	0.55654	-1.30673	-2.89298	-1.38578	0.957567	5.69237	0.163749	0.0154307	-1.16207	-2.39393	-1.46011	0.61298	5.48205	0.588064	0.781405	-1.39019	-4.35589	-0.668233	1.25178	5.64886	0.377494	0.25929	-0.74131	-2.17931	-1.99045	0.90881	6.00953	1.2637	0.545928	-0.344547	-1.42501	-1.89991	0.83705	5.85472	1.16779	0.630213	-0.519281	-2.61466	-1.02004	0.640632	5.88253	1.17459	0.643741	-0.182783	-2.70624	-2.09624	1.14936	5.70878	0.632289	0.127742	-0.825621	-2.4444	-1.8896	0.710698	5.53408	1.10486	0.864429	-0.663201	-1.71111	-1.5559	0.71731	6.14405	1.26035	0.748262	-0.149704	-2.51652	-0.985647	1.08843	5.88171	1.16045	-3.792923e+01	-1.082902e+04	-1.086695e+04
70700	0.301375	-0.201327	-4.1315	-2.24884	1.92897	5.45067	-0.422663	0.182041	0.385802	0.152333	2.18601	0.232639	0.123393	0.0941244	0.499999	0.841498	-0.0429269	-3.43487	-2.25292	1.65445	5.42056	0.205202	0.714239	-0.748258	-3.18944	-1.34076	1.31286	5.80659	0.317025	1.14287	-0.209129	-3.19027	-1.49797	1.15017	5.56396	0.404837	0.930124	-0.287004	-2.88406	-1.47282	1.9237	5.3667	0.379731	1.15733	-0.40872	-3.24587	-2.04953	2.04843	5.34239	-0.284699	0.945992	-0.37451	-3.75436	-1.67133	1.56444	5.31524	0.214743	1.59215	-0.000658422	-3.66792	-1.69482	1.10288	5.41249	0.54219	0.631451	-0.75607	-3.82183	-1.08417	1.6242	5.33248	-0.652941	1.01486	-1.56788	-3.73516	-1.00572	1.40281	5.30891	-0.565365	0.147739	-0.342909	-3.80224	-0.637361	1.94685	5.52868	-0.688463	0.769582	-1.15194	-4.37228	-1.15021	1.43543	5.52051	-0.328319	0.92741	-0.0153293	-3.62449	-1.67924	1.12434	6.31713	-0.508058	0.237391	-0.989186	-4.21953	-0.66331	1.09445	5.61413	-0.633663	1.23699	-1.00316	-3.30204	-1.50891	2.03113	5.71571	-0.370187	-3.310736e+01	-1.082649e+04	-1.085960e+04
70800	1.01829	-0.849995	-3.45588	-2.01573	1.05491	5.81275	-0.555742	0.0689101	0.347751	0.186548	0.819533	0.237502	0.139924	0.139471	0.499934	1.25778	-0.676524	-3.20194	-1.84359	1.11142	5.37337	-0.584812	1.33346	-0.991662	-3.57491	-1.93562	1.62187	5.39089	-0.511257	0.852066	-1.14525	-3.69843	-1.3185	1.7039	5.86483	-0.490718	1.45081	-0.471256	-3.34059	-1.26646	0.692632	5.41514	-0.119192	1.31635	-0.850727	-2.53706	-0.389314	0.917744	5.46766	-0.236896	1.55227	-1.34034	-2.4155	-1.84798	1.53472	5.94202	-0.385264	1.83866	-0.040683	-3.40908	-0.903225	0.938074	5.31612	-0.0748447	0.737187	-1.12036	-3.07921	-1.07383	1.36436	6.24122	-0.579366	0.117116	-0.965797	-3.04585	-0.0324054	1.78975	5.64921	-0.457041	0.761882	-1.55572	-3.54616	-2.23533	1.06001	6.3436	-0.55573	1.09013	-1.53754	-4.10002	-1.33919	0.891616	5.98286	-0.640595	0.582967	-0.400092	-3.02086	-2.15066	1.37716	5.93853	-0.27644	0.867319	-0.876702	-3.43202	-0.904017	2.09884	6.22053	-0.313012	0.799892	-1.24866	-2.25003	-1.75327	2.13666	5.31363	-0.367764	-4.544304e+01	-1.082788e+04	-1.087332e+04
70900	0.38892	-1.80696	-2.18462	-0.640794	1.39537	6.28455	0.0197721	0.482105	0.724833	0.143758	0.955208	0.109811	0.229144	0.27302	0.499922	0.128213	-0.33664	-2.06196	-0.431232	1.4898	5.46048	0.061888	0.106267	-1.5754	-2.35739	-0.430929	1.56314	6.07951	-0.0798882	0.211152	-0.656351	-3.00692	-2.26969	0.69469	6.48286	0.240456	0.22312	-0.107662	-1.71721	-0.917437	1.0813	6.04191	-0.3938	0.222603	-0.523188	-1.947	-0.874285	1.58603	5.86637	0.293838	0.132811	-1.15137	-2.84516	-0.555389	1.48115	5.38838	-0.204625	0.957282	-0.864135	-2.57563	-0.830371	1.08155	5.50794	0.338857	1.467	-0.285415	-2.32291	-0.540211	1.84353	5.96477	0.220499	1.50215	-1.36073	-2.63215	-0.584335	1.63161	5.3579	0.445278	1.51745	-1.43718	-2.6268	-1.30778	1.36347	5.93295	0.86018	1.03601	-0.353351	-2.48096	-1.52749	2.23779	6.02703	0.219821	1.58134	-1.82981	-2.29527	-1.13242	1.84985	6.34271	-0.122497	1.55652	-1.02571	-2.30687	-1.74243	2.1988	6.28042	0.623958	2.04238	-1.6983	-2.4314	-0.588699	1.49162	5.43432	0.51312	-6.430329e+01	-1.082812e+04	-1.089243e+04
71000	1.63011	-0.351005	-3.23661	-0.203704	2.05517	6.56597	0.72271	0.30025	0.0799302	0.331604	0.113647	0.0381549	0.0478719	0.0910149	  0.5	1.93798	-0.216982	-2.0969	-0.287143	1.89598	6.62922	0.916954	2.08322	-0.382996	-1.28325	-0.550952	1.70921	6.42415	0.513141	1.3467	-0.639179	-1.85654	-0.847026	1.84648	6.50042	1.16365	2.14292	-0.0238127	-1.19552	-0.328556	1.85418	6.39843	0.752468	2.03679	-0.382797	-1.61614	-0.572551	2.02936	6.54294	0.82651	1.52729	-0.326324	-2.27374	-0.134654	1.65675	6.47361	1.33802	1.95721	-0.493763	-1.54719	-0.768827	2.05849	6.45273	0.813658	0.962506	-0.543878	-3.92008	-0.248266	1.98113	6.55003	0.443968	0.34011	-0.632979	-3.76101	-0.365216	1.94938	6.54738	0.549653	1.40402	-0.806059	-4.15868	-0.489037	2.20831	6.65346	0.573807	0.289128	-0.642378	-4.4817	-0.395962	1.68618	6.60378	0.266131	0.438034	-0.344646	-3.75097	-0.938838	2.01317	6.57355	0.493429	1.42137	-0.866054	-4.18688	-0.26076	1.99663	6.05986	0.188181	1.16568	-0.765204	-4.38368	-0.56082	1.55947	6.36097	0.354435	-4.615816e+00	-1.082647e+04	-1.083108e+04
71100	1.54368	-1.27395	-4.03082	-1.42557	1.42815	6.13043	0.635982	0.130937	0.125156	0.471251	1.37744	0.0636255	0.264403	0.218439	0.499981	1.47213	-1.48503	-5.40746	-2.1246	1.41652	6.01199	1.2799	1.07745	-2.00145	-5.6377	-1.93699	1.27442	6.47855	1.09048	1.57731	-1.73895	-4.53797	-1.86711	1.58637	5.91153	1.42682	1.53611	-1.92333	-4.51656	-0.840193	1.51304	6.17493	1.10032	1.32766	-1.14257	-5.9648	-0.396465	0.962843	5.42015	1.36253	1.3939	-1.35921	-4.13466	-0.751573	1.14856	6.20914	1.38227	1.75179	-1.04231	-5.57129	-1.50924	1.56055	6.37824	0.319697	2.02926	-1.51892	-4.23245	-1.39364	1.76082	6.37186	1.02848	2.12536	-1.48533	-3.66556	-0.114405	1.81015	6.53784	1.22436	2.24475	-1.38566	-5.3314	-1.43355	1.80094	6.66368	0.842705	1.87913	-1.63463	-4.76198	-2.27834	1.90572	6.54211	0.0696477	1.53473	-1.42496	-4.90037	-1.63872	2.03902	6.60563	1.11011	1.93934	-1.92371	-4.23269	-0.324897	1.65157	5.70343	1.26185	1.00522	-1.71062	-3.46072	-0.809288	2.22948	5.84833	1.05421	-5.102163e+01	-1.082688e+04	-1.087790e+04
71200	1.62876	-0.538517	-4.66896	-0.602855	0.983316	6.14558	0.697923	0.16899	0.102055	0.314332	0.152655	0.183428	0.0986852	0.108318	0.499951	1.531	-0.667248	-5.38816	-0.402878	0.99709	6.13681	0.988243	1.36034	-1.09712	-4.98379	-0.222345	1.30667	6.29758	1.55029	1.43305	-0.736351	-5.3103	-0.0771261	0.605998	6.15035	0.519788	1.81908	-0.564217	-5.38629	-0.653184	1.5294	5.81032	0.776964	0.984212	-0.801844	-4.76207	-0.420488	0.936769	6.59628	1.2396	1.07277	-0.39277	-4.9854	-0.0823377	0.799383	6.0549	1.33451	2.04346	-0.361291	-5.40108	-0.159182	0.560545	6.1048	0.357844	1.50612	-0.420096	-5.12836	-0.263538	0.911401	6.4431	0.603495	0.872979	-0.473635	-3.82501	-0.310307	0.623497	6.42054	0.0652433	0.766635	-0.650919	-4.48881	-0.383085	1.01084	6.67748	0.394196	1.40261	-0.339133	-4.6506	-0.713293	0.900799	6.31571	0.502525	1.60931	-0.443662	-4.02369	-0.0930079	0.123655	6.25383	0.85006	1.79552	-0.589336	-4.59696	-0.364897	1.7141	6.50545	0.593758	1.91222	-0.65503	-4.69968	-0.188663	1.12152	6.51599	0.680136	-2.567171e+01	-1.082751e+04	-1.085318e+04
71300	1.67778	-1.04001	-4.20467	-0.0248377	0.346257	5.41822	-0.393037	0.0834997	0.172292	0.0574198	0.0523596	0.132871	0.0819816	0.10525	0.499856	2.28894	-1.70026	-4.4444	-0.0353851	0.560406	5.34441	-0.0470008	1.90562	-1.7635	-4.27624	-0.166887	0.5887	5.48154	0.208995	1.85531	-1.1948	-4.51071	-0.135675	0.468294	5.63702	0.217729	1.84421	-1.68962	-4.34734	-0.161365	0.358064	5.37634	-0.149295	2.09231	-1.17657	-4.48648	-0.614345	0.277989	5.31403	0.193803	2.24054	-1.44148	-4.45321	-0.280108	0.449573	5.75708	-0.055438	1.88731	-1.55665	-4.56604	-0.236247	-0.18514	5.43642	0.212502	1.73761	-1.25979	-4.23404	-0.263615	0.649794	5.41692	-0.0867157	1.9166	-1.16428	-4.3405	-0.564693	1.13289	5.55188	-0.458501	1.53436	-1.63118	-4.07452	-0.200649	0.698722	5.46431	-0.113525	1.40062	-1.68947	-4.57945	-0.248292	0.517002	5.41996	-0.0339004	1.6236	-1.19335	-4.18878	-0.303789	0.374968	5.97696	-0.0842468	1.97264	-1.31877	-4.17289	-0.753705	0.863019	5.56371	-0.0953919	1.4821	-1.60228	-3.97596	-0.627323	0.231498	5.91164	-0.18323	7.757170e+00	-1.082955e+04	-1.082179e+04
71400	1.3336	-1.79979	-4.18777	-0.474427	1.02408	5.44986	-0.245693	0.0670688	0.0493845	0.200828	0.130089	0.142131	0.180204	0.328527	0.49998	1.41319	-1.84644	-4.40517	-0.360225	1.05679	5.48289	-0.270147	1.03452	-1.81829	-4.47199	-1.01256	1.29536	5.77987	-0.28336	1.44429	-1.74184	-4.52166	-0.301849	0.883978	5.43806	0.145265	1.51322	-1.68687	-4.42331	-0.189996	0.793214	5.50412	0.18017	1.10809	-1.83499	-4.59324	-0.827376	1.21858	5.30206	0.283915	2.01363	-2.02372	-4.88976	-0.97923	1.46051	5.38213	-0.519764	1.55065	-1.9625	-5.06528	-1.06903	0.424712	5.37954	-0.48332	1.48816	-1.67344	-4.36274	-0.87734	1.40203	5.89865	-0.291272	1.44489	-1.52341	-4.32974	-0.733344	1.51852	6.67035	0.352237	1.48083	-1.864	-4.02627	-0.469754	1.59245	5.74541	-0.275345	1.91419	-1.91256	-4.18926	-0.567378	1.15022	5.35434	0.830497	1.38025	-1.32128	-4.59466	-0.413669	1.7029	5.99647	-0.451593	1.3675	-1.86933	-4.45443	-0.883957	0.895435	5.6433	-0.0578534	2.1856	-1.54938	-3.98658	-0.832975	1.78226	5.84347	-0.496149	-2.043009e+01	-1.082690e+04	-1.084733e+04
71500	0.294449	-2.08318	-5.42941	-0.0948211	1.86871	5.90433	-0.560428	0.224111	0.312199	0.165941	0.298652	0.0529842	0.155768	0.0780321	0.499985	0.177938	-1.9395	-5.25527	-0.182523	2.0181	6.18955	-0.562371	0.761574	-2.21326	-5.05241	-0.666319	2.02987	6.34183	-0.314195	0.1501	-1.71985	-5.60243	-0.548435	2.26523	6.65835	-0.554744	0.374018	-2.22486	-5.23632	-0.757357	1.93599	6.38082	-0.665025	0.557425	-2.20196	-5.37262	-0.734003	1.9746	6.08682	-0.417524	1.07833	-2.68836	-5.7088	-0.88954	1.67345	6.62769	-0.0885021	0.741855	-1.21415	-5.2184	-0.0706373	2.22977	6.20171	-0.524971	0.561779	-1.1737	-4.64549	-0.207708	1.61389	5.45442	-0.639203	0.729662	-1.28145	-4.16737	-1.33891	1.47402	5.39295	-0.518941	0.609139	-1.39913	-3.84778	-0.375988	1.61606	5.39897	-0.579405	0.418907	-1.6333	-4.75157	-0.22092	1.61812	5.79486	-0.66201	0.398865	-1.82199	-4.48168	-0.0222542	1.88673	5.76033	-0.202127	0.371339	-1.93685	-4.56439	-0.349395	1.58389	5.69897	-0.602925	0.0538158	-0.905717	-5.95308	-0.157715	1.53109	5.78695	-0.443374	-1.627217e+01	-1.082678e+04	-1.084305e+04
71600	1.1736	-1.04156	-4.97241	-0.468465	1.72564	5.31526	0.0381199	0.276561	0.063797	0.197204	0.20382	0.141265	0.175085	0.0519984	0.499788	1.5901	-1.48907	-5.76582	-0.546277	1.96577	5.34229	-0.0608793	1.58432	-1.39056	-5.20299	-1.15953	1.44047	5.3049	0.0600897	1.44659	-1.79297	-6.07883	-0.551997	2.00548	5.52347	-0.206424	1.51383	-1.05248	-5.91201	-0.539194	1.7397	5.32254	-0.160741	1.74113	-1.45227	-5.68288	-0.86095	1.37251	5.42723	-0.256667	1.5644	-1.91837	-6.04484	-0.703558	1.66273	5.29826	-0.0215755	1.17295	-1.4419	-5.82011	-0.89714	2.02024	5.38724	0.291592	1.01335	-1.03349	-4.26631	-0.67379	1.26489	5.78816	0.0269793	1.4476	-1.38077	-4.99265	-0.769656	1.57704	6.20322	-0.029963	1.57161	-0.486612	-4.02447	-1.48844	1.03082	6.54939	-0.175657	1.51273	-1.09947	-4.07226	-0.608672	1.49058	5.73938	0.0407192	1.70134	-1.15064	-5.40945	-1.0245	1.06799	5.64968	-0.0210613	0.804853	-0.680425	-4.6383	-0.387782	0.558067	5.60206	0.0571752	0.623079	-0.712183	-4.57419	-0.508057	1.17062	5.83918	0.110368	-2.268002e+01	-1.083100e+04	-1.085368e+04
71700	2.14226	-0.503931	-4.97866	-1.51559	1.47755	5.92599	-0.279662	0.325542	0.362307	0.126073	0.170609	0.559348	0.119934	0.194265	0.499877	1.31875	-0.0287317	-4.87313	-1.05681	1.50815	5.66624	-0.155623	2.04837	-0.761262	-5.01316	-0.923532	1.8559	5.90093	-0.530713	1.47628	-1.25917	-5.11295	-0.93279	1.16965	5.74442	-0.485254	1.10558	-0.918358	-4.63964	-1.42186	1.35257	5.33851	-0.466069	0.313485	-0.238688	-4.85465	-0.81028	1.88906	5.47212	-0.216839	1.79763	-0.172324	-5.11507	-0.876023	0.851342	5.8077	0.401941	2.01294	-1.09248	-4.67681	-0.793572	2.24689	5.59723	0.128172	1.91938	-0.624103	-4.27556	-1.16471	1.82924	6.30068	0.699535	1.28024	-1.01481	-3.76226	-1.12983	2.03175	5.87218	0.475338	1.89001	-0.788679	-3.42692	-0.818281	1.74171	6.45824	0.783132	1.84192	-0.673827	-4.05359	-0.974177	1.39045	6.06727	0.628259	1.19141	-1.05308	-4.01354	-0.620959	1.14163	5.76743	0.888064	2.00845	-1.45942	-3.79019	-1.63029	1.59849	6.00585	0.68941	0.963394	-1.04672	-3.62242	-1.05649	1.30164	5.78686	1.07568	-4.836685e+01	-1.082911e+04	-1.087747e+04
71800	2.1349	-0.325749	-4.55956	-2.22349	1.56198	5.48645	0.238248	0.0657923	0.158267	0.0914405	0.216439	0.243083	0.0807063	0.229306	0.49998	2.19899	-0.407346	-5.12605	-1.65905	1.51402	5.3917	0.386904	2.08481	-0.290921	-5.33005	-1.58063	1.52593	5.47814	0.613748	2.04003	-0.754384	-5.16937	-1.59761	1.16689	5.35063	0.194702	2.17897	-0.54253	-4.91381	-0.791744	2.1555	5.43028	1.43345	2.25621	-0.263676	-5.67866	-1.74244	1.30695	5.59697	0.90553	1.78573	-0.691607	-5.00227	-1.76986	2.08846	5.45537	0.6022	1.94476	-0.192827	-4.79348	-1.74815	1.52945	5.97546	0.27271	2.23333	-0.340015	-4.58247	-1.46542	1.14283	5.68583	0.582383	2.26846	-0.710548	-4.58069	-1.72626	0.488852	5.88747	0.123254	1.90608	-0.640864	-4.42488	-1.61904	1.94041	5.83569	-0.138043	2.12677	-0.718268	-4.73258	-1.08008	0.427643	6.28425	0.281461	1.98582	-0.623712	-4.5351	-0.501518	0.287633	6.02404	0.577368	2.25407	-0.121672	-4.86286	-1.96399	-0.0989252	6.26193	-0.0418689	2.0367	-0.914074	-4.55926	-1.37904	1.98301	5.90663	1.57705	-2.473272e+01	-1.082690e+04	-1.085163e+04
