iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1.1)	lnISkDCVC(1.1.1.1)	lnISkNDCVC(1.1.1.1)	lnISkDCVG(1.1.1.2)	lnISkDCVC(1.1.1.2)	lnISkNDCVC(1.1.1.2)	lnISkDCVG(1.1.1.3)	lnISkDCVC(1.1.1.3)	lnISkNDCVC(1.1.1.3)	lnISkDCVG(1.1.1.4)	lnISkDCVC(1.1.1.4)	lnISkNDCVC(1.1.1.4)	lnISkDCVG(1.1.1.5)	lnISkDCVC(1.1.1.5)	lnISkNDCVC(1.1.1.5)	lnISkDCVG(1.1.1.6)	lnISkDCVC(1.1.1.6)	lnISkNDCVC(1.1.1.6)	lnISkDCVG(1.1.1.7)	lnISkDCVC(1.1.1.7)	lnISkNDCVC(1.1.1.7)	lnISkDCVG(1.1.1.8)	lnISkDCVC(1.1.1.8)	lnISkNDCVC(1.1.1.8)	LnPrior	LnData	LnPosterior
27100	0.630281	0.957962	0.909941	0.888329	0.552442	0.840851	0.848993	0.617909	0.506243	0.655783	0.839643	1.76861	0.6372	0.77126	-3.28841	3.96159	-3.86663	4.30346	0.151335	0.0625464	0.400944	0.125169	1.50468	0.945678	2.72874	1.93287	0.577464	0.145629	-3.82252	3.21328	-3.67067	4.48906	3.39228	-3.67005	3.43674	2.74232	-3.38411	3.84212	3.08389	-3.835	4.03694	3.27841	-4.57016	4.56357	3.80065	-4.25631	4.42047	3.88988	-3.74482	3.44786	3.88204	-4.17231	2.86747	-4.854177e+001	-6.189802e+002	-6.675220e+002
27150	0.552512	0.957396	0.757117	0.941296	0.405245	0.744084	0.615707	0.320045	0.423474	0.570035	0.789035	1.57215	0.133247	-0.635304	-2.9043	4.42296	-4.43677	3.99552	0.157794	0.634096	1.05326	0.184676	1.16518	0.967829	2.16442	1.66523	0.763846	0.737223	-2.97757	4.35832	-4.51459	3.96759	4.12824	-3.75116	4.54725	2.99331	-4.13344	3.20956	4.02631	-3.49025	3.33102	4.43143	-4.59889	4.01605	4.18215	-3.95811	2.68475	3.84981	-4.05322	3.3165	4.15483	-3.69336	2.73396	-5.008270e+001	-6.211551e+002	-6.712378e+002
27200	0.728858	0.913393	0.832924	0.955327	0.815623	0.698055	0.447449	0.472045	0.616175	0.663306	0.794166	1.99861	1.08004	2.35966	-2.16337	3.89636	-4.27491	3.83908	0.264808	0.199444	0.546395	0.0863053	1.6639	0.991487	3.67233	1.98671	1.25491	0.917737	-2.41722	3.3289	-4.25856	4.37649	4.08401	-4.22108	3.33983	2.72696	-3.81035	3.15504	3.43315	-2.42574	3.58355	2.85954	-4.25022	4.0699	4.51363	-4.49791	2.61149	3.84931	-4.58584	2.00626	3.38813	-3.4806	3.56541	-5.484625e+001	-6.196810e+002	-6.745273e+002
27250	0.392068	0.848143	0.972888	1.06328	0.57257	0.793	0.680036	0.193081	0.407222	0.689939	1.03038	2.08379	2.23636	0.486465	-2.22487	3.04215	-4.55836	4.21789	0.364083	0.553215	0.285856	0.0860888	1.55048	1.05018	1.32924	2.59364	1.13122	0.234744	-2.01769	3.70335	-4.26141	3.99063	3.19491	-4.04315	3.95047	3.03422	-3.46999	3.94799	3.0812	-2.77335	3.72192	2.94857	-4.41814	4.58282	3.34192	-4.04442	2.73686	3.65352	-4.55294	2.95868	3.68014	-4.31773	2.94919	-5.067866e+001	-6.132971e+002	-6.639758e+002
27300	0.343525	0.974475	0.998633	1.11819	0.489927	0.794809	0.794155	0.577077	0.3984	0.59944	0.94312	2.76271	0.685035	0.234224	-2.23249	2.50051	-4.24467	3.94157	0.0809654	0.315301	0.24582	0.203752	0.606185	2.23082	8.99116	2.81595	0.753075	0.089842	-2.01203	3.23886	-4.28449	3.82302	2.81629	-4.00794	2.67052	2.57914	-3.59732	3.50214	2.81423	-3.04219	2.81786	2.55409	-4.2409	3.19874	2.77801	-3.41048	2.62415	3.08904	-3.96513	0.5658	3.04778	-3.78087	0.519331	-5.793974e+001	-6.160469e+002	-6.739867e+002
27350	0.48018	0.838722	0.915198	0.890018	0.615377	0.832596	0.553132	0.504446	0.350574	0.610874	0.745044	2.62859	1.02108	0.752867	-2.90897	2.56685	-4.07447	2.60919	0.198446	0.080058	0.125837	0.0682556	1.85662	1.9782	3.06205	2.79576	0.731847	0.780575	-2.6349	2.93409	-4.39776	3.56566	2.90765	-4.15162	2.68212	2.05391	-3.59953	2.81488	2.96385	-2.84686	4.47031	1.55694	-4.56248	4.1755	2.54038	-3.94229	2.63282	3.71832	-3.73342	3.05237	3.39001	-3.61525	3.35041	-5.267098e+001	-6.164694e+002	-6.691404e+002
27400	0.453201	0.946504	1.21723	 1.01	0.448498	0.804467	1.13199	0.265013	0.319738	0.759752	0.761059	2.55066	0.168051	-0.0392142	-1.94367	2.86757	-3.92174	-0.741102	0.252335	0.106457	0.1277	0.14484	1.81683	1.31149	34.2547	2.84137	0.735841	-0.294445	-2.20799	2.96568	-4.51321	2.53523	2.5731	-4.09439	3.06258	2.48314	-3.42892	3.82396	2.7948	-4.26911	2.82206	2.64285	-4.53995	3.55255	2.78254	-4.4272	2.48052	4.00131	-3.78604	-1.05446	2.84687	-4.44266	2.90201	-6.620437e+001	-6.184925e+002	-6.846969e+002
27450	0.529486	1.06704	0.723667	1.05215	0.379936	0.644275	0.902073	0.288155	0.35695	0.569577	0.8465	3.15966	0.404353	0.00795473	-1.05018	3.84402	-4.41712	0.938841	0.184647	0.231363	0.0655709	0.10525	2.77606	0.795427	1.99028	2.91589	0.824186	-0.461052	-0.982313	2.52269	-4.02401	2.73333	2.59873	-4.27934	1.23998	2.37084	-3.51065	2.67906	2.48027	-3.08275	0.540661	3.22495	-3.88646	3.87122	2.15444	-4.27637	2.23843	2.90229	-4.083	1.8283	2.72554	-4.47457	0.87295	-5.486885e+001	-6.296365e+002	-6.845053e+002
27500	0.659325	0.83231	0.953336	0.885418	0.411245	0.7836	0.789952	0.439	0.4641	0.686301	0.705582	2.80953	0.0920081	-0.43949	-1.09147	3.97384	-3.7376	2.02656	0.165776	0.0759819	0.197649	0.228552	2.52233	1.1147	2.77562	2.75619	0.0841323	-0.808969	-1.41548	2.90725	-3.47165	2.97003	3.04309	-3.58082	2.60256	1.6775	-2.78704	2.62896	2.67616	-3.3698	0.643645	2.68017	-4.03669	-0.822021	2.42768	-3.25877	2.54771	3.34742	-3.9795	0.260244	3.27431	-2.76711	2.85388	-5.629933e+001	-6.168129e+002	-6.731123e+002
27550	0.570247	0.880469	0.773005	0.956947	0.542927	0.757955	0.764302	0.460806	0.329095	0.567522	0.742561	2.40546	1.01293	-0.490314	-1.59979	3.16291	-3.98632	2.84096	0.174441	0.146045	0.132822	0.168088	1.72617	4.82845	1.78008	3.02097	0.472272	-0.559718	-1.16954	2.32573	-3.55957	2.92289	2.35213	-3.79023	2.61423	1.85354	-2.76807	2.88424	2.4173	-3.58898	2.33422	2.70467	-3.40987	4.05528	3.43641	-3.63653	1.04408	2.84757	-3.25276	2.13749	3.09925	-3.93336	2.39678	-5.647258e+001	-6.104080e+002	-6.668806e+002
27600	0.605833	0.904778	0.77041	0.91141	0.557745	0.880226	0.864715	0.258782	0.318451	0.597343	0.467834	2.3154	-0.00356858	-2.66227	-1.04278	4.0899	-3.696	1.69508	0.59815	0.115182	0.173997	0.187549	1.9402	1.72836	1.36187	2.05622	0.0976172	-2.66311	-0.87414	4.1097	-3.60215	2.41377	3.47221	-3.34109	1.74986	2.72736	-2.51135	2.71793	3.69994	-3.61653	1.68575	3.12736	-4.30707	1.63586	3.27164	-3.61441	1.09997	3.72606	-2.4519	-0.68447	3.24944	-3.08437	1.70783	-5.303452e+001	-6.176255e+002	-6.706600e+002
27650	0.624618	1.00081	0.894427	0.940439	0.418091	0.888106	0.910033	0.38796	0.607333	0.701079	0.867761	2.37743	-0.198925	-0.307753	-0.210744	3.01733	-3.03812	1.07207	0.0942744	0.334779	0.467678	0.0797036	1.94262	1.23296	1.86594	2.13921	-0.134083	-1.4524	-0.202198	3.79136	-3.10467	1.45443	3.27213	-2.86411	1.68609	2.71625	-1.9711	1.91967	2.35873	-3.51749	-0.585087	2.90481	-2.76066	2.74274	3.72751	-1.76303	0.310617	3.80411	-2.48937	1.249	3.51527	-2.71044	0.848809	-5.916635e+001	-6.198366e+002	-6.790030e+002
27700	0.398996	0.922585	0.953704	1.00205	0.619502	0.968209	0.741218	0.314139	0.462475	0.557158	0.714466	2.94869	1.04952	-1.1945	0.233124	3.05935	-3.50043	1.74887	0.0881606	0.422701	0.193023	0.663068	2.44541	1.57309	1.11059	2.64156	0.0967951	-1.18188	0.317256	2.95833	-3.80864	0.205576	3.3389	-3.09727	1.32847	2.5796	-3.16345	0.398719	2.44215	-3.70205	-0.866133	2.90793	-4.22474	1.09346	2.74513	-2.71321	0.69589	2.95628	-2.78904	1.75028	3.3679	-2.87125	1.01801	-6.246064e+001	-6.180208e+002	-6.804815e+002
27750	0.563398	0.990739	0.989575	1.03071	0.72831	0.820884	0.645549	0.387962	0.524118	0.781927	0.7559	0.944206	-0.177734	0.461779	-0.756294	4.20739	-4.10637	0.0962567	0.52972	0.069397	0.0732158	0.150595	0.766996	1.03616	1.03413	1.71366	-0.149544	0.206155	-0.523821	4.34079	-3.99577	-0.818827	4.19759	-3.59658	0.981519	3.62564	-3.06774	-1.07357	4.57433	-3.11892	1.73221	3.7904	-3.50458	-1.04863	4.40646	-3.79147	0.0882494	4.07526	-3.16852	-0.63457	4.56164	-3.20426	0.0574341	-4.979825e+001	-6.227180e+002	-6.725162e+002
27800	0.575083	0.819404	0.917829	0.880367	0.650841	0.809957	0.476572	0.521265	0.608235	0.674876	0.733949	2.33793	0.357761	0.208035	0.0606969	4.3742	-4.60458	-0.291337	1.88333	0.689014	0.129461	0.0370169	1.58476	2.10187	2.03529	1.70662	0.0283032	0.232605	0.039967	3.43873	-4.13241	-0.826133	4.40586	-3.88933	-0.533723	3.63237	-2.88299	0.561576	3.43042	-2.79603	-0.706587	2.97264	-4.29788	0.251825	4.26133	-3.52168	0.307341	4.11901	-3.6329	-1.44231	4.05515	-2.66426	2.05833	-6.198449e+001	-6.210650e+002	-6.830495e+002
27850	0.532673	1.03029	0.855538	0.981188	0.542062	0.715488	0.648694	0.426968	0.426377	0.599165	0.838851	2.68424	-0.0687172	-0.827858	0.102664	4.01481	-4.32064	-2.05926	0.130887	0.175877	0.0950194	0.0801898	0.918881	2.17664	6.9379	2.07786	0.028427	-0.465691	0.368506	3.9445	-3.52024	0.828038	3.6134	-3.44751	0.234108	2.80424	-3.11618	-0.0896079	3.34462	-2.82401	0.633973	3.6263	-3.27931	-2.54009	3.53131	-4.22156	-2.32502	3.62735	-3.03761	0.388053	4.239	-3.085	0.350968	-5.741622e+001	-6.217426e+002	-6.791589e+002
27900	0.455837	0.993009	0.885327	0.901188	0.467545	0.852445	0.947039	0.248809	0.43763	0.788238	0.667454	1.84347	0.409056	-1.3406	0.75157	3.50818	-3.16262	0.172081	0.140359	0.149422	0.134759	0.257519	0.920458	0.55198	2.40395	1.85539	0.257221	-0.64849	1.25749	3.9269	-3.33412	0.737154	3.97485	-3.84778	0.0925241	3.43699	-3.32337	0.0567837	3.38135	-3.41359	-1.53771	4.05738	-3.73276	1.22847	3.6296	-3.40187	-1.90001	4.15136	-2.90616	-1.43021	4.46963	-3.19917	0.0615739	-5.448821e+001	-6.141763e+002	-6.686645e+002
27950	0.638138	0.998395	0.791207	0.851536	0.444567	0.884072	0.881302	0.315785	0.491372	0.692145	0.762658	2.0613	0.434917	-1.50578	1.05967	4.58456	-4.329	-0.669685	0.137072	0.16054	0.155832	0.0810737	1.46331	2.61628	1.11387	1.5249	0.214396	-1.39709	1.05226	4.3841	-3.38023	1.01785	4.01908	-3.221	-1.066	3.7376	-2.66673	0.519987	3.08933	-3.0071	-2.18023	3.66703	-4.24968	-0.928006	3.74106	-3.13072	-0.940106	4.51306	-2.85617	-1.71062	3.99766	-4.18263	-0.823315	-4.901940e+001	-6.207170e+002	-6.697364e+002
28000	0.526458	0.889921	0.855925	1.06808	0.439352	0.831764	0.772394	0.519399	0.458269	0.750171	0.966954	2.12502	-0.970384	-1.31165	1.07228	3.86399	-3.93652	-1.1507	0.112956	0.112626	0.068181	0.120516	1.78692	2.70553	3.89024	1.84346	-0.27931	-1.46467	0.678781	3.71841	-3.6335	-2.90555	4.17137	-2.0875	1.44448	3.33205	-2.91047	-0.941203	3.86204	-2.81786	-0.815803	3.48806	-3.07289	2.33406	4.07687	-2.76148	1.05692	3.80533	-2.54104	-3.81772	3.99667	-2.71646	-1.6779	-6.035766e+001	-6.187865e+002	-6.791442e+002
28050	0.71467	0.95656	0.840921	1.03074	0.492181	0.923462	0.730601	0.467638	0.511631	0.904748	0.73299	3.07147	-0.235935	-3.26034	-0.631677	2.92617	-4.25859	1.25761	0.52048	0.111985	0.660744	0.204918	2.26949	0.880233	1.63063	2.82553	-0.0690274	-1.35071	-0.447478	2.30474	-3.45159	2.1912	2.20922	-3.24207	1.3079	1.85715	-2.5025	1.25865	3.15563	-2.7003	2.11422	1.71281	-3.62643	1.88335	3.46431	-3.48818	0.994057	2.74723	-2.90847	-0.597293	2.75047	-3.07031	0.608565	-6.589254e+001	-6.195947e+002	-6.854872e+002
28100	0.62658	0.989462	0.892983	0.946743	0.834959	0.54733	0.44106	0.535727	0.624581	0.696212	0.77077	2.76766	-1.02286	0.265158	-1.63627	3.75361	-3.18091	2.93211	0.222441	0.376295	0.106631	1.01572	2.13991	1.64406	1.80783	2.99115	-0.4517	0.297575	-0.866322	1.85697	-2.81045	0.64165	2.64732	-2.29483	3.04889	1.82277	-2.56929	1.49205	3.30229	-2.23456	2.41648	2.32519	-2.54173	3.1461	2.93339	-3.53019	2.20724	3.92684	-3.16082	0.872891	3.06109	-1.77337	2.7418	-6.439193e+001	-6.210478e+002	-6.854398e+002
28150	0.444315	1.03118	0.843676	1.11853	0.734704	0.688937	0.393936	0.617345	0.55447	0.81261	0.585434	3.14533	-0.512589	-1.34628	-1.20129	2.77183	-2.3297	1.38941	0.0766776	0.0616597	0.369684	0.0798731	1.02528	1.29568	2.16502	2.77908	-0.92848	-0.414595	-1.34121	2.55288	-2.86743	2.85173	3.01405	-2.23972	2.72432	2.4082	-1.96774	1.24229	2.87378	-1.39851	0.615073	2.62079	-2.66904	2.58847	2.87619	-3.15997	0.83452	3.40969	-2.89849	1.53844	3.17774	-1.31713	3.06684	-5.702256e+001	-6.140434e+002	-6.710660e+002
28200	0.603514	0.869075	0.993044	0.955187	0.597038	0.627377	0.375469	0.524946	0.854161	0.769465	0.687169	3.31519	-1.6874	-0.690072	-1.87573	2.51437	-2.05902	2.9426	0.0804979	0.132488	0.0944068	0.0722091	1.15522	0.738248	2.4032	3.39818	-1.37175	-0.411026	-2.06603	1.46132	-2.34499	3.74622	2.32638	-2.68138	2.19812	1.88416	-2.08083	2.58227	1.86195	-1.23335	2.00288	2.24959	-1.29691	4.09805	2.15029	-2.85921	0.714685	2.78589	-4.16033	3.97206	2.25517	-0.818603	3.81564	-5.598497e+001	-6.186165e+002	-6.746015e+002
28250	0.49756	0.939295	1.02847	0.976302	0.517994	0.801671	0.625098	0.256096	0.488556	0.642718	0.772789	3.19506	-0.43749	-0.800108	-2.42596	1.62068	-2.51614	3.89398	0.0505256	0.0576774	0.0578478	0.117578	0.87282	0.704266	1.47287	3.36192	-0.481143	-1.00504	-3.20329	2.455	-3.40045	2.71877	2.17159	-2.80224	3.84086	2.16048	-2.43348	3.82564	1.63018	-2.85751	4.4045	2.36306	-4.34893	3.58064	2.09171	-2.2701	3.68438	2.25471	-2.39139	4.46315	2.84052	-3.2094	3.66091	-5.183608e+001	-6.167474e+002	-6.685835e+002
28300	0.604325	0.95066	0.970363	1.04491	0.38999	0.864521	0.997642	0.384778	0.417545	0.62052	0.551807	3.67024	-1.54602	-2.57891	-2.623	2.11375	-2.02423	2.82297	0.215028	0.106994	0.193843	0.0666198	1.21847	0.876844	2.32994	3.79584	-0.804266	-2.01162	-2.48573	1.81118	-2.78212	3.91279	2.38996	-2.28344	3.55554	1.10168	-1.6004	3.77569	1.18561	-2.01486	3.31351	2.49219	-3.05797	4.26409	1.80111	-3.11615	1.84986	2.04142	-1.57557	1.54547	1.80554	-2.27653	3.23488	-5.632830e+001	-6.159189e+002	-6.722472e+002
28350	0.649401	0.901233	0.802323	0.992164	0.437718	0.760619	0.714372	0.516215	0.525885	0.81137	0.864382	2.85466	0.229851	-1.81437	-3.09149	4.12099	-1.89407	4.06169	0.857097	0.39579	0.320975	0.395646	2.5131	1.30025	0.80767	2.12554	-1.25296	-1.71663	-2.52131	2.94747	-2.06679	4.02644	3.59054	-1.49501	4.37167	2.56947	-1.89254	2.99195	3.40475	-0.401158	4.3164	2.67455	-2.41373	3.84161	3.79313	-1.90196	2.17474	4.2188	-1.85546	3.70691	4.00007	-1.67325	4.47146	-6.412906e+001	-6.120675e+002	-6.761965e+002
28400	0.437291	0.901787	1.01479	0.94172	0.572819	0.725741	0.705662	0.395162	0.561067	0.620964	0.906658	2.38882	-1.46637	-2.53585	-1.95883	4.48077	-1.95747	1.20256	0.170477	0.316086	0.0829858	0.127703	1.83118	0.68107	9.16799	2.12414	-1.93662	-2.21584	-1.41081	3.85579	-1.88125	0.395693	4.12588	-2.01918	0.664911	3.37715	-0.82994	2.49732	3.25295	-1.65396	0.0929979	3.84543	-1.02954	2.21898	3.52746	-1.42436	2.45498	3.86452	-1.45492	2.59352	4.11876	-0.752414	3.05805	-6.127161e+001	-6.195688e+002	-6.808404e+002
28450	0.51154	0.90638	0.969735	1.05958	0.741081	0.607012	0.430558	0.234278	0.472481	0.719181	0.847904	1.59409	-2.42999	-2.42338	0.212652	3.86078	-1.2442	1.28753	0.12046	0.0785349	0.137432	0.051155	0.949731	2.28444	3.4381	1.65686	-2.06898	-2.1372	0.00497949	3.93717	-1.55674	0.798649	4.14235	-0.871744	0.561232	3.68723	-0.793062	1.51058	3.90773	0.677745	-0.973066	4.03371	-0.839404	2.94515	3.50981	-0.930475	1.22145	4.03665	-1.30388	-1.43464	4.32429	0.0478618	1.79469	-5.553190e+001	-6.195651e+002	-6.750970e+002
28500	0.567114	1.0267	0.919392	1.03423	0.535839	0.782138	0.58236	0.384913	0.450929	0.600446	0.806712	1.89987	-1.33731	-2.04004	0.118801	4.23429	-1.45759	-1.70321	0.310922	0.186358	0.0608843	0.200178	2.72984	1.11253	3.05699	1.24142	-1.62994	-2.10503	0.276817	4.35072	-2.0713	-2.53207	3.97182	-1.73263	0.893323	4.09666	-0.817235	0.950407	3.75614	-1.51414	-2.01148	3.71289	-2.62321	-0.992389	4.38048	-1.64869	-0.603636	4.5224	-1.51355	-3.02373	4.46721	-1.10367	1.37598	-5.902293e+001	-6.146992e+002	-6.737221e+002
28550	0.848701	1.03744	0.93989	1.06449	0.597159	0.756883	0.340676	0.357844	0.512106	0.649822	1.05031	0.624485	-2.42345	-1.48551	-0.515099	4.32308	-1.42362	-0.0306206	0.210524	0.549302	0.13241	0.473814	1.80937	1.27021	2.15289	1.56758	-1.86711	-1.58322	-0.0549261	4.40869	-2.08289	-2.06856	3.27569	-1.4071	-0.862977	3.71557	-1.27179	-1.86962	4.1668	-0.34564	-2.10473	3.32443	-2.22553	-2.55917	2.51117	-1.53955	-0.296033	3.52605	-1.48067	-0.292108	3.45137	-0.437836	0.208002	-6.427446e+001	-6.354720e+002	-6.997464e+002
28600	0.583369	0.874649	0.732019	1.05512	0.614381	0.942543	0.607859	0.299366	0.546703	0.71908	0.862299	2.75642	-2.3166	-3.41778	1.31665	3.55631	-0.646418	-2.02044	0.127823	0.387274	0.37022	0.0854318	1.15587	0.693219	1.25056	2.57686	-2.48387	-3.42197	1.28882	2.62334	-0.149212	0.443589	3.64851	-1.58217	-2.43036	1.81059	-0.50362	-1.26663	2.59884	-0.399516	-1.64044	2.72375	-1.43057	-3.72443	3.31606	-0.882389	-1.62335	2.80354	-0.522463	-1.49275	3.6048	-0.468181	-1.49801	-5.686795e+001	-6.285952e+002	-6.854632e+002
28650	0.548779	0.901726	0.903656	0.860148	0.429176	0.762928	0.739525	0.516026	0.398655	0.762518	0.790735	2.12245	-3.09345	-3.06132	2.112	4.31399	-0.883701	-3.06333	0.0538537	0.146073	0.336526	0.0581086	0.950218	0.948479	2.56534	1.77914	-2.67876	-3.45379	2.06166	3.48122	-1.34599	-1.21959	3.97888	-0.95509	-1.54271	3.09629	-0.106455	-1.88747	3.53955	0.311264	-3.56753	3.73254	-0.659248	0.509182	4.25834	-0.317761	-2.46957	3.8713	-0.360739	-3.86654	4.03847	-0.673711	-3.00881	-5.466296e+001	-6.135504e+002	-6.682134e+002
28700	0.42636	0.987457	0.909877	1.04509	0.461077	0.865742	0.932026	0.337725	0.443377	0.907271	0.647839	2.59676	-2.11427	-4.14128	1.88554	4.59133	-0.977899	-0.705114	0.374366	0.239168	0.0344695	0.240841	3.43215	0.569042	34.8017	2.45172	-2.51155	-4.24566	2.5517	3.54129	-0.578203	-0.474944	3.17199	-1.19216	-1.78359	2.71087	-0.00395634	-1.11504	3.05831	1.02244	-0.682619	3.28072	-1.62533	-1.01667	3.25947	-1.39877	-2.14254	4.45609	-0.633399	0.986277	3.3348	-1.26985	-2.29391	-7.599687e+001	-6.133212e+002	-6.893180e+002
28750	0.544667	0.882585	0.859312	0.973158	0.422791	0.77851	0.886578	0.265196	0.375069	0.541767	0.640467	1.64514	-3.08708	-3.95815	3.61125	2.6825	-0.395487	-1.95864	0.309698	0.19328	0.079412	0.0686988	0.973005	1.23475	0.871789	2.90976	-2.79866	-3.86035	3.10439	2.5095	-0.847318	-2.07027	2.35685	-0.670562	-2.08436	1.74823	0.154724	-1.5657	2.81771	0.115416	-1.9323	2.46153	-1.32357	-3.27793	2.52103	-0.457292	-2.62847	4.1014	0.0281429	-1.92957	2.99618	-0.225579	-2.12726	-5.419325e+001	-6.103736e+002	-6.645668e+002
28800	0.584908	0.955317	0.868722	0.989042	0.50509	0.820221	0.873301	0.425657	0.416572	0.806354	0.483149	3.61577	-2.09324	-5.84804	2.79491	2.6822	-0.670882	-0.8551	0.143581	0.0421873	0.0717275	0.145602	1.10364	1.24024	1.80316	3.58395	-2.16285	-5.84251	3.01215	2.02111	-0.793692	-1.05024	2.41131	-1.5526	-2.68328	1.09228	-0.398526	-1.94904	2.41475	0.716019	-1.51738	1.17394	-2.1566	-1.48297	2.49451	-0.60615	-1.18436	2.10242	-1.35389	-2.22699	3.03355	-1.3658	-2.02875	-5.584140e+001	-6.212003e+002	-6.770417e+002
28850	0.46878	0.95906	1.1924	1.00271	0.53944	0.890586	0.970107	0.460188	0.271672	0.694129	0.613771	3.67047	-2.40286	-2.87404	2.79691	1.28868	-1.22249	-2.08725	0.13587	0.0841567	0.279343	0.402142	1.58269	1.77212	1.99049	4.2105	-2.32151	-3.23881	3.06026	1.29816	-1.14101	-1.09079	1.70258	-1.52421	-2.67025	0.930582	-0.112702	-1.06867	1.12763	-1.08507	-3.97801	1.50283	-1.82116	-1.90001	1.489	-1.09	-4.4684	2.0217	-0.568876	-2.47206	1.72771	-1.14136	-1.25098	-5.987341e+001	-6.194359e+002	-6.793093e+002
28900	0.572537	0.807867	0.881532	1.02846	0.352541	0.73591	0.655518	0.317003	0.347235	0.576608	0.900808	4.18525	-1.9941	-3.48915	2.22944	0.93104	-0.961565	-2.95483	0.366601	0.134187	0.0824368	0.601457	1.22388	0.87409	4.43864	4.36287	-2.28379	-3.36416	2.8495	1.09781	-1.40823	-4.54496	0.985484	-1.07648	-2.81509	0.60655	-0.218777	-1.07291	0.815861	-0.861496	-4.53967	0.862905	-1.5386	-2.37866	1.55755	-0.786231	-3.80851	1.60615	-0.428802	-0.707954	1.52529	-1.391	-1.66756	-5.862964e+001	-6.180707e+002	-6.767004e+002
28950	0.690781	0.996499	0.781514	0.950804	0.582093	0.750618	0.947401	0.365357	0.463047	0.715184	0.733374	3.74144	-1.962	-2.71341	3.84889	1.38066	-1.43936	-4.11487	0.112452	0.350845	0.222291	0.0368551	0.523871	1.32914	4.15969	4.05185	-1.69526	-2.34495	3.89446	1.09968	-1.37695	-1.80052	1.21569	-1.25334	-2.44355	-0.104309	-1.19274	-2.32114	0.980168	-0.584961	-4.1003	1.01195	-1.43295	-1.09179	1.25243	-1.09865	-3.21817	1.66782	-2.04025	-3.28643	1.79228	-1.83757	-3.0198	-5.955208e+001	-6.187540e+002	-6.783061e+002
29000	0.660417	0.869434	0.862153	0.840219	0.515816	0.830925	0.799454	0.397057	0.359821	0.850841	0.639487	4.42252	-2.36072	-1.92399	4.40001	1.24475	-0.975739	-3.80855	0.202292	0.246582	0.635551	0.138742	1.17714	1.69215	2.13917	4.57381	-2.17502	-3.1733	4.37746	1.73431	-1.01037	-2.35165	1.82436	-1.57155	-2.73837	0.0655018	-0.478779	-3.27411	0.749388	-0.665911	-3.47499	0.271143	-1.15557	-1.79203	1.24048	-1.19121	-3.22381	0.903634	-1.09802	-4.02806	1.3423	-0.890758	-2.32749	-5.771450e+001	-6.195057e+002	-6.772202e+002
29050	0.605732	0.909533	0.912045	1.00115	0.424847	0.74669	0.751846	0.439776	0.420999	0.41133	0.770276	3.1627	-2.62516	-3.76127	4.00229	0.723724	-0.687701	-4.09035	0.241159	0.374537	0.355019	0.131727	1.46424	1.79801	2.185	3.85552	-2.41806	-3.5218	4.51728	1.87523	-0.938558	-3.27544	1.77813	-1.00566	-4.35986	0.62693	0.0544722	-2.93734	1.80813	0.585924	-2.68507	1.44815	-0.53802	-1.60063	1.49434	-0.566426	-4.57671	3.14207	-0.0398945	-3.68086	1.34747	-1.04981	-4.10546	-6.167147e+001	-6.137444e+002	-6.754159e+002
29100	0.599663	0.900687	0.772296	1.02174	0.516735	0.812386	0.904899	0.278325	0.423536	0.570764	0.570235	3.84808	-2.77128	-3.97306	4.60305	2.41015	-0.476039	-3.35083	0.129261	0.134145	0.314268	0.0935858	1.03832	1.65734	0.565965	3.81052	-2.70752	-4.51108	4.45294	1.2839	-0.683148	-3.21374	2.56469	-0.765198	-3.42179	0.901645	0.216753	-2.74713	1.14634	0.0845882	-3.36419	1.30729	-1.67653	-4.13757	2.31052	-0.62481	-3.53241	2.19406	-0.239015	-2.98067	2.56242	-0.750295	-3.54489	-5.149080e+001	-6.108617e+002	-6.623525e+002
