iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
56200	0.711544	0.868744	0.622901	3.27872	1.491	2.7556	2.97324	1.03801	1.01735	0.720387	0.688998	0.669717	0.950268	0.681547	0.284738	0.362757	0.891098	0.636922	-1.9484	-0.287336	1.99379	0.43327	0.163112	1.58088	-1.98009	-0.141861	2.04107	-1.61404	0.157511	2.04556	-2.58838	-0.408422	3.17965	-1.87448	-0.386848	1.17732	-3.522687e+01	-3.569602e+02	-3.921871e+02
56300	0.587789	0.559384	2.04726	1.53945	1.23453	2.97595	3.01697	1.03094	1.14689	0.861389	0.631887	0.492425	0.81575	0.61462	0.263801	0.540477	1.25667	0.412067	-1.58889	-0.921492	3.90341	0.41086	0.248541	2.16516	-2.09752	-0.688084	3.11564	-1.34468	-1.11434	3.47105	-1.78498	-1.05665	3.88906	-0.899853	-0.819676	3.06219	-3.505908e+01	-3.599104e+02	-3.949695e+02
56400	0.544546	1.30863	0.820865	1.88646	1.19983	2.36705	3.29414	0.942476	1.1667	0.611102	0.707977	0.425668	0.688521	0.724197	0.791233	0.662634	0.716772	0.546347	-1.79478	-0.328965	1.26502	0.144836	0.085231	0.782019	-2.20741	-0.269462	1.56903	-1.61529	-0.440724	1.83395	-1.66781	0.0812893	2.57727	-1.45159	-0.0725492	2.17805	-3.142097e+01	-3.628107e+02	-3.942317e+02
56500	1.19248	0.788644	0.89931	2.86877	0.969349	1.99208	3.0934	1.11627	1.14102	0.657454	0.963695	0.568384	0.815673	0.940933	0.405221	0.394264	0.951445	0.476517	-1.78298	-1.55672	3.96381	0.703214	0.195028	4.87918	-2.53551	-0.911778	2.52329	-1.70943	-1.01116	2.71312	-2.88921	-1.76192	3.33338	-1.17603	-1.49184	3.29464	-4.254211e+01	-3.556699e+02	-3.982120e+02
56600	1.1462	0.921579	0.752735	3.12319	2.86445	3.08068	3.04852	1.17038	0.951882	0.696767	0.612549	0.613324	0.701089	0.698572	0.351941	0.3015	0.829711	0.302772	-2.28597	0.282695	3.19105	0.443277	0.0700619	2.92563	-2.0227	0.0146738	2.14132	-1.26908	-0.255534	2.45451	-2.68861	0.186591	2.17191	-1.67837	0.295697	0.68737	-3.859959e+01	-3.589450e+02	-3.975446e+02
56700	0.363919	0.927167	1.32365	1.34575	1.03802	2.96888	2.9895	1.10784	1.09293	0.661503	0.574564	0.691058	0.795243	0.777278	0.413963	0.605935	0.823197	0.763282	-1.73832	-0.46321	1.47043	0.295326	0.279934	1.55446	-2.18752	-0.271147	2.44822	-1.43136	0.1116	1.61768	-1.92451	-0.41328	3.31163	-1.49968	-0.439284	1.77218	-3.616346e+01	-3.589722e+02	-3.951356e+02
56800	0.722916	0.714545	0.514872	3.27863	0.928412	2.22939	3.14529	0.935434	1.01051	0.592418	0.605377	0.599944	0.82187	1.0724	0.390214	0.306446	0.731543	0.458278	-2.5323	-1.24972	4.5887	0.393451	0.100546	7.39886	-2.72637	-0.737789	2.4872	-1.41198	-0.466108	2.49157	-2.87703	-1.33722	3.14246	-1.55948	-1.55448	0.706813	-4.235978e+01	-3.555105e+02	-3.978703e+02
56900	2.11053	1.18782	0.656998	1.58301	0.809506	2.67277	2.94878	1.17176	1.08923	0.816691	0.607566	0.557129	0.791541	0.75469	0.591882	0.666537	0.946311	0.697887	-1.81736	-1.83886	3.29797	0.152493	0.189729	1.76992	-2.3341	-1.51652	3.38918	-1.8294	-1.85731	3.94888	-1.47449	-1.13736	4.5423	-2.18797	-2.37976	3.95865	-3.543325e+01	-3.630643e+02	-3.984976e+02
57000	0.795581	1.14951	1.08776	2.22478	1.3983	2.53523	3.19027	0.896201	1.18257	0.64796	0.639503	0.572066	0.812239	0.613073	0.463534	0.503882	0.669458	0.690538	-2.24828	-1.73625	4.30883	0.216055	0.0873162	1.20474	-2.91629	-1.86487	3.34298	-1.62524	-2.15583	3.77693	-2.27209	-1.16438	3.79346	-1.62506	-1.81266	3.49339	-3.353297e+01	-3.557590e+02	-3.892920e+02
57100	0.654744	1.40186	0.768238	1.65403	1.15164	1.59848	2.94387	1.05497	1.21697	0.801868	0.693728	0.668377	0.882327	0.59794	0.398813	0.344613	0.800236	0.500913	-1.97101	-0.910066	0.805536	0.235133	0.0671512	 2.75	-2.50484	-1.08575	2.93547	-1.39641	-0.815173	2.65682	-2.68227	-1.08415	3.07858	-1.41552	-0.932149	0.982717	-3.539046e+01	-3.571268e+02	-3.925172e+02
57200	1.00911	1.14193	0.851409	2.28792	1.07242	3.18358	2.92383	1.07833	1.12117	0.521503	0.744146	0.473897	0.854235	0.648239	0.391224	0.468456	0.856895	0.431659	-1.85789	-1.20515	3.72683	0.0484736	0.345689	2.054	-1.74617	-1.14492	3.50717	-1.8941	-0.814778	2.42521	-2.16593	-0.52265	2.73009	-1.92508	-1.84351	3.58784	-3.306750e+01	-3.574458e+02	-3.905133e+02
57300	0.452535	1.99385	0.491825	2.29251	1.01716	2.71572	2.98728	0.990822	1.09993	0.670195	0.672601	0.567648	0.760191	0.99639	0.380386	0.366068	0.695406	0.479056	-2.13644	-0.79567	4.10723	0.116013	0.862856	3.34094	-2.26398	-0.797862	2.98906	-1.47843	-0.363444	2.44746	-2.3012	-1.50371	4.29448	-2.42801	-2.92318	2.52072	-4.131080e+01	-3.569239e+02	-3.982347e+02
57400	1.36721	1.00001	1.03425	1.40492	2.096	2.09323	3.29656	1.05349	1.05999	0.547724	0.81853	0.810153	0.779074	0.727044	0.454268	0.503213	0.723328	0.590116	-1.77961	-0.20553	3.36946	0.342152	0.105006	1.70568	-2.11718	0.270333	1.74027	-1.9092	-0.160236	1.8943	-2.66981	-0.31286	3.25375	-1.71807	-0.373888	1.32046	-3.682814e+01	-3.595990e+02	-3.964271e+02
57500	0.973448	1.46055	1.0205	1.75075	1.15104	3.21123	2.99455	1.16262	1.08815	0.539274	0.711848	0.647961	0.795097	0.798842	0.403877	0.394475	0.804021	0.73297	-2.25311	-0.909805	2.96007	0.151674	0.0981553	1.8637	-2.46081	-1.32451	2.12804	-2.08205	-0.1109	1.25456	-3.12728	-0.810808	1.43094	-1.24559	-0.746198	1.89772	-4.087620e+01	-3.595041e+02	-4.003803e+02
57600	1.35922	0.628477	0.659176	2.05391	1.08471	3.081	3.15952	1.12288	0.913267	0.661658	0.575348	0.734304	0.712778	0.713938	0.425599	0.421756	1.20137	0.704096	-1.94138	-0.609094	2.1348	0.124403	0.173271	1.06093	-2.05912	-0.408952	3.18804	-2.06401	-0.0874239	0.872279	-2.09887	-0.945696	3.87718	-2.02103	0.164056	1.13983	-3.479774e+01	-3.647277e+02	-3.995255e+02
57700	0.496067	0.580852	1.15018	2.1037	0.892195	3.01475	2.50502	0.941096	1.08635	0.662198	0.92188	0.526321	0.955107	0.885391	0.28038	0.379576	0.957648	0.654157	-2.21568	-1.00915	3.71851	0.296055	0.614435	3.12065	-2.81469	-1.16642	2.50949	-1.42169	-1.88974	3.85422	-2.43666	-0.152017	2.83615	-1.78842	-1.6561	3.55242	-4.087609e+01	-3.583880e+02	-3.992641e+02
57800	1.21204	0.930866	0.480453	2.50303	0.830517	2.07565	2.76338	1.27862	1.05125	0.545959	0.836117	0.445122	0.84833	0.700357	0.462972	0.502832	0.950628	1.0987	-2.06786	-0.333023	2.95332	0.531007	0.169577	2.74776	-2.84739	-0.713866	0.730176	-1.23392	-1.22519	3.1501	-2.60338	0.180739	2.64283	-1.70936	-1.0277	1.3311	-4.343253e+01	-3.650345e+02	-4.084670e+02
57900	1.47491	0.869527	0.585326	2.1257	1.9928	2.45762	3.07552	1.10303	1.00642	0.76395	0.784322	0.574757	0.828058	0.670951	0.328309	0.366869	0.986324	0.483418	-2.22646	-1.30989	3.78208	0.15692	0.289109	3.07006	-2.2287	-1.49609	3.70314	-1.52433	-1.76375	3.87474	-2.37779	-0.761724	3.52964	-2.40514	-1.86579	2.7076	-3.558194e+01	-3.552295e+02	-3.908115e+02
58000	0.825765	0.550023	0.371491	2.49416	0.830887	2.27067	3.0165	1.05215	1.08113	0.588842	0.713615	0.65234	0.824512	0.52876	0.271894	0.369576	0.74982	0.414369	-2.23628	-1.15863	3.6308	0.0617481	0.30858	2.76602	-2.2891	-1.18278	3.25355	-1.26261	-1.37288	3.58126	-2.49111	-1.64926	4.18412	-1.90155	-1.10183	2.59732	-3.698924e+01	-3.541504e+02	-3.911396e+02
58100	0.840622	0.612687	0.854273	1.36149	1.75653	1.94178	2.70303	0.971726	1.28389	0.672233	0.881287	0.427505	0.832871	0.616667	0.540895	0.455854	0.846178	0.468597	-2.18012	-2.10627	3.83204	0.0926903	0.14037	3.84318	-2.57094	-1.81412	3.42985	-1.78415	-2.50597	4.44344	-2.30233	-2.95082	4.52133	-1.6145	-2.2645	4.44381	-3.477199e+01	-3.644843e+02	-3.992563e+02
58200	0.545496	0.951355	0.7361	2.17521	0.898238	1.63625	3.15829	0.955337	1.15255	0.628375	0.590993	0.593623	0.865447	1.00498	0.707137	0.431262	0.901865	0.415074	-1.88454	-1.92014	4.11919	0.211454	0.136095	3.70566	-2.08545	-1.73081	3.9583	-1.96529	-2.55517	4.09853	-2.74194	-1.67743	3.64588	-1.68954	-1.65063	3.65645	-3.362811e+01	-3.579541e+02	-3.915822e+02
58300	1.64343	1.21899	1.04083	2.7941	1.05914	3.20074	3.22259	1.01304	0.983613	0.63185	0.927486	0.5754	0.957014	0.715983	0.548804	0.579521	0.638262	0.668642	-2.05826	-1.56455	2.95395	0.126391	0.0870187	1.27289	-2.18618	-1.60069	2.73633	-1.91674	-0.881351	2.83529	-2.45783	-1.30853	3.7228	-2.08457	-1.47532	4.38864	-3.350502e+01	-3.643204e+02	-3.978255e+02
58400	0.433808	0.600643	1.11394	2.48185	1.01748	3.2172	3.13868	1.08721	1.15973	0.729071	0.662141	0.561232	0.752362	0.936434	0.623711	0.528634	0.713391	0.756734	-2.83757	-2.41931	2.35459	0.667408	0.181707	0.880578	-3.10502	-2.39886	3.54369	-2.05496	-2.37904	4.10244	-2.95008	-2.17654	2.93252	-2.42886	-2.85551	2.05236	-3.963705e+01	-3.603033e+02	-3.999404e+02
58500	0.648064	0.825429	0.858714	2.8626	1.05105	1.87916	3.16686	1.13463	1.08696	0.62095	0.736557	0.581991	0.978222	0.562214	0.267618	0.551219	1.05394	0.464636	-1.48262	-1.43056	2.9599	0.2573	0.286749	1.05423	-2.24043	-1.98718	3.94416	-1.15169	-1.13587	3.69418	-1.97809	-1.29695	4.01858	-1.21619	-1.74425	1.33098	-3.710493e+01	-3.558244e+02	-3.929293e+02
58600	1.27791	1.83353	0.42066	1.87155	0.841353	2.01288	2.89357	1.08774	1.01335	0.732066	1.07484	0.5201	0.795742	0.809028	0.60536	0.468554	0.831806	0.607518	-1.61808	-1.17214	4.35284	0.194158	0.41664	1.81178	-2.26716	-2.6222	3.90314	-1.89388	-2.17973	3.81874	-1.99337	-0.73023	3.70931	-1.92033	-0.989148	3.13258	-3.897561e+01	-3.630058e+02	-4.019814e+02
58700	1.25794	0.45082	0.649486	2.57556	2.0301	2.10494	3.17367	1.00697	1.04167	0.711998	0.81689	0.566301	0.814708	0.819306	0.352842	0.431488	0.816459	0.559565	-1.76134	-1.17305	4.52634	0.12089	0.173054	1.86988	-2.30676	-1.386	3.45454	-1.62249	-1.47495	3.57177	-1.98622	-0.645759	3.97312	-1.28582	-0.825478	1.40149	-3.370131e+01	-3.547311e+02	-3.884324e+02
58800	0.668611	1.78587	1.93124	2.64062	0.970035	2.7001	2.95104	1.07747	0.986368	0.648455	0.648574	0.641734	0.847293	0.633184	0.403774	0.623953	0.740628	0.883979	-2.90987	-1.89795	2.56396	0.787627	0.233672	5.02953	-3.32351	-1.04178	-1.46539	-1.79036	-1.63774	3.26383	-3.01641	-2.05123	2.51575	-1.55205	-1.87985	-0.22195	-4.855624e+01	-3.599118e+02	-4.084680e+02
58900	0.523013	0.843983	1.16287	2.25309	1.14132	2.46969	3.27342	1.08783	1.2572	0.846279	0.519774	0.628054	0.988412	0.698184	0.277113	0.442224	1.09088	0.415374	-2.10481	-0.922957	3.81953	0.248229	0.711043	2.47627	-2.23868	-1.35439	3.41958	-1.2629	-0.908926	3.13727	-2.68878	-0.479871	1.40901	-2.10685	-1.34295	1.36081	-4.167018e+01	-3.607633e+02	-4.024335e+02
59000	0.7635	1.15838	1.07691	1.9862	1.51317	2.70834	3.26639	0.935641	1.12936	0.699033	0.755661	0.54721	0.950954	0.575805	0.323238	0.321311	1.03573	0.612249	-1.61034	0.648137	2.87085	0.128245	3.23441	1.58254	-2.15689	-1.33428	3.63408	-1.34886	0.358898	1.90382	-2.00222	0.194964	3.01761	-1.52571	-0.575699	2.50599	-4.584802e+01	-3.529460e+02	-3.987940e+02
59100	1.26633	0.804966	1.66601	2.60205	0.923314	3.02365	3.23551	1.21914	1.19448	0.773115	0.615931	0.818845	0.730265	0.776087	0.387819	0.744601	0.845423	0.292826	-2.1919	0.687999	1.92333	0.0578033	0.295367	0.689599	-2.17523	0.556076	1.61528	-1.8763	-0.165949	1.79818	-2.43636	0.723471	1.54019	-2.09596	0.322802	2.46925	-3.424113e+01	-3.636947e+02	-3.979358e+02
59200	1.18251	1.05726	0.96432	2.04293	0.78116	1.9324	3.21283	1.06851	1.065	0.689925	0.755794	0.52604	0.798801	0.703674	0.372489	0.594987	0.616017	0.536895	-2.25865	0.657439	1.64399	0.0727132	0.157608	1.40608	-2.30312	0.1023	1.71167	-2.01633	0.34527	0.933722	-2.47815	1.02635	1.82371	-2.5939	0.746236	-0.0161132	-3.128227e+01	-3.574649e+02	-3.887472e+02
59300	0.603881	1.56448	1.51376	1.48174	1.16516	2.73646	2.3462	0.995659	1.1749	0.510676	0.508525	0.616322	0.906819	0.669271	0.238527	0.459444	0.826245	0.387988	-1.82129	1.26198	0.0481446	0.161998	0.207831	2.40453	-2.18721	2.68929	-0.331351	-1.60383	0.9992	0.762709	-2.36116	1.52608	1.07934	-1.18411	1.53366	-0.344749	-3.863510e+01	-3.635664e+02	-4.022015e+02
59400	0.97651	1.04003	0.620438	2.78518	1.25712	3.17975	3.0421	1.27213	1.1428	0.763914	1.05785	0.86937	0.804934	0.851352	0.455356	0.405193	0.887914	0.922533	-1.38615	1.34688	0.482199	0.0742412	0.804889	1.06368	-1.96017	2.40305	-0.0831074	-1.09626	1.44925	0.860616	-1.85521	0.840252	2.1913	-1.57737	-0.0627689	1.82675	-4.526985e+01	-3.628604e+02	-4.081303e+02
59500	0.681049	1.07681	0.709397	1.66583	1.04389	3.26236	2.3111	1.05864	1.08417	0.746843	0.703794	0.577181	0.806718	0.96523	0.356257	0.339067	0.852205	0.491956	-1.66669	2.45191	-0.65361	0.397309	0.483701	2.30508	-2.16733	2.31051	-0.0828909	-1.59318	2.76265	-1.06517	-2.05601	2.65353	0.238383	-1.57756	1.89077	-1.516	-3.896665e+01	-3.542982e+02	-3.932648e+02
59600	1.65172	0.947687	1.50331	1.28932	0.83023	2.38661	2.717	1.07844	1.10823	0.749898	0.766535	0.55874	0.817112	0.558653	0.348453	0.315825	0.813383	0.723848	-1.79719	1.49083	0.563454	0.104162	0.0414143	1.05948	-2.12965	1.3239	0.950402	-1.39984	2.32472	0.0215889	-1.55211	1.57123	1.6436	-1.66952	1.81055	-1.15219	-3.971891e+01	-3.592289e+02	-3.989478e+02
59700	0.872815	0.656471	0.730772	3.0063	1.3638	3.2095	3.26345	1.07414	1.04218	0.514967	0.643211	0.619246	0.897825	0.680302	0.234585	0.483999	1.03109	0.778591	-1.87399	2.2592	-0.946096	0.242197	0.15752	3.12611	-2.115	2.69728	-0.630299	-1.84623	2.01124	-0.314934	-1.67522	2.27128	0.635459	-2.5937	1.80222	-4.0694	-3.751740e+01	-3.587093e+02	-3.962267e+02
59800	0.720164	0.667372	0.496967	2.12163	1.23789	3.11604	2.89413	0.980302	0.959846	0.592571	0.855223	0.552759	0.795191	0.754266	0.32009	0.36336	0.820345	0.703971	-1.48215	2.03684	2.7828	0.22828	0.114523	3.04902	-2.21941	2.0082	-0.0346084	-1.64151	1.63236	0.402431	-1.51453	2.13804	3.7204	-1.40394	1.38797	-0.0817109	-3.716604e+01	-3.578486e+02	-3.950147e+02
59900	0.851834	0.619236	0.500241	1.5181	0.823685	3.1466	3.02231	1.06607	1.08476	0.596486	0.651186	0.706991	0.772941	0.537336	0.414175	0.486219	0.740665	0.73451	-1.88679	1.58503	-1.88296	0.0894529	0.124282	1.80041	-2.04603	1.94093	0.0975808	-1.70064	1.10037	0.69062	-2.07473	1.6817	1.37122	-2.1938	2.02843	-3.44258	-3.553863e+01	-3.559142e+02	-3.914528e+02
60000	0.459574	0.676498	0.90077	2.36667	0.888916	3.21533	2.92435	0.960254	1.05765	0.605487	0.705241	0.566261	0.77141	0.928257	0.57633	0.531105	0.742854	0.753653	-2.2354	2.58811	-0.674164	0.156044	0.531933	0.833854	-2.68392	2.17809	-0.998201	-1.85418	2.3992	-0.939874	-2.42587	1.64415	-0.127375	-1.71144	2.85598	-0.997054	-3.689319e+01	-3.567465e+02	-3.936397e+02
60100	0.816959	0.601482	0.657369	2.35119	0.664601	2.55034	2.71791	0.941473	1.04413	0.691437	0.88192	0.648347	0.822659	0.709561	0.470531	0.714321	0.724986	0.605243	-2.30542	2.93506	-1.33883	0.198371	0.180149	0.666323	-2.86876	3.09089	-2.06046	-1.47363	3.04078	-1.07344	-2.56962	2.87782	-1.16008	-1.93142	2.80116	-0.852685	-3.349972e+01	-3.583592e+02	-3.918590e+02
60200	0.504523	1.4042	2.67949	2.16101	0.996273	2.84817	3.2208	1.16341	0.969497	0.747644	0.695881	0.418413	0.679587	0.53279	0.601876	0.50307	0.751732	0.695831	-1.47118	3.5987	-1.06245	0.261548	0.107602	1.16202	-2.55204	3.85083	-1.85622	-1.85826	2.78707	-1.88561	-1.84105	3.26329	-0.72054	-1.21173	3.87012	-1.74716	-3.832527e+01	-3.655012e+02	-4.038265e+02
60300	0.8683	0.431933	1.43458	1.7599	0.707793	2.38435	3.13713	0.993599	1.16638	0.739572	0.736146	0.537781	0.866841	0.828593	0.768991	0.515289	0.895383	0.450168	-2.34096	4.28617	-2.60163	0.618832	0.191878	1.39292	-3.4702	3.59211	-1.94415	-1.67979	3.9654	-1.85247	-2.31198	4.49375	-1.41429	-2.40611	3.90128	-3.50775	-3.854165e+01	-3.625887e+02	-4.011303e+02
60400	0.514669	0.883319	0.763024	2.28711	1.37715	2.69011	3.14848	0.924482	1.16137	0.686029	0.686797	0.574628	0.899608	0.846655	0.493749	0.400603	0.877921	0.641217	-2.56483	4.25742	-3.5568	0.106211	0.146479	10.197	-2.35782	3.97317	-2.78877	-2.17426	4.07002	-3.31355	-2.36113	4.4971	-1.96634	-2.18971	3.93443	-3.63667	-3.518922e+01	-3.583854e+02	-3.935746e+02
60500	0.479893	1.01713	1.71227	2.04987	1.23044	2.9748	3.00144	0.913835	1.09899	0.689754	0.485877	0.840883	0.782534	0.63027	0.338263	0.369099	0.889331	0.766064	-2.01607	4.34461	-4.12555	0.0998131	0.129429	1.90308	-2.48903	4.53762	-3.0479	-2.07507	4.30337	-3.35703	-2.38072	4.09613	-0.898353	-2.45287	3.98493	-3.2547	-3.196294e+01	-3.652721e+02	-3.972351e+02
60600	0.717898	0.429833	0.562371	1.09623	0.710905	2.53426	2.93278	0.998136	1.18306	0.558257	0.881947	0.482491	0.779186	0.709073	0.302209	0.369842	0.988993	0.631573	-1.99035	4.09414	-3.93571	0.186665	0.0420759	1.92633	-1.8307	4.12552	-1.75994	-2.07065	4.27112	-3.20658	-1.60431	4.23362	-0.991139	-1.34102	3.93356	-2.53448	-3.087578e+01	-3.625109e+02	-3.933866e+02
60700	0.78667	0.804419	0.990867	2.92818	1.53208	3.13713	3.23825	1.03553	1.16129	0.530482	0.532217	0.419668	0.94136	0.604526	0.344421	0.430616	0.986005	0.330822	-2.28582	4.15368	-1.30506	0.114718	0.176312	5.45276	-2.52295	3.72524	-1.87561	-1.64271	3.66879	-1.61722	-2.14917	3.34553	-0.551142	-1.90844	3.50554	-0.49439	-3.839922e+01	-3.594152e+02	-3.978144e+02
60800	0.684098	0.760397	1.08656	1.87419	1.43904	2.28045	3.19267	1.06169	1.09042	0.647953	0.907058	0.635852	0.853313	0.764634	0.723648	0.718201	0.860241	0.683519	-3.09082	3.33642	-3.60694	0.182418	0.0967862	5.53747	-3.23319	2.9579	-2.15528	-2.89444	3.30335	-2.98915	-2.34956	3.46028	-1.35125	-2.94699	3.10229	-0.988463	-3.667081e+01	-3.609061e+02	-3.975769e+02
60900	1.08834	2.43099	1.90402	1.79976	1.09079	2.7891	2.81049	1.00144	0.995265	0.665985	0.597218	0.746787	0.851445	0.794908	0.420243	0.405757	0.859648	0.670712	-2.37015	3.92442	-2.22334	0.16426	0.0643262	3.42408	-2.44938	3.95583	-1.88369	-1.90924	3.93738	-2.73568	-2.84406	3.70267	-2.84053	-1.90649	4.33386	-3.56804	-3.543766e+01	-3.604087e+02	-3.958463e+02
61000	0.658482	0.656556	0.932793	1.23597	1.24232	2.8649	3.28846	0.956673	1.0904	0.606503	0.689921	0.53289	0.888073	0.821019	0.449032	0.573281	0.663377	0.579645	-1.32168	4.16914	-2.34454	0.116409	0.269246	2.34117	-2.10721	3.61956	-1.87623	-1.34477	3.43517	-1.87637	-1.34242	4.29905	-1.3928	-1.32769	4.06198	-2.95548	-3.397383e+01	-3.568651e+02	-3.908389e+02
61100	0.643514	0.736045	0.840183	2.21055	0.872414	1.89783	3.09498	1.05077	1.06987	0.798294	0.724786	0.884936	0.59893	0.647776	0.436406	0.437471	0.833472	0.447708	-2.26717	3.81669	-0.389203	0.0902441	0.120339	3.84947	-2.73217	4.0415	-2.17829	-1.74407	3.13966	-1.63318	-2.57482	3.64799	-1.40363	-1.92133	3.39539	-2.47477	-3.668929e+01	-3.603181e+02	-3.970073e+02
61200	0.605747	1.5952	0.605136	3.03965	1.50725	2.91024	2.30479	1.06798	1.19073	0.763797	0.751664	0.619465	0.922048	0.59437	0.512533	0.363288	0.709098	0.914091	-2.07765	4.07982	-1.84468	0.228547	0.158749	1.27942	-2.54872	4.59399	-2.76518	-1.43091	3.96973	-2.07859	-2.58413	3.71399	-1.14137	-1.35148	4.11815	-2.32148	-3.570821e+01	-3.602372e+02	-3.959455e+02
61300	0.620596	1.02171	0.714548	3.04674	1.19007	1.79247	3.2388	1.10313	1.10334	0.811353	0.620716	0.559852	0.98184	0.82987	0.691075	0.630174	0.771934	0.586322	-1.38022	3.94969	-2.54451	0.107717	0.0835209	1.35986	-1.61719	3.91667	-1.58633	-0.955485	3.5885	-1.25983	-1.85769	3.99645	-1.09442	-1.3642	4.05548	-3.69684	-3.216312e+01	-3.595393e+02	-3.917024e+02
61400	0.888406	2.22742	0.574358	3.23025	1.23763	2.95459	2.88259	1.00252	1.06465	0.763512	0.578151	0.469355	0.800183	0.759179	0.314996	0.433839	1.11952	0.903051	-1.78957	4.00417	-2.46464	0.187258	0.159479	2.17698	-2.54379	3.8037	-2.08752	-1.61732	4.05432	-2.72668	-1.92079	4.12905	-1.03768	-1.96825	4.20231	-3.64106	-3.411391e+01	-3.610908e+02	-3.952047e+02
61500	1.00492	0.428315	0.838775	1.77936	1.83236	3.26617	3.2706	0.959981	1.04536	0.630405	0.822741	0.628821	0.788991	0.872921	0.258954	0.503511	0.786675	0.536507	-2.05265	3.4395	-3.76789	0.149494	0.172229	3.67614	-2.31714	3.12713	-1.04044	-1.35465	4.20951	-2.06925	-2.52807	3.57718	-1.82832	-1.82353	2.84761	-1.17582	-3.869097e+01	-3.540629e+02	-3.927539e+02
61600	1.05926	1.63096	1.06223	3.03876	0.994579	2.88728	3.00893	1.12743	1.23442	0.739577	0.69699	0.552636	0.971466	0.592295	0.315116	0.463114	0.82936	0.890708	-2.64126	2.19916	-3.13318	0.0988798	0.7928	6.10873	-2.83089	2.1604	-3.52855	-2.37547	2.62335	-2.0957	-3.35369	1.38689	-0.489059	-2.10276	3.32859	-1.62743	-4.671261e+01	-3.653725e+02	-4.120851e+02
61700	1.17762	0.773462	0.408159	2.45588	1.20162	2.57052	2.95244	0.995881	1.11666	0.723541	0.772578	0.61079	0.789819	1.0797	0.330337	0.435082	0.800222	0.494507	-2.01036	4.20346	-1.99348	0.394156	0.0685737	2.53556	-2.34406	4.33462	-2.16537	-1.83055	4.24308	-1.99452	-2.64178	4.00906	-1.26264	-1.59542	4.07231	-2.60876	-3.311757e+01	-3.584515e+02	-3.915690e+02
61800	1.7596	1.48428	0.534225	1.89951	0.837742	2.03903	3.18518	1.00856	1.2704	0.633597	0.907864	0.650903	0.826417	1.09878	0.531894	0.456168	0.919542	0.630679	-2.32771	4.42131	-2.64111	0.343915	0.494941	2.24637	-2.83136	4.12025	-3.27578	-2.13349	4.59555	-3.33148	-2.42734	3.71815	-2.05334	-2.72263	3.17691	-0.908005	-4.054343e+01	-3.676013e+02	-4.081447e+02
61900	0.648077	0.749694	0.822365	1.74854	0.847794	1.71023	3.06804	1.00173	1.24852	0.835363	0.686483	0.568894	0.718454	1.02772	0.274208	0.682446	0.815349	0.719614	-1.95375	2.98767	-2.00604	0.206916	0.234412	1.34936	-2.50982	3.36342	-1.49919	-1.65627	2.86148	-1.18368	-2.47818	2.72885	-1.01952	-1.79067	2.74033	-0.87886	-3.396184e+01	-3.613546e+02	-3.953165e+02
62000	0.472611	0.515747	0.93929	1.735	1.73585	2.17924	3.10655	1.01027	0.93307	0.620976	0.920126	0.727977	0.786886	0.62524	0.424605	0.557681	0.618248	0.600655	-1.59169	3.90307	-2.05008	0.0906507	0.167875	0.839134	-2.01457	3.67975	-1.75086	-1.58185	3.38575	-1.69634	-1.93129	4.15532	-1.24708	-1.9694	3.58841	-3.03065	-3.115394e+01	-3.597611e+02	-3.909151e+02
62100	1.0296	1.10424	0.850203	1.99894	1.75016	2.87213	3.05064	1.06743	1.16324	0.601542	0.598988	0.699885	0.846269	0.647794	0.564884	0.608318	0.694074	0.802886	-2.51278	4.59567	-4.43505	0.35619	0.109678	1.66649	-1.85177	4.54437	-2.67018	-2.03814	4.53351	-3.88443	-3.43359	3.86347	-2.49356	-2.64539	4.20457	-4.00187	-3.540799e+01	-3.610891e+02	-3.964971e+02
