iter	M_lnPC_stom(1)	M_lnPC_jeju(1)	M_lnPC_colon(1)	M_lnFu_jeju(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKmet(1)	M_lnKc2p(1)	M_lnKp2c(1)	V_lnPC_stom(1)	V_lnPC_jeju(1)	V_lnPC_colon(1)	V_lnFu_jeju(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKmet(1)	V_lnKc2p(1)	V_lnKp2c(1)	Ve_lnC_central(1)	lnPC_stom(1.1)	lnPC_jeju(1.1)	lnPC_colon(1.1)	lnFu_jeju(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKmet(1.1)	lnKc2p(1.1)	lnKp2c(1.1)	lnPC_stom(1.1.1)	lnPC_jeju(1.1.1)	lnPC_colon(1.1.1)	lnFu_jeju(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKmet(1.1.1)	lnKc2p(1.1.1)	lnKp2c(1.1.1)	lnPC_stom(1.1.2)	lnPC_jeju(1.1.2)	lnPC_colon(1.1.2)	lnFu_jeju(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKmet(1.1.2)	lnKc2p(1.1.2)	lnKp2c(1.1.2)	lnPC_stom(1.1.3)	lnPC_jeju(1.1.3)	lnPC_colon(1.1.3)	lnFu_jeju(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKmet(1.1.3)	lnKc2p(1.1.3)	lnKp2c(1.1.3)	lnPC_stom(1.1.4)	lnPC_jeju(1.1.4)	lnPC_colon(1.1.4)	lnFu_jeju(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKmet(1.1.4)	lnKc2p(1.1.4)	lnKp2c(1.1.4)	lnPC_stom(1.1.5)	lnPC_jeju(1.1.5)	lnPC_colon(1.1.5)	lnFu_jeju(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKmet(1.1.5)	lnKc2p(1.1.5)	lnKp2c(1.1.5)	lnPC_stom(1.1.6)	lnPC_jeju(1.1.6)	lnPC_colon(1.1.6)	lnFu_jeju(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKmet(1.1.6)	lnKc2p(1.1.6)	lnKp2c(1.1.6)	lnPC_stom(1.1.7)	lnPC_jeju(1.1.7)	lnPC_colon(1.1.7)	lnFu_jeju(1.1.7)	lnV_central(1.1.7)	lnVmax_vitro(1.1.7)	lnKm_vitro(1.1.7)	lnKmet(1.1.7)	lnKc2p(1.1.7)	lnKp2c(1.1.7)	lnPC_stom(1.1.8)	lnPC_jeju(1.1.8)	lnPC_colon(1.1.8)	lnFu_jeju(1.1.8)	lnV_central(1.1.8)	lnVmax_vitro(1.1.8)	lnKm_vitro(1.1.8)	lnKmet(1.1.8)	lnKc2p(1.1.8)	lnKp2c(1.1.8)	lnPC_stom(1.1.9)	lnPC_jeju(1.1.9)	lnPC_colon(1.1.9)	lnFu_jeju(1.1.9)	lnV_central(1.1.9)	lnVmax_vitro(1.1.9)	lnKm_vitro(1.1.9)	lnKmet(1.1.9)	lnKc2p(1.1.9)	lnKp2c(1.1.9)	lnPC_stom(1.1.10)	lnPC_jeju(1.1.10)	lnPC_colon(1.1.10)	lnFu_jeju(1.1.10)	lnV_central(1.1.10)	lnVmax_vitro(1.1.10)	lnKm_vitro(1.1.10)	lnKmet(1.1.10)	lnKc2p(1.1.10)	lnKp2c(1.1.10)	lnPC_stom(1.1.11)	lnPC_jeju(1.1.11)	lnPC_colon(1.1.11)	lnFu_jeju(1.1.11)	lnV_central(1.1.11)	lnVmax_vitro(1.1.11)	lnKm_vitro(1.1.11)	lnKmet(1.1.11)	lnKc2p(1.1.11)	lnKp2c(1.1.11)	lnPC_stom(1.1.12)	lnPC_jeju(1.1.12)	lnPC_colon(1.1.12)	lnFu_jeju(1.1.12)	lnV_central(1.1.12)	lnVmax_vitro(1.1.12)	lnKm_vitro(1.1.12)	lnKmet(1.1.12)	lnKc2p(1.1.12)	lnKp2c(1.1.12)	LnPrior	LnData	LnPosterior
17600	-0.590113	-0.79316	-1.6384	-3.20477	2.29253	1.52356	4.89423	-3.45398	2.15567	1.3484	0.0990447	0.189638	0.289981	0.193142	0.402358	0.260174	0.156654	0.425463	0.0531137	0.653674	0.0280401	-0.76627	-1.23863	-1.57944	-2.87648	1.79456	1.14827	4.87549	-3.06273	2.2304	1.8421	-1.24132	-1.542	-1.58252	-2.85911	1.525	1.2633	5.41368	-3.92428	1.97169	1.00233	-0.83804	-1.61442	-1.12436	-3.06678	2.06034	1.09675	5.18775	-2.78823	2.08099	1.42061	-1.16656	-0.649252	-1.64768	-3.07728	0.956854	0.659094	4.7909	-2.01693	2.2984	0.47974	-1.06277	-0.946151	-1.37599	-3.4368	2.08627	1.61688	5.62628	-2.28377	2.09014	1.84419	-0.79949	-1.28094	-1.34275	-3.67722	1.40222	1.87298	4.73413	-3.16561	2.05113	1.20586	-0.48194	-1.42303	-1.47781	-2.75556	0.844689	1.93807	5.60169	-2.02211	2.19548	0.58566	-0.605957	-1.2105	-0.401205	-3.0008	2.04157	1.01584	4.69123	-3.14632	2.23738	2.14967	-0.750928	-0.93108	-1.24	-3.28215	1.79186	1.049	4.86622	-3.92253	2.15426	1.5577	-0.76936	-1.35219	-1.53893	-1.76133	2.16825	0.687714	5.25934	-3.17298	2.21428	2.22119	-0.875669	-1.59212	-1.74587	-2.74169	2.22666	1.11333	4.63637	-3.13412	2.18846	2.24837	-1.18429	-0.596193	-1.69811	-3.0288	1.38662	1.52717	5.6496	-3.56939	2.28511	0.781576	-0.723531	-0.775063	-1.41253	-2.61	0.469368	0.919194	5.50416	-3.10956	2.25622	-0.0950044	-6.057902e+01	5.082928e+01	-9.749746e+00
17700	-1.04116	-1.57805	-1.61139	-2.95295	1.98023	0.865661	5.11446	-3.00817	2.16848	1.52954	0.482588	0.307922	0.102982	0.114725	0.294943	0.283455	0.232797	0.138849	0.130107	0.465841	0.0285007	-0.835987	-1.15199	-1.67024	-2.92664	1.95275	1.24683	4.80346	-3.1686	1.95024	1.52745	-0.741513	-2.00142	-1.99838	-2.86235	0.925639	1.52977	5.19114	-3.29967	1.95228	0.624466	-1.48144	-1.63866	-1.95905	-3.06633	2.13207	1.30122	5.22491	-3.2603	1.79415	1.42624	-0.872199	-0.0991089	-1.87683	-3.31464	0.929067	0.98697	5.02681	-3.33634	2.27246	0.0488292	-0.592272	-1.68145	-1.53702	-3.039	1.89886	1.68754	5.34817	-2.63684	2.27669	2.05991	-1.2673	-1.43105	-1.73447	-3.13087	1.43658	1.57962	4.68881	-3.12217	1.53497	0.885996	-1.90007	-1.29382	-1.58293	-2.55736	1.42874	1.5399	5.52363	-3.34118	1.39354	0.629189	-0.895994	-1.43788	-1.05888	-3.08964	2.06377	1.60775	5.09385	-3.9748	1.65114	1.88904	-1.12404	-1.30298	-2.20577	-3.22654	1.82348	1.58321	5.17069	-3.26138	1.78273	1.84355	-1.02846	-1.5996	-1.81404	-2.45371	2.19184	1.1825	4.8921	-2.93626	1.90243	1.96172	0.816713	-1.92048	-1.53411	-3.0672	1.95897	2.06882	5.24279	-2.82426	2.11588	2.02754	-1.65937	-1.5282	-1.30472	-2.43387	1.1863	1.44766	5.27633	-3.02741	2.15147	0.854248	-0.824747	-1.43345	-2.04806	-2.77435	0.651843	0.928468	4.70501	-2.61932	1.96821	-0.054748	-6.792929e+01	4.591707e+01	-2.201222e+01
17800	-1.12017	-1.08989	-0.927977	-2.61654	1.69597	1.35308	5.04376	-3.37325	2.12477	1.71838	0.224932	0.162757	0.405098	0.108796	0.231001	0.0470755	0.0908647	0.106401	0.122342	0.761908	0.0194806	-0.526487	-1.684	-1.27508	-2.80558	1.77409	1.5429	4.70016	-3.38793	1.86842	1.41835	-0.165965	-1.83354	-0.791363	-3.34576	1.10338	1.49214	4.78814	-3.57217	2.17344	0.744313	-0.627432	-1.66741	-1.76588	-2.96607	2.1483	1.22893	4.96722	-3.39771	2.13618	2.19883	-1.57964	-1.29009	-1.028	-2.98454	0.588374	1.50159	4.75266	-3.4093	2.06484	0.0786095	-1.169	-1.92811	-2.07568	-2.65148	1.8443	1.57734	5.05112	-3.77783	1.71787	2.20175	-0.546709	-1.64888	-1.25288	-2.69898	1.27428	1.35377	4.71373	-3.66367	1.26219	0.534791	-0.38821	-1.24612	-1.42235	-2.77301	1.01529	1.62769	5.41366	-3.7144	1.96021	0.597844	-0.0979647	-1.54208	-1.14556	-2.86626	2.13626	1.34492	4.97735	-3.2803	1.99707	2.09199	-0.660792	-1.42992	-1.20251	-2.87727	1.87932	0.8978	4.62922	-3.36707	1.79308	1.93659	-1.16082	-1.70594	-1.6636	-2.65028	1.78793	1.5547	4.97338	-3.20959	2.16155	1.55338	0.399228	-1.9464	-1.71157	-2.33275	2.07205	1.20903	4.78101	-3.3237	1.74904	2.25509	-0.366065	-1.55126	-1.1959	-2.38191	1.19638	1.42332	5.24261	-3.35483	2.2698	1.07862	-1.48705	-1.04423	-2.19451	-3.34422	0.924988	1.45402	4.91164	-3.06112	1.689	-0.0487534	-5.188943e+01	5.846041e+01	6.570977e+00
17900	-0.477789	-1.4064	-0.982557	-3.68545	0.191856	1.47934	4.94751	-3.04465	1.05506	1.18769	0.225328	0.0604953	0.230763	0.239496	0.501749	0.119411	0.0732658	0.105682	0.425458	0.512397	0.0296163	0.0452441	-1.40856	-1.60783	-3.19051	1.90101	1.48316	4.66971	-2.82103	2.28408	1.03598	-0.287479	-1.8766	-2.13055	-3.46938	1.34832	1.457	4.84532	-2.72661	1.98099	0.669138	0.516869	-1.26204	-0.956365	-3.72858	2.11395	1.3083	4.97677	-3.18781	2.21188	2.01441	0.124262	-1.20951	-1.56088	-3.2843	0.442692	1.66068	4.73876	-2.58549	1.89428	-0.125973	0.224387	-1.02755	-1.4715	-3.35282	2.21506	1.44009	5.14449	-3.38712	1.86672	2.22839	0.00665185	-1.76859	-1.6419	-2.79546	1.19493	1.42425	4.70034	-2.91877	0.995845	0.210371	-0.706579	-1.72385	-1.60159	-2.82336	0.596551	1.60342	4.83625	-2.6931	2.29752	0.546624	0.0149514	-1.60809	-1.72765	-3.36709	2.08843	1.58923	4.82389	-3.03183	1.86416	2.06787	-0.344401	-1.4808	-1.83525	-3.28571	1.83599	1.16227	4.79004	-2.83381	2.17024	1.57006	0.276285	-1.42597	-0.930522	-2.63373	1.71241	0.881792	4.70251	-2.31241	2.16894	1.36802	0.226241	-1.65085	-1.15517	-3.21778	2.20731	1.41825	4.68564	-2.97478	1.92202	1.91725	0.451902	-1.31583	-1.71807	-3.08885	1.38439	1.23182	4.75947	-2.73772	2.26687	1.12714	-0.564129	-1.13887	-1.72069	-3.01413	0.579275	1.12042	4.90549	-2.60256	2.29228	0.184754	-5.052236e+01	5.101371e+01	4.913500e-01
18000	-0.919805	-1.41287	-1.662	-3.1743	1.94512	1.73576	4.74838	-1.55778	1.95951	2.19093	0.435869	0.330862	0.140443	0.0965444	0.577269	0.26502	0.130111	0.269041	0.0902683	0.880508	0.0177896	-1.58358	-2.10773	-1.71728	-2.87078	1.99618	1.57132	4.69026	-2.26081	1.93998	1.61564	-1.83599	-1.96115	-1.84969	-3.38935	1.42866	1.47978	5.43061	-2.00457	1.99855	0.498079	-1.43706	-1.53375	-1.92568	-3.09335	1.9522	0.997823	4.83914	-2.78528	2.28511	1.96204	-1.45246	-1.31372	-1.54703	-3.12872	0.495917	2.05686	5.29517	-2.33421	2.28411	0.154918	-1.90572	-2.22008	-1.2606	-3.03039	2.09717	1.04973	4.71923	-2.1484	1.88657	2.06103	-1.06276	-2.27577	-1.93076	-2.87331	1.5248	1.48755	4.7497	-2.02024	1.60884	1.06496	-0.8744	-2.13144	-1.39199	-3.04226	0.798567	1.72336	4.825	-1.3948	2.12389	0.607012	-1.19405	-1.83357	-1.51312	-3.37338	2.01443	1.54574	4.82438	-2.45198	2.19827	2.27332	-1.04774	-1.8911	-0.799512	-2.84564	1.85438	1.14045	4.84384	-2.47499	1.85518	1.55696	-1.2739	-1.51462	-1.21853	-2.58741	2.11155	0.773537	4.86101	-2.21261	2.1194	1.53491	-1.19223	-2.00885	-1.53212	-2.5815	2.15016	1.24085	4.72897	-3.05064	1.60492	2.10344	-0.643233	-1.98864	-0.973258	-2.58346	1.35019	0.967532	4.6742	-2.03616	2.16863	0.93315	-1.3395	-1.84587	-1.32751	-2.30501	0.134791	1.07749	4.73208	-2.82739	2.02135	-0.0195749	-6.152757e+01	5.453744e+01	-6.990129e+00
18100	-0.83516	-2.26755	-1.41427	-2.99714	1.50421	1.74306	5.12631	-1.65092	2.24952	2.12039	0.713291	0.115626	0.156499	0.150609	0.914649	0.0679287	0.152895	0.12347	0.0924668	0.849121	0.0247153	-0.727598	-1.74026	-1.11826	-2.67339	1.84775	1.26679	4.79366	-2.28799	2.19064	1.36566	-1.16952	-1.61204	-1.65263	-2.85476	1.22484	1.33126	5.17663	-2.87055	1.9423	0.940126	0.782675	-1.92995	-0.919041	-2.76773	1.98703	0.528961	4.87449	-2.4794	1.86306	1.44614	-1.38739	-1.77868	-1.41207	-2.51102	0.176398	1.59237	4.82515	-2.31629	2.21445	0.257496	-0.339533	-2.22852	-1.26707	-3.38597	2.12918	1.23656	4.82253	-2.02634	2.10502	2.00691	-1.11549	-2.1947	-0.936421	-2.73335	1.17043	1.31416	4.65553	-1.72992	2.01921	1.20279	-0.816371	-1.86748	-0.823792	-2.49088	0.502793	1.13529	4.65044	-2.09252	2.06694	0.556137	-0.972815	-1.46886	-1.09241	-2.93181	2.10322	1.26035	5.03704	-2.57536	1.77901	1.73502	-0.591294	-2.13532	-1.28422	-2.36522	1.28634	1.1091	4.92728	-2.44696	1.9047	1.37375	-0.0617294	-1.34427	-1.78936	-2.6992	2.03668	1.24738	4.97565	-2.86303	2.29281	1.89544	-0.729644	-1.86642	-1.01515	-2.71482	1.92429	1.50404	5.02731	-2.49799	2.20488	1.77289	-0.793965	-1.6883	-0.82533	-2.70114	1.4653	1.62723	5.05194	-2.71857	2.10091	1.36086	-1.38498	-1.76361	-1.19583	-2.6827	0.456427	1.12992	4.70114	-2.41216	2.13213	0.0471279	-4.983699e+01	4.420514e+01	-5.631849e+00
18200	-2.15586	-2.17123	-2.14552	-2.57696	0.917959	1.09232	5.05841	-2.81511	2.24805	1.30413	0.392916	0.127086	0.618511	0.0751084	0.563417	0.20563	0.171306	0.148454	0.0618919	0.376839	0.0224601	-2.2029	-1.86015	-1.57489	-2.50967	1.95688	1.21619	4.63449	-2.63389	2.17813	1.61373	-2.24413	-2.23448	-0.377136	-2.96023	1.08891	1.10514	4.85011	-2.51086	2.17869	0.7849	-0.946398	-2.01957	-1.88439	-2.54514	2.12448	0.591857	4.77175	-3.32326	2.00527	2.02462	-2.22455	-1.60466	-1.56117	-2.51281	0.389007	1.37303	4.8691	-2.76697	2.16894	0.241299	-2.04316	-1.47286	0.255964	-2.61707	1.86178	0.971434	4.96323	-3.06539	2.21949	2.15286	-2.17061	-1.9227	-1.89845	-2.63941	1.46684	1.66506	5.0475	-2.60004	2.24233	1.9031	-0.760834	-1.06741	-0.0209737	-2.75677	0.996308	1.10157	5.13518	-2.66116	2.06869	0.466772	-1.86598	-2.16361	-1.62344	-2.14917	1.64597	1.50974	5.42175	-2.31688	2.12372	1.8992	-1.15553	-2.0071	-1.53352	-2.35825	1.66998	0.439171	4.63947	-2.47935	2.02759	1.53235	-1.89621	-1.9966	-1.6275	-2.65185	1.78915	2.10389	5.25298	-2.78507	1.90395	1.76413	-2.21825	-1.70168	-0.921514	-2.85708	2.21902	1.35107	5.09858	-2.51747	2.03847	1.93608	-1.71824	-1.1943	-1.69678	-2.68519	1.36638	0.947147	4.91355	-2.69575	2.17558	0.820971	-1.36533	-1.7185	-2.16621	-2.52877	0.0641057	1.12828	4.78772	-2.68425	2.27568	-0.0222549	-5.393070e+01	6.122039e+01	7.289699e+00
18300	-1.283	-1.45035	-0.742941	-2.65039	0.320134	1.18348	5.04192	-3.2103	2.15419	2.19496	0.118411	0.292304	0.209199	0.156374	0.501165	0.105973	0.0861571	1.28239	0.0634318	0.741699	0.0205848	-1.18127	-1.61533	-0.936124	-2.63671	1.64958	1.00625	5.21284	-3.6559	2.00999	1.83549	-1.19868	-1.8501	-1.29597	-2.67763	1.13853	1.07617	5.04626	-3.24332	2.01819	0.702896	-1.02303	-2.05983	-0.486744	-2.54631	2.05207	1.57559	5.46115	-3.41009	1.87882	2.20476	-1.47571	-1.93872	-0.60572	-2.55128	0.289227	1.44647	4.62379	-2.3614	2.28493	0.49792	-2.17513	-1.54109	-1.21487	-2.83493	2.16511	1.07592	4.90378	-2.89631	1.53058	2.17805	-0.839227	-1.66111	-1.68487	-2.11887	1.23602	1.34442	5.30155	-2.66019	2.05641	1.19626	-1.17939	-1.58028	-1.14831	-2.57912	0.665372	1.129	4.77162	-3.05797	2.14855	0.517595	-1.33858	-1.9259	-1.98425	-2.68455	1.97248	1.47756	5.34532	-2.24336	2.19185	1.99006	-1.49217	-1.20745	-0.602878	-3.04152	2.22843	0.894964	5.15805	-2.63355	1.82621	2.18479	-1.52446	-1.55109	-1.66382	-3.00581	1.7249	1.89457	4.96231	-3.17121	1.83851	1.21097	-1.44509	-1.4291	-0.325538	-2.04912	2.21208	1.32081	5.58155	-3.74768	2.11519	2.23088	-0.854849	-1.18418	-0.356501	-2.39537	1.30808	0.712206	4.90508	-2.51094	2.11707	0.769742	-0.650787	-1.08864	-1.77316	-2.79054	0.62328	1.40469	5.22673	-3.42566	2.20434	0.230011	-7.581626e+01	6.033502e+01	-1.548124e+01
18400	-1.84866	-1.62863	-1.22961	-2.78074	1.47397	1.07342	4.64515	-2.90711	2.2723	1.58017	0.169322	0.0857402	0.111117	0.107883	0.340789	0.131348	0.19108	0.453896	0.0663791	0.382362	0.0415014	-2.04221	-1.55272	-0.819894	-2.64428	1.52666	1.02299	4.78792	-2.53319	2.24986	1.38635	-1.5539	-1.92099	-0.573479	-2.85062	1.28022	1.02015	5.04739	-2.44264	2.15805	0.915635	-1.99288	-2.06759	-0.942176	-2.56772	1.4434	1.09532	4.94466	-2.66594	2.25438	1.52917	-1.77041	-1.62562	-1.53482	-2.72337	0.913587	1.28454	5.11963	-1.27816	2.23612	0.533699	-1.60756	-2.03426	-0.702644	-2.65438	1.67956	1.37376	5.14168	-2.27632	2.16378	1.97546	-2.27847	-1.22195	-1.32454	-3.00003	1.84459	1.53126	5.23481	-2.54211	2.23315	1.80477	-2.1791	-1.71462	-0.63594	-2.55105	0.939806	0.869951	4.61792	-1.68133	2.19813	0.69891	-1.24943	-1.74023	-1.21596	-2.8016	2.18155	0.819773	4.76524	-2.53953	1.68962	1.88453	-1.81305	-1.61342	-0.738213	-2.90328	1.72921	0.540888	4.6511	-1.98671	2.11455	1.40691	-2.14441	-1.68484	-0.956435	-2.75925	1.60884	1.48803	4.63373	-3.33264	2.14615	1.64714	-1.46147	-1.37509	-0.995723	-2.73219	2.0485	1.1907	4.99244	-3.27487	2.15541	1.85361	-2.13121	-1.42073	-0.0118341	-2.17631	1.61624	0.965499	5.3681	-2.51793	2.14564	1.21932	-1.59806	-1.55462	-1.00594	-2.49947	0.271604	1.12655	4.863	-2.4599	2.15956	0.138552	-3.281784e+01	4.099980e+01	8.181966e+00
18500	-1.61731	-2.23227	-1.52134	-3.17581	0.857996	1.49831	4.92562	-2.11643	2.21822	0.940743	0.264011	0.0836151	0.254685	0.0603766	0.347278	0.0599183	0.208491	0.0655598	0.108768	0.311421	0.0313211	-2.21315	-1.79525	-0.91358	-2.59068	1.40855	1.04204	4.8876	-2.22693	2.26656	1.01571	-2.05128	-2.2451	-0.913826	-2.35025	0.804366	0.886763	4.81871	-2.3152	2.19355	0.761934	-2.06012	-1.79334	-1.4284	-2.61735	1.89897	1.08418	5.48511	-2.35237	1.93082	1.34795	-1.56643	-1.26151	-0.802862	-2.58538	0.669444	1.20473	5.1126	-2.0152	2.28217	0.256606	-2.15526	-1.77093	0.103482	-2.27519	2.2031	1.35285	6.25656	-2.0353	1.61701	1.66798	-1.83958	-1.79784	-0.888701	-2.49065	1.14242	1.38275	4.9021	-2.39662	1.94468	1.00413	-1.7323	-2.03479	-0.844254	-2.61655	0.748406	1.26393	4.83227	-1.97654	2.14632	0.273135	-1.36542	-2.17314	-0.58229	-2.38839	1.71646	0.871325	4.64445	-2.36156	1.95017	1.83315	-0.866418	-1.36847	-1.43155	-2.97916	1.81528	1.07396	5.06954	-2.60954	2.10408	1.59005	-0.834003	-1.77888	-1.25332	-2.57962	1.8351	1.52958	5.2084	-2.05248	2.05012	1.49473	-2.00102	-2.21289	-1.17813	-2.78002	2.22458	0.971648	4.71677	-2.17467	2.11406	1.78846	-1.78284	-1.55041	0.057475	-2.59268	1.48795	0.835996	4.70118	-2.26993	1.9833	1.03271	-1.47771	-1.57097	-0.546776	-2.32112	0.256626	1.00618	4.97396	-2.50227	2.0715	-0.155831	-4.379088e+01	4.799377e+01	4.202887e+00
18600	-0.660272	-1.71569	-1.26901	-2.35471	1.41506	1.22948	6.0889	-2.06673	2.12924	2.22476	0.438981	0.104836	0.22675	0.0811427	0.231098	0.115344	0.816098	0.16666	0.0382667	0.902645	0.0246521	-0.775591	-1.84704	-1.78795	-2.4208	1.49101	1.07265	4.95345	-2.24183	2.24716	2.02637	-1.23601	-1.64967	-1.83113	-2.25664	1.28275	0.454394	5.28369	-2.2448	2.23931	0.781841	-0.170471	-2.08647	-1.73555	-2.70799	1.64862	1.08223	4.8887	-2.55342	2.13447	1.59386	-0.557728	-1.64206	-1.543	-2.3638	0.576593	1.05911	4.79614	-1.91998	2.14114	0.318426	-0.558914	-2.13464	-2.14399	-2.84229	1.93305	0.876747	4.74539	-2.32361	1.89892	1.91992	-0.82693	-2.13092	-1.46287	-2.30717	1.31677	1.21222	5.01438	-1.95502	1.99439	1.30338	-0.389773	-1.72413	-2.08343	-2.56693	0.685786	1.28306	4.87206	-2.05375	2.16882	0.62438	-0.230962	-2.24048	-1.2164	-2.02503	1.72953	0.815745	4.8194	-2.51655	2.28126	2.26203	-1.68082	-2.28389	-0.831717	-2.32306	1.3854	0.91681	4.86048	-2.11435	2.26381	1.57438	-1.00069	-2.01887	-1.64439	-2.49327	1.66407	1.93953	5.45671	-1.94643	2.22295	1.67398	-1.21744	-1.65526	-1.54358	-2.3521	2.24872	1.05604	5.27854	-2.4571	2.03969	2.03983	-0.769954	-2.16674	-1.50569	-2.06465	1.07219	1.2048	5.15415	-2.01058	2.12819	0.911993	-0.0818937	-2.1037	-1.85215	-2.1008	0.111278	1.22555	4.96649	-2.22815	2.21813	0.0901268	-4.873982e+01	5.619313e+01	7.453305e+00
18700	-0.735586	-1.17423	-2.23074	-2.05552	1.74288	1.42015	4.95277	-2.29576	2.22365	1.54021	0.0448546	0.274225	0.136434	0.0506387	0.463992	0.202604	0.174288	0.137402	0.0422257	0.480397	0.0274173	-0.629789	-2.13829	-1.99526	-2.41406	1.47752	1.25383	4.78418	-2.47395	2.29607	1.60544	-0.33889	-1.92381	-1.91592	-2.31497	1.19659	1.14153	5.73569	-2.48644	2.27466	1.04572	-0.652922	-1.6563	-1.71706	-2.14515	2.15496	0.280515	5.81106	-2.24156	2.07464	1.71115	-0.987108	-1.08366	-2.15854	-2.48583	0.782377	0.659072	4.76376	-2.09797	2.2805	0.480444	-0.400738	-2.16114	-1.7521	-2.46174	1.43993	1.03009	4.66396	-2.33886	2.2215	1.98835	-0.37102	-1.81347	-2.03868	-2.30325	1.60605	0.810348	4.841	-2.23821	2.2635	1.8644	-0.845426	-2.08035	-2.11673	-2.41853	0.373322	1.55697	4.90331	-2.34242	2.06028	0.142101	-0.456928	-1.98442	-2.07869	-2.33953	1.80235	0.685461	4.772	-2.49268	2.23216	2.1785	-0.809003	-2.06229	-1.83413	-2.34988	1.89344	0.592238	4.82892	-2.39124	2.15738	1.9923	-0.471928	-2.2222	-2.02427	-2.33976	1.43245	2.09621	5.22063	-2.79722	2.22304	1.71117	-0.600416	-2.29672	-1.41772	-2.74576	2.18858	1.43717	5.1811	-2.26052	2.20452	2.20203	-0.748374	-1.39796	-2.29551	-2.39108	1.48849	1.33965	5.41821	-2.68859	2.23147	1.17917	-1.29221	-2.12651	-1.59454	-2.61572	0.374859	1.34286	4.71715	-2.50548	2.28846	0.451352	-2.672814e+01	4.338448e+01	1.665634e+01
18800	-0.211501	-1.27171	-1.9047	-2.66225	2.22632	1.04697	4.75219	-2.58296	2.1261	0.260271	0.112611	0.169617	0.0684297	0.201548	0.465165	0.167343	0.165641	0.0498372	0.15377	0.773121	0.0244998	0.0943737	-1.75993	-1.84307	-2.78738	1.72422	1.06491	4.85659	-2.6547	1.90706	1.00153	0.744989	-1.71909	-1.63921	-3.10881	1.41157	1.38458	5.33858	-2.47785	2.19973	1.14957	0.123565	-1.81671	-1.77926	-2.52649	2.06631	0.353582	4.93472	-2.60461	1.94789	1.60417	0.33972	-1.23175	-1.70719	-2.18551	0.597112	0.709612	4.82969	-2.82233	2.21581	0.113614	0.393354	-1.77633	-1.70846	-2.63881	1.68507	1.15482	4.94061	-2.61032	1.94956	1.79159	-0.154848	-1.51687	-2.05591	-2.61003	1.36547	0.880727	4.76857	-2.31999	1.77377	0.774351	-0.388519	-2.18024	-1.07495	-2.9456	0.676282	2.17161	4.9639	-2.46435	1.89671	0.592478	-0.154481	-1.96484	-1.90937	-2.51585	2.07689	0.937391	4.79853	-2.681	1.97436	2.14743	-0.228545	-1.80835	-2.27995	-2.94879	1.9371	0.863776	4.6134	-2.35884	1.85327	1.91147	0.0460845	-1.79419	-1.91788	-1.82883	1.81302	1.1223	5.23293	-2.72073	1.44073	1.08216	-0.230301	-1.9841	-1.62614	-2.4847	2.16098	1.26924	5.30725	-2.31597	2.13641	1.8822	-0.160923	-1.04893	-1.95741	-2.33856	1.55602	0.882909	5.49733	-2.4361	2.17191	1.07675	-0.607612	-1.45516	-1.80534	-2.50092	0.410116	1.08467	4.92396	-2.90253	1.98965	-0.114249	-4.723335e+01	5.653912e+01	9.305777e+00
