iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
85700	0.963142	1.10569	0.76763	0.663512	0.6542	0.924058	0.568398	0.683755	0.538586	0.792958	0.506912	3.5757	-4.96797	1.00711	0.424548	0.360933	2.81053	4.60127	0.519706	0.0784305	0.771254	0.054049	3.18526	4.04581	5.15751	3.46238	-5.11211	1.21397	0.094653	0.669853	2.33708	2.06513	3.58221	-4.8007	0.502557	0.532672	-0.416198	2.50389	1.50324	3.93975	-4.72931	0.752398	0.616618	0.463178	2.39439	2.68333	2.84475	-5.39662	0.719658	0.344206	2.44703	2.64825	1.4106	-5.873885e+01	-3.331390e+02	-3.918779e+02
85800	0.591533	0.767144	0.882081	0.916967	0.610193	0.76607	0.631122	0.355768	0.307515	0.777623	0.544299	4.57697	-4.81245	1.2198	-0.119398	0.605305	1.52295	2.16865	0.076271	0.0537322	0.715137	0.168676	0.815269	4.82663	4.55598	4.27434	-5.52816	1.7508	0.306798	1.46013	2.19061	1.64998	4.10279	-4.9766	0.562279	0.812653	0.774394	2.50168	1.16708	4.44549	-4.58447	0.497634	-0.0493515	0.79701	1.63095	3.26905	4.39194	-4.74609	1.04393	-0.233144	1.77993	2.29247	1.67661	-5.598506e+01	-3.259955e+02	-3.819805e+02
85900	1.06801	1.07543	0.665602	0.815537	0.416079	0.870995	0.810257	0.66129	0.492621	0.544466	0.819069	2.94456	-5.52942	-0.099898	0.0793959	2.2871	1.8383	1.54775	0.627658	0.104724	0.673695	0.0745214	0.826769	12.0233	2.43262	2.27661	-5.65408	-0.620992	0.290496	2.21201	1.97792	-0.17472	2.56075	-5.35871	-0.594987	0.397345	1.23633	3.38082	1.33601	3.03122	-4.84106	0.338852	-0.0832868	0.9044	1.7509	-0.0319505	1.03055	-5.83981	-0.0264526	0.195874	3.03071	4.37937	-0.252259	-6.600908e+01	-3.393235e+02	-4.053326e+02
86000	0.754363	0.889567	0.964848	0.986728	0.70553	0.849364	0.974986	0.452634	0.694211	0.667742	0.502404	2.37269	-4.49691	0.368473	1.2585	2.55632	1.78158	0.52474	0.355911	0.10142	0.316915	0.102669	7.34107	5.1446	1.03951	2.6074	-4.21904	-0.032492	1.23887	2.73622	0.687166	0.186153	1.78407	-4.77146	0.328551	1.34982	3.24528	2.61727	0.371863	1.72681	-4.55207	-0.120931	1.38475	3.44166	0.0982757	-0.04477	2.42915	-4.29151	0.75402	1.44932	4.17804	1.66139	0.724883	-5.295656e+01	-3.327818e+02	-3.857384e+02
86100	1.14366	1.01107	0.536876	0.857013	0.443557	0.753043	0.726468	0.32524	0.659735	0.640174	0.609941	0.554996	-2.65048	2.20921	0.913888	3.81684	0.827588	1.1687	0.0807528	0.0677959	2.04158	0.176669	1.00472	1.1048	2.34737	0.873085	-2.90831	0.965985	0.803957	3.24938	-0.102209	0.620711	0.711796	-2.48956	3.13594	0.320923	2.57451	0.453263	1.80068	0.95698	-2.95187	0.176711	1.1194	3.75777	-1.20237	1.57174	0.608	-3.10184	1.45883	0.120955	3.98201	0.518638	1.02537	-5.656595e+01	-3.350182e+02	-3.915841e+02
86200	0.7654	0.963242	0.720072	0.967699	0.578913	0.727702	0.746592	0.33292	0.484223	1.05489	0.357885	0.727572	-1.56926	-2.31292	0.180007	4.53266	-1.09158	0.332981	0.305264	0.0607432	0.872288	0.0822052	1.76422	1.09705	6.19044	1.74839	-1.2826	-1.65089	-0.134571	3.51577	-1.67268	2.26685	1.02065	-1.61239	-2.40065	0.298569	3.45569	-0.205082	2.16748	0.930004	-2.12031	-1.71859	0.506375	3.15059	-1.41611	1.11038	1.31567	-1.66012	-4.30279	0.407901	3.93185	-1.99744	-0.491567	-5.741880e+01	-3.303745e+02	-3.877933e+02
86300	0.597857	0.824376	0.922927	1.13123	0.593796	0.827987	0.685336	0.40417	0.327221	0.858128	0.400081	1.58038	-1.79093	-3.21856	-1.07382	3.97824	-1.36356	3.57975	0.0906808	0.139312	0.130409	0.174423	2.7828	1.5195	3.64769	1.60903	-1.33893	-3.43312	-1.176	3.6112	-1.87796	3.41057	1.70411	-0.744024	-3.04971	-0.969884	2.83627	-1.52105	3.13307	1.91872	-1.50922	-3.6494	-1.25356	3.05222	-1.46283	4.24764	1.65637	-1.11287	-2.91071	-1.72414	4.47177	-1.642	0.77842	-4.683532e+01	-3.259539e+02	-3.727892e+02
86400	0.695442	0.809873	0.951948	0.961451	0.599219	0.800569	0.506639	0.263091	0.430935	0.887023	0.261125	1.78888	-1.1032	-2.76457	-0.862761	3.04844	-2.42276	3.36513	0.539028	0.176409	0.154425	0.0755454	1.14179	1.64893	4.41803	1.37377	-1.62003	-2.76595	-0.965746	4.4858	-1.49546	3.142	2.18914	-1.05243	-3.2528	-0.461364	2.51438	-0.90015	2.72075	2.08706	-1.34074	-2.85765	-1.08623	2.00722	-0.97228	4.11258	1.88093	-0.808126	-3.27097	-1.65787	4.22919	-2.39321	2.06664	-5.295661e+01	-3.295113e+02	-3.824680e+02
86500	0.592527	0.952392	1.05661	0.986644	0.522076	0.829415	0.558982	0.363137	0.368788	0.990869	0.276663	1.71387	-1.70556	-1.64903	0.564544	4.23158	-1.32047	1.62591	0.0632787	0.141862	0.108329	0.310945	1.76827	3.20752	1.14232	1.72985	-2.30947	-1.72561	1.14245	3.96578	-0.850522	0.825399	1.42961	-2.21377	-1.66691	0.520582	3.05791	0.15548	2.04337	1.67357	-1.44146	-1.48987	0.498489	4.11911	-1.98951	2.1145	1.10927	-1.77848	-1.66576	0.489416	4.10932	-0.722021	0.769512	-4.321710e+01	-3.342103e+02	-3.774274e+02
86600	0.731783	0.952785	0.790594	0.984905	0.452816	0.847771	0.949364	0.186916	0.550285	1.07558	0.608511	1.9289	-1.74047	-2.29592	0.235804	2.69612	-2.18756	0.745937	0.6539	0.100984	0.0669841	0.174234	0.977295	2.68762	2.72554	1.17484	-1.90254	-1.9708	0.34551	4.35964	-0.913847	2.0353	0.124806	-1.34415	-2.13276	0.0800355	3.40589	-0.672881	2.44881	2.22916	-1.76363	-2.91605	-0.496519	3.51794	-2.55034	-0.604423	2.00116	-2.15689	-1.78756	-0.432477	3.7295	-1.21528	2.54641	-6.064875e+01	-3.362193e+02	-3.968680e+02
86700	0.598002	0.831347	0.893074	0.963272	0.924431	0.763722	0.815731	0.474778	0.71667	0.896584	0.344063	1.63171	-1.70431	-1.61769	-0.508049	3.09772	-2.03366	1.9595	0.111592	0.510483	0.137295	0.534128	3.11556	1.23322	1.24176	1.68022	-2.33183	-1.83195	0.0888634	3.7499	-1.35145	1.67225	1.62566	-2.25325	-1.23144	-0.561859	3.16934	-0.958661	1.61158	1.97678	-0.605595	-1.38773	-0.263939	3.12702	-2.61707	2.7215	1.58608	-0.890301	-1.64627	-0.739129	3.93388	-1.87642	1.82783	-5.164809e+01	-3.361148e+02	-3.877629e+02
86800	1.02411	1.00325	0.549078	0.761261	0.418363	0.790723	0.888661	0.621625	0.462409	0.646525	0.522791	0.992324	-0.749426	-1.46485	-0.354285	3.73689	-3.56048	3.13477	0.418477	0.135131	0.112818	0.104534	0.852679	7.02356	1.56625	0.820923	-0.19051	-1.46423	0.0918922	2.94389	-3.0821	1.61435	0.262273	-0.896407	-0.828588	-0.448118	3.44966	-1.26535	2.50889	0.803723	-0.874152	-1.48389	-0.592008	3.30964	-2.17998	3.09817	1.94859	-0.224862	-0.867687	-0.413806	2.76378	-2.23829	2.53402	-5.117716e+01	-3.309459e+02	-3.821231e+02
86900	1.14696	0.815931	0.602405	0.950127	0.625215	0.717185	0.671847	0.334544	0.60629	0.875621	0.372838	2.28891	-1.15971	-1.76714	-0.50663	1.2871	-3.10947	0.590615	0.270567	0.298058	0.151042	0.183461	0.839419	6.2268	2.33913	3.18231	-1.81654	-1.35077	-0.657833	0.885738	-1.5496	2.47045	2.664	-1.3322	-2.46777	-0.488679	0.874281	-1.40523	2.3049	2.45618	-1.65271	-1.71478	-0.108588	2.57733	-2.71267	-1.60677	3.07928	-2.09402	-2.28628	-0.247503	2.38468	-1.215	1.2186	-5.975524e+01	-3.358459e+02	-3.956012e+02
87000	1.03827	0.922911	0.681812	0.816667	0.69012	0.909968	0.828864	0.271396	0.540382	0.77419	0.439053	3.80219	-1.42827	-2.59604	-0.566566	-0.0679322	-0.40431	2.25163	0.0529835	0.0509915	0.120436	0.197236	0.77449	4.39527	1.75883	3.80175	-1.40729	-1.98268	-0.309805	0.338665	-1.47032	2.3087	3.74008	-1.69063	-2.53983	-0.598882	0.035172	-0.446341	2.74376	3.80138	-1.70195	-2.7096	-0.586387	0.862445	-1.7161	3.05613	3.90751	-1.04327	-2.73943	-1.01828	1.18235	-1.15675	1.87067	-4.369841e+01	-3.281995e+02	-3.718979e+02
87100	0.799109	0.947804	1.02286	1.34497	0.653114	0.854491	0.700254	0.363739	0.455933	0.645742	0.697412	2.67791	-2.18987	-2.99794	-0.18686	2.73468	-1.15748	2.22833	0.350706	0.098072	0.100422	0.188352	3.44533	0.733403	1.30341	2.32008	-2.01369	-2.80539	0.104616	2.62123	-1.3579	1.72889	3.0158	-1.9205	-3.15514	-0.040389	0.969707	-0.291109	2.097	2.54303	-2.42321	-2.79937	0.105859	1.61371	0.0912745	3.13208	3.28186	-2.05199	-3.70083	0.127221	2.23545	-0.496948	-0.553097	-5.104918e+01	-3.354968e+02	-3.865460e+02
87200	0.818928	0.74494	0.960649	0.866248	0.712502	0.822783	0.594024	0.223688	0.485108	0.736869	0.633794	2.91707	-1.94086	-2.90153	0.83936	2.19994	-1.65928	0.0228314	0.136865	0.0574909	0.126901	0.133779	1.5953	2.80509	3.71508	3.01919	-2.25269	-2.64492	0.866064	1.94048	-0.582317	1.41141	2.84165	-2.25899	-2.54941	0.730307	1.38246	-0.240637	1.06687	1.95995	-1.78161	-2.45515	1.00336	2.60943	-2.29271	-1.78835	3.57985	-2.03197	-2.65756	0.0207889	2.59551	-1.01552	-0.679795	-5.017820e+01	-3.308011e+02	-3.809793e+02
87300	0.749086	0.955443	0.808711	0.959882	0.390696	0.789445	0.881335	0.503853	0.405813	0.805743	0.844505	3.41386	-1.87499	-3.85482	0.351562	0.812864	-1.3178	-0.327118	0.391143	0.120955	0.164253	0.11586	2.82514	1.49156	6.81536	3.63051	-1.85684	-3.64891	0.780074	1.06173	-2.25403	-3.52778	4.23967	-2.16518	-4.22694	0.0674636	-0.223256	-0.259935	1.97514	3.67268	-1.48723	-4.52702	-0.15121	2.10102	-2.75769	-4.0226	3.41457	-2.18465	-4.00423	0.213962	2.32528	-0.103773	1.22876	-5.716977e+01	-3.357306e+02	-3.929003e+02
87400	0.731502	0.94491	0.888848	0.893263	0.511247	0.765078	0.774188	0.473472	0.331482	0.830979	0.267426	3.04017	-2.87119	-4.79025	-0.659412	4.17209	-0.520136	1.53562	0.171085	0.0803874	0.255067	0.202943	7.16156	1.82464	1.48723	3.70559	-2.961	-4.43998	-0.0900539	1.18998	-0.630164	1.33206	2.6256	-2.65137	-4.54855	0.142641	1.87288	0.575898	2.03094	2.87019	-3.47876	-4.11393	-0.112601	1.81195	-0.614598	1.90101	2.74102	-2.84548	-4.78998	-0.701863	3.62199	0.277862	2.62845	-5.208484e+01	-3.324908e+02	-3.845757e+02
87500	0.689742	0.933774	0.739758	0.802178	0.535553	0.799135	0.931759	0.472079	0.394063	0.721742	0.455016	1.39262	-3.1318	-1.62569	-0.662445	3.17986	-0.787803	1.16368	0.207007	0.072062	1.89926	0.278211	2.17447	2.60257	1.36885	1.78373	-2.94249	-3.05613	-0.20409	3.50865	-0.739907	1.70418	1.86736	-3.2594	-2.70341	-0.5167	2.41997	1.0066	2.12313	1.63998	-3.01385	-1.63863	-0.241228	3.54073	0.29664	3.19505	1.99278	-2.98188	0.175864	0.118733	3.57653	0.76757	0.282186	-5.985010e+01	-3.295868e+02	-3.894369e+02
87600	0.67976	0.683794	0.933664	0.834817	0.553146	0.61443	0.588918	0.356369	0.554404	0.67968	0.463238	2.46015	-3.52464	-1.17188	0.53879	3.68247	-0.107725	2.01898	0.046079	0.18314	0.100545	0.113048	2.12043	1.55321	4.02581	2.20399	-3.43531	-1.55872	0.819669	3.1113	0.152256	1.37851	2.49419	-3.47502	-1.21023	-0.226426	1.98074	0.872923	1.61986	2.27266	-3.20957	-0.821673	0.352221	3.13427	-0.870496	-1.64508	2.43066	-3.11552	-1.07891	0.386523	3.55103	0.830439	0.597441	-4.436079e+01	-3.370315e+02	-3.813923e+02
87700	0.519291	0.813437	0.918176	1.06919	0.596197	0.780608	0.744416	0.281896	0.411898	0.910536	0.347862	2.90778	-4.3102	-0.710624	0.575989	3.03025	0.665469	2.27679	0.0577248	0.330071	0.150801	0.196846	1.92259	3.30325	2.35737	2.92694	-5.00586	-0.101309	0.411127	2.62099	2.33134	1.93484	2.7556	-3.506	-0.977983	0.838143	2.23779	0.865106	0.874168	2.6397	-4.39037	-0.748504	0.569686	2.95191	2.00682	2.56427	2.27065	-2.55251	-0.0464088	0.0258505	3.56399	-0.383726	-1.46299	-5.947342e+01	-3.283528e+02	-3.878262e+02
87800	0.566445	0.919614	1.01404	0.975601	0.510412	0.629117	0.635002	0.446331	0.694041	1.02716	0.677186	1.34003	-5.44638	-0.16182	1.32485	4.39261	2.69541	-0.868369	0.16428	0.146914	0.0665452	0.143507	0.571925	0.794681	3.97744	1.27543	-4.88389	0.0433944	1.26478	4.06322	1.53339	0.408027	1.13282	-5.25875	-0.51259	1.31546	3.51478	3.18315	0.720506	0.921535	-5.77548	-0.285636	1.37511	4.38674	2.46251	1.38335	1.40457	-5.34921	-0.485912	1.38689	4.5482	2.49999	-0.681045	-4.297649e+01	-3.343003e+02	-3.772768e+02
87900	0.994547	0.99461	0.841758	0.723999	0.525218	0.93805	1.02042	0.482296	0.434049	0.769601	0.565816	0.566778	-5.09173	-3.43457	0.510297	4.21017	3.12168	-3.5442	0.124398	0.0458074	0.448643	0.180279	1.24848	5.14088	4.00338	0.0266497	-5.4736	-3.48693	1.17982	4.46607	2.04009	0.30532	0.864319	-5.44755	-3.80317	1.21468	3.13176	2.24443	-0.759469	0.553771	-5.20218	-2.96999	0.466176	3.40262	0.65319	-4.03421	0.487917	-5.11771	-2.89325	0.461571	4.14892	2.59657	-3.40684	-5.427698e+01	-3.356636e+02	-3.899406e+02
88000	0.888477	0.924078	0.66013	0.468569	0.518479	0.978178	0.771678	0.398484	0.585538	0.914957	0.552889	0.805505	-4.58828	-1.70914	1.49307	3.61916	1.96515	-0.443335	0.128039	0.120137	0.179216	0.191017	1.2001	2.98285	2.30046	0.656423	-4.58051	-1.73702	1.6539	3.83787	1.00993	0.0120562	0.317098	-4.73293	-1.53883	1.48084	2.87398	2.12161	0.625394	0.719386	-4.34904	-1.62936	1.41167	3.79493	0.588971	-0.0553964	0.217843	-4.85257	-1.41403	0.929127	4.36565	2.14477	0.147599	-4.312033e+01	-3.348238e+02	-3.779442e+02
88100	0.796058	1.03877	0.749132	0.849032	0.488279	0.706487	0.700802	0.239587	0.536071	0.847574	0.508723	1.37711	-4.64676	-3.20738	0.154583	3.3597	1.77288	0.773807	0.111785	0.146087	0.174286	0.199055	1.80052	1.41719	1.02373	1.75357	-4.77323	-3.15795	1.06066	3.38145	1.75166	1.01675	1.90973	-4.51466	-2.78551	0.615162	2.32888	1.88952	0.981648	1.03945	-5.18487	-2.53161	0.894858	3.43056	0.961136	0.278841	1.32878	-4.43791	-2.97809	-0.214897	4.13255	1.23623	-0.436915	-4.629734e+01	-3.284605e+02	-3.747579e+02
88200	0.615445	0.894989	0.800925	1.0171	0.553726	0.704581	1.0337	0.333797	0.447298	0.80589	0.38262	1.09643	-4.66814	-3.049	0.163046	4.45852	2.12901	0.78666	0.267674	0.12589	0.209554	0.13949	1.3163	2.82155	3.78378	1.29868	-4.72017	-3.36885	-0.160591	4.27786	1.19817	1.80983	1.48278	-4.92782	-3.01715	0.704378	3.22449	2.13693	0.677907	2.12953	-5.29983	-3.29682	-0.16486	2.74128	2.01329	2.58193	1.39396	-5.12758	-3.20657	-0.219216	4.27791	2.36579	2.30363	-5.011799e+01	-3.293592e+02	-3.794772e+02
88300	0.64143	0.834825	0.663016	0.724432	0.678207	0.788423	0.560066	0.595681	0.511602	0.758875	0.746748	0.619299	-5.29969	-0.880795	-0.916178	4.26005	2.85651	1.54782	0.255031	0.130584	0.260432	0.180267	1.87993	2.04617	1.69382	0.678208	-5.90064	-0.927789	-1.17147	4.47703	2.92075	3.01004	0.382056	-5.663	-1.1069	-0.718241	3.3235	2.72445	1.39293	1.06264	-4.30324	-0.63773	-0.950583	3.38013	0.223057	1.7202	1.26959	-5.54832	-0.57872	-0.069686	4.20187	3.48204	0.488669	-5.193679e+01	-3.374034e+02	-3.893402e+02
88400	1.11559	0.982611	0.640041	0.750083	0.66603	0.759624	0.588835	0.247046	0.453815	1.16619	0.619102	0.542716	-5.06492	-0.983203	-1.2091	4.42805	2.33396	4.45422	0.419352	0.151584	0.172875	0.060967	1.88612	2.0955	1.03311	1.0251	-5.11075	-0.97386	-0.922045	2.84725	1.823	2.90404	0.225243	-5.35998	-0.671583	-1.13987	3.28635	2.85981	3.11853	-0.655505	-5.005	-1.59392	-1.34823	3.96842	1.38395	3.29506	1.10115	-5.3268	-1.07861	-1.0231	4.29003	2.13389	3.70954	-4.437198e+01	-3.349752e+02	-3.793472e+02
88500	0.958773	0.846436	0.790655	0.684527	0.588821	0.813479	0.599922	0.720322	0.461064	0.579709	0.539371	2.24293	-6.22818	0.120967	-0.516327	2.51983	3.85307	4.13219	0.187872	0.0745747	0.0505161	0.131696	1.19579	1.93605	0.899641	2.02382	-6.39998	0.192522	-0.661427	2.29547	3.4595	2.55546	1.9519	-6.11225	0.198796	-0.776542	2.2581	3.74653	2.8099	2.60137	-5.81082	0.174885	-0.045447	1.3369	2.86729	2.58722	1.72522	-5.96389	-0.285902	-0.469614	3.98491	3.41677	2.37694	-4.323399e+01	-3.313689e+02	-3.746029e+02
88600	0.832125	0.969247	0.899222	0.82798	0.735195	0.795071	0.677022	0.190337	0.384962	1.01545	0.799358	0.637418	-5.64289	-0.646722	0.0738118	2.21228	4.48487	2.5034	0.0652433	0.134125	0.305952	0.0756085	1.49835	2.48134	1.90762	0.795537	-5.91987	-0.104742	-0.183454	3.69765	2.67448	2.11219	1.17066	-6.04258	-0.15146	-0.102103	2.74448	3.99148	2.40764	0.986447	-5.01242	-0.868575	0.153625	3.63859	2.19352	2.99377	0.815712	-5.98783	-0.600472	0.00519224	4.16798	3.24521	2.34947	-4.685631e+01	-3.304244e+02	-3.772807e+02
88700	0.835668	1.05415	0.469586	0.712207	0.592602	0.766681	0.88729	0.551006	0.694307	1.02438	0.429986	0.006655	-5.89572	-0.870791	-1.19154	4.32412	2.66202	4.40144	0.0936224	0.191385	0.0827478	0.107287	1.50806	0.903014	1.49761	0.143965	-5.79307	-0.712415	-1.38982	3.79754	2.36032	3.29374	-0.377068	-5.81974	-0.340195	-1.21996	3.31473	3.83921	3.18539	0.168997	-5.49208	-0.732347	-1.18863	3.8541	3.23175	4.41515	0.29644	-5.81561	-0.918621	-1.12347	3.96228	2.73045	3.37119	-3.538327e+01	-3.349434e+02	-3.703267e+02
88800	0.604479	1.01853	0.997847	1.12561	0.529634	0.86492	0.927422	0.414451	0.63004	0.904143	0.486441	1.75223	-5.15739	-0.236004	-1.41253	2.86561	3.11541	2.88259	0.199786	0.0851757	0.261251	0.838744	3.4514	3.55246	4.60573	2.22425	-5.17928	-0.262949	0.0472875	2.718	1.4375	1.74282	2.43222	-5.3122	-0.789808	-1.69017	2.04836	3.19312	3.89161	2.26668	-5.35545	-0.613881	-1.34556	3.62773	1.52622	0.71613	1.3654	-4.91967	-0.267871	-2.55239	4.47958	2.64767	4.20814	-6.033128e+01	-3.350969e+02	-3.954282e+02
88900	0.932297	0.956716	0.745167	0.79682	0.402195	1.00548	0.701941	0.547251	0.479263	0.705816	0.694738	1.25149	-5.75379	1.04859	-2.6532	2.9912	2.67668	3.59774	0.074409	0.25553	0.327175	0.103863	4.31291	1.14588	7.40495	1.14653	-5.43683	0.303404	-2.1562	2.99052	1.42804	1.97124	0.601774	-5.79914	0.804122	-2.63336	3.26364	3.48401	4.51673	1.59197	-5.49777	0.637536	-2.63458	2.7726	0.360777	1.97944	1.73201	-5.97958	1.00306	-2.62145	3.75487	3.3582	2.04845	-5.644224e+01	-3.348353e+02	-3.912775e+02
89000	0.699021	0.844304	0.830975	0.888967	0.550202	0.893074	0.814452	0.453187	0.469383	1.06334	0.5252	1.3848	-4.79022	2.12205	-2.08702	4.37103	1.51104	4.58482	0.434552	0.132553	0.293083	0.133174	1.54915	1.91852	1.52998	0.939444	-5.0637	1.28047	-2.32419	4.27797	1.75717	4.49333	1.42146	-4.51397	2.54932	-1.59387	3.55699	2.45694	4.07234	1.2008	-4.48716	2.16458	-2.19793	3.94101	1.08006	4.55894	1.88775	-5.29351	2.27236	-1.93621	4.16465	1.71783	3.81516	-4.392368e+01	-3.297142e+02	-3.736379e+02
89100	0.907793	0.907532	0.845259	1.00649	0.599324	0.777809	0.6377	0.219795	0.378394	0.799939	0.25748	1.6207	-5.85389	1.08641	-1.22172	4.00548	3.54242	4.18579	0.749207	0.154148	0.0520527	0.0961389	2.15113	1.98356	2.76047	2.08133	-5.71911	1.09888	-1.27213	3.25609	2.5894	3.4235	0.623183	-6.04702	0.976096	-1.44257	4.57642	3.45066	3.45684	1.40826	-6.06106	0.418459	-1.35113	3.69573	2.36537	3.16136	0.973037	-5.78208	1.24468	-1.3824	4.21925	3.56527	1.1245	-4.640682e+01	-3.304446e+02	-3.768514e+02
89200	0.85552	0.837563	0.643167	0.669465	0.379872	0.768815	0.740776	0.391763	0.418928	0.851694	0.527075	0.795324	-6.17266	2.07463	-2.08894	3.98581	2.96849	1.95906	0.158506	0.0875393	0.142953	0.200293	2.52141	0.876721	2.77384	1.186	-6.00279	1.644	-2.41112	2.99055	2.7208	3.9927	0.29607	-5.97686	2.19976	-1.71695	3.73898	3.71838	3.67624	0.0818973	-6.2793	1.2789	-1.69792	4.11579	3.15059	3.84685	1.57681	-5.94637	2.23827	-1.83499	2.94341	3.54074	-0.0803261	-4.824895e+01	-3.328174e+02	-3.810663e+02
89300	0.655098	0.805484	1.04067	1.03754	0.448757	0.842113	0.853002	0.682492	0.352156	0.746363	0.298801	4.21766	-6.09549	0.319639	-1.82993	2.42026	3.77908	4.33213	0.111298	0.310103	0.176184	0.191913	5.42188	2.50694	1.27891	4.33736	-6.4869	0.627631	-1.98734	1.66796	3.22787	4.25954	4.3099	-6.8295	-0.0246237	-2.24401	0.869149	4.53378	4.2914	4.12759	-4.77911	0.677117	-1.81616	0.882718	1.90028	4.378	4.13043	-6.3795	1.08447	-2.38508	2.99954	4.06537	3.92634	-4.892793e+01	-3.317527e+02	-3.806807e+02
89400	0.803921	0.723502	1.05291	1.20904	0.530559	0.702664	0.61425	0.377757	0.571334	0.793825	0.768342	4.53048	-6.00389	0.23654	-1.05113	0.323044	3.18428	1.17558	0.159801	0.153275	0.0576995	0.0408781	4.0174	8.65943	2.50943	4.45691	-6.25905	0.0859846	-1.07565	0.783638	2.21607	0.213434	4.45993	-5.7537	0.0995518	-1.11725	0.402659	3.50978	3.12569	3.90556	-6.41418	0.201751	-0.9628	0.738386	2.76786	2.9551	4.47097	-6.07341	0.307817	-1.43662	1.67542	2.41504	-2.38019	-4.962099e+01	-3.337725e+02	-3.833935e+02
89500	0.688316	0.868645	0.782907	0.838153	0.690347	0.800855	0.841632	0.181722	0.37198	0.648461	0.877123	4.5091	-5.955	1.04683	-1.09614	1.30479	3.06762	2.47872	0.381054	0.170324	0.0607933	0.0697704	0.958412	5.44612	1.30103	4.51777	-6.03687	0.738922	-0.732101	0.695664	2.40055	2.26954	4.33597	-6.12808	0.981399	-0.73559	0.862237	3.97377	2.85211	3.91991	-6.32843	1.00613	-0.747296	1.60417	2.6079	1.74587	4.52166	-5.90859	1.03836	-0.971491	1.56051	3.14995	1.5522	-4.165778e+01	-3.360260e+02	-3.776838e+02
89600	1.18051	0.951243	0.615514	1.03161	0.549313	0.716074	0.713004	0.555368	0.482136	0.841203	0.952092	4.31419	-7.27613	-0.180405	-0.685886	-0.842315	3.98404	-1.08562	0.195944	0.09595	0.614945	0.108375	1.99305	3.84897	0.991688	3.87477	-7.17989	-0.0601305	-0.410039	0.0127742	3.94401	0.755814	4.29151	-6.81329	1.01052	-0.752763	-0.46326	3.83764	-0.500657	4.17554	-7.48509	-0.189092	-0.935664	-0.0173716	3.90331	0.595917	4.13391	-7.73083	-0.212455	-0.701885	0.244384	4.5338	-1.99205	-5.093543e+01	-3.406586e+02	-3.915940e+02
89700	1.10918	1.06872	0.751277	0.954089	0.549946	0.798879	0.683437	0.612016	0.418896	0.873847	0.945469	4.57442	-5.65695	-2.03233	0.370091	0.0572431	3.35009	-1.80674	0.218983	0.138762	0.226894	0.103034	2.14189	3.37537	3.64587	4.00646	-5.17149	-2.25973	1.01719	1.07364	2.16245	-2.06952	4.10043	-5.93655	-1.71005	0.229432	-0.49147	3.77461	1.92135	3.70532	-5.33327	-2.4576	0.622132	0.553739	2.37354	2.78929	4.56732	-5.72269	-2.14392	0.724432	1.18948	2.83389	-1.57068	-5.481036e+01	-3.393752e+02	-3.941855e+02
89800	0.734916	0.914404	0.795944	1.04631	0.558113	0.686938	0.693818	0.291756	0.517104	1.01622	0.598089	2.23698	-5.26687	-0.964762	-0.533256	4.48106	4.07404	3.48033	0.264441	0.119846	0.435108	0.169061	3.86139	1.98881	2.37149	2.1529	-5.13943	-2.00662	-0.168827	2.3893	1.84394	2.12197	2.73676	-5.7741	-1.07545	-0.97343	1.74108	3.12233	2.36045	1.62899	-5.46635	-1.62314	0.48371	2.43314	2.80009	2.2239	2.39518	-5.26522	-0.646124	-0.124168	3.295	3.78717	2.24392	-5.555758e+01	-3.306950e+02	-3.862526e+02
