iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	LnPrior	LnData	LnPosterior
2400	3.08161	3.01996	0.309559	2.02268	0.86837	1.10903	0.284832	1.60266	0.358631	2.18572	3.26961	0.990086	1.1364	0.596775	0.647099	0.508924	0.93647	0.890309	0.595579	0.671568	0.722358	0.638802	0.34574	0.00118059	-0.726752	-0.0483525	0.331259	1.9966	-4.3616	-2.71965	-1.15461	3.71004	0.0365434	0.130902	0.0224065	0.041041	0.234167	0.215045	0.0495684	0.772042	0.0752106	1.62698	-2.1027	-1.47607	3.21409	0.471525	-0.28976	-0.78729	-0.0495258	-0.330937	2.26521	-4.05885	-1.59277	-1.20908	2.8114	0.314324	-0.0188297	-0.749536	0.0617253	0.822179	1.64252	-4.45055	-2.15427	-0.859367	3.56014	0.287261	0.472381	-0.802464	0.103956	0.76434	1.24899	-4.38267	-1.38557	-1.08837	2.10948	0.318909	-0.283713	-0.795577	0.0186155	-0.426289	1.9729	-4.01136	-3.911656e+01	-3.244572e+02	-3.635737e+02
2500	3.23107	2.35503	0.233441	0.86661	0.340047	1.14627	0.322487	0.955131	0.661602	1.84215	2.9549	1.03261	0.965388	0.717874	0.682231	0.687203	0.932588	0.737963	0.344017	0.620442	0.915871	0.429511	-0.836457	0.292814	-0.148463	0.218407	0.374662	1.95385	-2.93074	-2.08448	-1.00547	1.39317	0.121831	0.0289483	0.066455	0.0836215	0.0572073	0.100022	0.331827	0.154335	0.34441	4.77886	-2.6052	-0.835742	2.62554	-0.0917663	-0.00243881	-0.425883	0.139325	0.124287	2.23607	-2.54866	-1.51143	-0.752782	2.7718	-0.79183	0.350443	-0.485362	0.247273	0.435565	1.18145	-1.65765	-2.85963	-1.4794	1.00332	-0.871029	0.381086	-0.0763874	0.286654	0.6653	1.97081	-2.73442	-1.58502	-0.481177	1.97346	-0.874026	-0.034943	-0.554427	0.0865355	0.562015	1.98651	-4.28351	-4.990397e+01	-3.199981e+02	-3.699020e+02
2600	2.61199	2.45623	0.394033	1.69335	0.660643	1.03353	0.257302	2.08478	0.733157	1.46001	2.74357	0.969712	0.995567	0.540639	0.793581	0.800713	0.826576	0.822778	0.93694	0.605302	1.00547	0.426395	-0.259431	0.553559	-0.26489	0.0681243	0.367414	2.26398	-2.97568	-2.47865	-1.36366	2.93387	0.108745	0.0336806	0.0597422	0.0660738	0.118617	0.12206	0.0972647	0.0948302	0.0936241	1.25372	-2.45942	-1.4219	3.82599	-0.192958	0.54421	-0.663194	-0.392917	0.710633	2.96368	-3.06924	-2.29696	-1.39347	3.05846	-0.0407716	0.838259	-0.0660708	0.463412	0.637689	1.55087	-3.5412	-2.3921	-1.32933	3.12459	-0.177236	0.517809	0.0603783	-0.0681166	0.760693	1.5951	-2.89419	-1.7152	-1.24375	2.05312	-0.608009	0.425438	-0.520981	0.463692	0.267481	1.92514	-2.21469	-4.043721e+01	-3.233177e+02	-3.637549e+02
2700	3.29769	1.87582	0.583068	1.07734	0.962576	1.06507	0.264703	2.03164	0.446576	1.89432	2.24068	0.978962	1.03054	0.688202	0.715158	0.62425	0.937009	0.591269	0.495194	0.279809	0.747035	0.583732	-0.27022	0.915948	-0.776415	-0.0255449	0.621985	2.01106	-4.18586	-1.8327	-1.34497	1.42302	0.163846	0.258212	0.0620012	0.0366116	0.154742	0.0528041	0.278527	0.242092	0.107294	4.11898	-2.29189	-1.53929	3.38112	-0.762639	0.53249	-0.864152	-0.176127	0.832576	2.36914	-4.47234	-1.55599	-1.20661	2.63556	-0.624853	1.00303	-0.855166	0.324375	0.770284	1.72521	-4.09888	-2.26082	-1.53825	4.18187	-0.672514	0.612912	-0.83757	0.199668	0.840237	1.67552	-4.47004	-2.14451	-0.85719	1.26064	-0.792919	0.915998	-0.66174	0.0428396	0.332461	1.75162	-4.23568	-4.570528e+01	-3.129364e+02	-3.586417e+02
2800	3.09825	1.70316	0.432175	0.96897	0.582989	1.41024	0.109066	2.63705	0.439717	2.33602	3.21051	0.937729	1.13796	0.643996	0.751303	0.506549	0.842353	0.72335	0.350064	0.511609	0.840135	0.872659	-0.358502	0.269455	-0.296757	-0.287232	0.378458	1.53945	-3.49804	-2.0831	-0.850543	2.43935	0.314071	0.0364449	0.106277	0.0663336	0.0628315	0.0595346	0.237958	0.133474	0.18082	3.98702	-2.36557	-0.549747	2.51005	0.470548	0.380881	-0.508932	-0.443153	0.638799	1.52547	-3.3296	-1.99958	-0.83328	2.56352	-0.268813	0.301483	-0.304356	0.0597428	1.00148	1.34855	-3.79063	-2.19043	-0.964219	3.95233	-0.219248	0.491128	0.00427039	-0.0188284	0.738633	1.53852	-3.24582	-1.73812	-1.79429	4.25099	-0.856683	0.543482	-0.614682	-0.137046	0.273596	1.61318	-3.45461	-3.911754e+01	-3.144257e+02	-3.535433e+02
2900	3.07039	1.51857	0.396994	1.31023	0.411258	1.98076	0.344571	1.75916	0.592855	2.49186	2.68952	1.02486	1.03217	0.633616	0.595891	0.6479	0.746895	0.732751	0.561902	0.537274	0.905032	0.544414	-0.125483	0.209434	-0.379139	0.159656	0.619464	1.72953	-1.79751	-2.07401	-0.120762	2.52093	0.0453858	0.0418656	0.0321264	0.210117	0.279814	0.146013	0.304126	0.132369	0.14096	2.6748	-2.27447	-0.115007	2.33649	-0.0647126	0.212274	-0.264213	0.468759	0.64397	2.10501	-1.17436	-2.26779	0.0132533	0.883676	-0.0262758	-0.0374574	-0.544055	-0.72444	0.977306	1.89003	-2.11456	-1.70999	0.0687393	2.78442	-0.232286	0.0996107	-0.19107	-0.281553	0.366541	1.26236	-1.97028	-2.0901	0.11445	-0.864961	-0.312567	0.497002	-0.47038	0.235614	0.248842	2.01538	-2.76293	-4.166174e+01	-3.197866e+02	-3.614483e+02
3000	3.27401	2.82158	0.494516	0.552756	0.383298	0.717683	0.113962	1.88502	1.07964	1.73985	3.14883	1.08733	1.07474	0.751183	0.620938	0.596821	0.784717	0.621628	0.309242	0.41225	1.15704	0.310554	-0.722908	0.92571	-0.685501	-0.298445	0.2648	1.03917	-1.89487	-2.26928	-0.55412	2.19439	0.0522724	0.180956	0.065958	0.049268	0.0700836	0.155382	0.123146	0.260297	0.0746596	1.28518	-2.28632	-0.489274	2.62321	-0.996523	0.608617	-0.761164	0.219187	0.160208	1.22952	-1.99379	-1.4912	-0.843655	3.10114	-0.769028	0.755306	-0.265223	-0.0605548	0.792505	1.01682	-1.61055	-2.0771	-0.502198	3.19651	-1.06445	0.567443	-1.00705	-0.300525	0.168224	0.695872	-1.46841	-1.86067	-0.391102	2.31257	-0.531394	0.28358	-0.880066	-0.43231	0.0597309	1.08688	-1.89453	-3.687489e+01	-3.107167e+02	-3.475916e+02
3100	2.81998	2.80328	0.422832	1.39701	0.370649	1.11843	0.331025	2.01195	0.496317	2.47391	2.90379	1.11851	1.0032	0.714625	0.628509	0.787679	0.933099	0.593342	0.529953	0.706223	0.638918	0.601909	-0.00484397	0.575032	-0.381228	0.00275996	-0.0960305	1.93209	-1.67244	-2.70902	-0.674088	1.81528	0.190422	0.0815502	0.0518719	0.0612165	0.0383897	1.24342	0.102928	0.164338	0.0940391	0.852388	-2.61629	-0.465571	2.07116	-0.304816	0.630995	-0.46091	0.325915	-0.210815	2.59348	-1.97459	-1.78781	-1.25466	2.62341	-0.315538	0.52847	-0.628057	0.00966187	0.106191	0.881719	-1.1647	-2.65239	-0.398537	2.31847	-0.455577	0.635404	-0.129353	0.0530363	0.0813873	0.828657	-1.4232	-2.49692	-0.635122	0.984435	-0.603659	0.423834	-0.165859	-0.362189	-0.162302	1.70858	-1.30317	-4.299143e+01	-3.200993e+02	-3.630908e+02
3200	2.12831	2.32381	0.487996	1.35275	0.472407	0.963035	0.129282	2.26415	0.458977	1.60269	3.06008	1.12033	1.09406	0.701444	0.648572	0.522246	0.819771	1.38274	0.639179	0.735492	0.780777	0.994448	-0.334223	0.00139441	-0.00817213	0.332332	0.35453	1.93428	-2.01895	-2.50936	-3.31714	-3.51755	0.170153	0.073198	0.155201	0.103658	0.0791347	0.0874205	0.0875331	0.123187	2.16217	1.56507	-2.41439	-2.33528	-3.50457	-0.44108	0.0144107	-0.396533	-0.108502	0.503527	1.892	-1.98012	-2.45727	-1.71678	-2.86282	0.0962222	0.236185	-0.538285	0.0462412	0.650645	1.60315	-1.54828	-2.61714	-0.879986	-1.14576	-0.37558	0.620742	-0.0151265	0.594949	0.811944	1.32536	-2.1706	-2.70249	-3.18465	-1.01047	-0.30935	-0.104768	0.00680538	-0.0396695	0.214671	2.24701	-1.3972	-5.460433e+01	-3.346536e+02	-3.892579e+02
3300	2.96403	2.38016	0.536843	1.49945	0.539657	1.03099	0.170605	1.4459	0.82912	1.63649	3.11581	0.99627	1.12569	0.63078	0.925727	0.696592	0.868496	0.694896	0.616014	0.483563	0.964821	0.554618	-0.410734	0.532494	-0.00918323	0.295774	0.368947	1.11785	-2.88346	-2.4913	-0.783744	2.13497	0.102995	0.0309987	0.113259	0.191436	0.130329	0.0661268	0.0719344	0.113552	0.181087	1.47021	-2.75303	-1.28848	2.83746	-0.142443	0.703094	-0.543866	0.507574	0.557399	1.42421	-2.61575	-2.43802	-0.623746	1.07046	-0.454231	0.682479	0.185121	0.310964	0.406661	1.06011	-2.79161	-2.33223	-1.39514	3.00984	-0.262353	0.413064	0.239441	0.414427	0.404746	1.25461	-3.19922	-1.81902	-1.37619	2.24143	-0.517657	0.632596	-0.00804204	0.289417	0.219857	1.50616	-3.33929	-3.487928e+01	-3.235104e+02	-3.583897e+02
3400	3.07922	1.72796	0.40718	1.35641	0.491125	1.13635	0.281261	1.9445	0.754537	1.57195	2.64829	0.944834	1.19898	0.624597	0.700752	0.593893	0.720497	0.857091	0.236156	0.469344	0.874508	0.738784	-0.555681	0.113527	-0.591639	0.235698	0.532827	2.0761	-3.09987	-1.90601	-1.02795	3.57115	0.0525042	0.516265	0.0310528	0.0421635	0.120035	0.487648	0.0799799	0.109128	0.395624	1.28071	-2.13099	-0.530019	2.61649	-0.802278	0.553084	-0.483779	0.441182	0.304948	2.59844	-3.27089	-1.4295	-0.679971	2.60948	-0.54259	0.419235	-0.685167	-0.186516	0.571239	1.57391	-2.81181	-2.00925	-0.991173	3.51038	-0.779587	0.38536	-0.756392	0.496207	0.443408	1.39226	-3.0197	-1.94068	-0.331912	2.7364	-0.495412	0.490898	-0.583139	0.267371	0.735867	1.72292	-2.90954	-4.121257e+01	-3.171125e+02	-3.583251e+02
3500	2.43884	2.05562	1.51959	2.41401	1.49078	1.06579	0.155246	1.41783	0.500533	1.99349	2.43767	1.04918	 1.28	0.776789	0.889187	0.572685	0.872042	0.638613	0.343055	0.38107	0.695961	0.48039	-0.461619	0.284082	-0.395347	0.0267338	0.126515	2.09191	-0.961426	-2.08293	-0.846329	3.43467	0.156472	0.123547	0.0530636	0.0739567	0.0685769	0.113737	0.306684	0.0689585	0.0721325	1.59101	-1.99158	-1.09182	3.32503	-0.839664	-0.104144	-0.322884	0.511811	0.179372	2.72133	-0.999474	-1.91408	-1.03543	2.66446	-0.637174	0.852992	-0.092963	0.0411844	0.0298343	1.60452	-0.244181	-2.07285	-0.201243	2.7393	-0.0595619	0.826445	-0.640568	-0.0110801	0.250798	2.14814	-0.988492	-1.62966	-0.630786	2.40128	-0.929257	0.493381	-0.954016	0.310194	-0.226168	2.33641	-1.29958	-4.307071e+01	-3.210903e+02	-3.641610e+02
3600	2.91842	1.41567	0.378342	0.857021	0.403328	2.51265	0.228001	2.01324	0.573851	1.60017	2.65006	1.01247	1.08625	0.605949	0.826552	0.551056	0.750565	1.06741	0.306333	0.356176	0.723922	0.640831	-0.338045	0.460067	-0.736414	0.0593164	0.481931	2.04746	-2.20037	-2.04955	-0.550343	4.44031	0.173129	0.0420265	0.0368914	0.0287508	0.0653223	0.304622	0.0682466	0.18906	0.0876969	3.822	-2.15969	-0.845816	2.77191	-0.0513898	0.108331	-0.781481	-0.0283074	0.449869	2.99841	-2.26021	-1.49291	-0.560838	2.64136	-0.172063	0.58882	-0.712517	0.00397658	0.925936	1.60059	-2.02505	-2.20374	-0.537228	3.50536	-0.413938	0.476502	-0.897933	-0.0830788	0.624509	0.641619	-2.3229	-1.37596	-0.219082	2.90277	-0.105432	0.422672	-0.752623	0.102564	0.298911	2.2535	-2.40955	-3.183458e+01	-3.109975e+02	-3.428321e+02
3700	2.74303	2.40047	0.324701	2.9547	0.556344	0.833118	0.323392	0.889661	0.756186	2.60209	2.8231	0.970713	1.00169	0.557053	0.690355	0.566092	0.782012	0.851667	0.374075	0.4279	1.01314	0.6394	-0.316678	0.338838	-0.779644	-0.00368293	0.694707	1.45977	-3.3568	-1.72958	-1.64906	4.34074	0.162478	0.02458	0.0264066	0.101105	0.070064	0.135124	0.145907	0.382434	0.0536435	2.36363	-2.14454	-1.86035	4.14466	-0.596629	0.361331	-0.768638	0.0252825	0.623578	1.89507	-3.02863	-1.92474	-1.56583	3.42925	-0.416525	0.34829	-0.866092	0.592118	0.63319	1.21242	-3.63019	-2.55136	-1.41728	2.75162	-0.0577366	0.290678	-0.698223	-0.165875	0.849079	1.22327	-3.82731	-1.49883	-1.46437	4.34293	-0.746006	0.434692	-0.727339	0.533654	0.25046	1.73884	-3.8504	-3.421995e+01	-3.192353e+02	-3.534553e+02
3800	2.76311	1.70371	0.208952	0.374729	0.447098	1.60481	0.104373	2.26544	0.868055	2.01234	3.15569	1.02253	0.977421	0.786393	0.574134	0.561886	0.965771	0.733972	0.381872	0.600299	0.746518	0.87679	-0.604486	0.843888	-0.595276	-0.149142	0.542349	2.15312	-3.65004	-1.70351	-1.9396	3.86808	0.0735611	0.0715633	0.0403869	0.0135278	0.0818195	0.375522	0.0385299	0.341108	0.0643547	4.27963	-2.24027	-2.00183	3.96291	-0.59072	0.57043	-0.508838	-0.255078	0.423095	2.14263	-3.61495	-2.26608	-2.05957	2.88609	-0.798617	0.832342	-0.637543	0.022715	0.700881	1.34483	-3.56738	-2.10827	-1.83573	4.52356	-0.761436	0.820248	-0.548138	-0.184154	0.910402	1.62017	-3.79496	-1.21699	-2.19933	4.07967	-1.1435	0.980766	-0.660175	-0.22045	0.671021	2.11463	-3.27782	-3.357784e+01	-3.204290e+02	-3.540069e+02
3900	2.71896	3.16506	2.78317	2.87517	0.414671	0.936877	0.133632	1.63565	0.48301	2.9129	2.46879	0.907334	1.02146	0.571286	0.679017	0.637952	0.889248	0.861625	0.682598	0.652191	0.841647	0.504462	-0.474868	0.375601	-0.579582	0.19383	0.295941	0.697507	-4.4736	-2.19632	-1.88936	1.64534	0.0323879	0.566307	0.0996708	0.0583076	0.113033	1.15451	0.22859	0.19909	0.0740031	10.3003	-2.35324	-2.12623	4.30221	-0.35735	0.707808	-0.640155	0.451018	0.558907	1.94324	-3.38113	-1.89388	-1.41881	3.00818	-0.613193	0.796189	-0.235395	0.222781	0.731513	-0.422396	-4.29541	-3.12927	-1.56236	-0.0948997	-0.487072	-0.537859	-0.684486	0.576246	0.541017	0.705107	-4.31162	-1.67743	-1.60259	-2.15416	-0.398817	0.543092	-0.898923	0.275923	0.349057	1.48419	-4.24321	-6.327024e+01	-3.205351e+02	-3.838053e+02
4000	3.16441	2.43661	0.374464	1.13196	0.561339	1.18175	0.148687	1.86714	0.824503	2.87154	2.77445	1.0998	1.02056	0.59744	0.724728	0.519395	0.718548	0.900205	0.508516	0.730693	0.912263	0.48105	-0.391576	0.0600487	-0.582001	-0.110185	0.688642	2.07305	-3.7496	-2.25782	-1.46784	3.86487	0.10163	0.100103	0.197435	0.0756804	0.094748	0.0496059	0.0767715	0.290644	0.174144	5.33508	-1.99301	-1.38632	3.43933	0.196113	0.14741	-0.88598	0.0354287	0.752706	2.17094	-3.68309	-1.50892	-1.59616	3.87804	-0.429051	0.689357	-0.994005	-0.347953	0.926705	1.89913	-3.49123	-2.17118	-1.03231	3.35496	-0.291316	0.0650798	-0.206052	-0.0220855	0.720476	1.9909	-3.87587	-2.68169	-1.56733	1.38881	-0.265427	0.0976351	-0.533882	-0.0970213	0.375895	1.72344	-3.94052	-3.748924e+01	-3.168366e+02	-3.543259e+02
4100	3.22072	1.69381	0.555297	0.750626	0.648748	1.93429	0.109432	2.17656	0.753132	1.71687	2.98452	1.14598	1.09373	0.655359	0.715249	0.493559	0.782647	0.623663	0.947173	0.354229	0.587314	0.841243	-0.77864	0.655541	-0.604376	0.154928	0.627657	1.75327	-2.47213	-1.82942	-1.57024	3.80821	0.0429026	0.0501471	0.146822	0.0396643	0.101684	0.0494613	0.0715316	0.676603	0.10465	0.894463	-2.12643	-1.78593	3.07772	-1.08396	0.633813	-0.461053	0.167402	0.530424	1.78628	-2.76182	-1.4337	-1.21719	3.1975	-0.722037	0.86076	-0.320121	0.697038	0.650512	1.7483	-1.98288	-1.9711	-1.20811	3.9331	-0.818144	0.958206	-0.817276	-0.0454066	0.91825	1.74414	-1.66621	-1.74221	-2.32703	4.21237	-0.640748	0.902926	-0.753968	-0.0142055	0.491033	2.05251	-2.46895	-4.192797e+01	-3.165658e+02	-3.584938e+02
4200	2.42828	1.77927	0.582924	0.955438	0.267483	1.3611	0.100124	2.16111	1.0836	1.36684	2.66572	1.10944	0.993945	0.715577	0.613145	0.531532	0.863313	0.710579	0.437799	0.510667	0.6244	1.06659	-0.375216	0.830718	-0.00944903	-0.145476	0.716511	1.72464	-3.70606	-2.51707	-1.76099	3.47432	0.0361419	0.0408174	0.303724	0.0657508	0.20095	0.201534	0.158429	0.0905596	0.595726	2.27323	-2.32579	-2.45237	2.90134	-0.924205	0.738181	-0.110778	-0.258412	0.674652	1.80945	-3.8726	-2.39633	-1.353	1.92531	-0.336083	0.834741	-0.531934	-0.2754	0.925181	0.85033	-3.67403	-2.08786	-1.81067	3.9667	-0.40959	0.841828	0.215082	-0.225859	0.953687	1.11084	-3.53282	-2.14317	-1.93061	2.84507	-0.390853	0.96161	-0.33012	-0.4673	0.347726	1.83476	-3.79081	-4.442065e+01	-3.220390e+02	-3.664596e+02
4300	3.01511	2.40948	0.857751	2.10791	0.5989	1.51693	0.143218	2.54701	0.614888	1.71841	3.16557	1.08766	1.08929	0.602016	0.732411	0.453619	0.911056	0.712739	0.400808	0.61771	0.768736	0.756475	0.0296836	0.777307	0.0445156	0.0777951	0.355319	2.14551	-2.31069	-2.27468	-1.32841	3.01621	0.0480796	0.0852296	1.29539	0.0365663	0.200273	0.0718145	0.0591391	0.126565	0.0824531	1.04511	-2.19689	-0.645906	2.63329	0.124221	0.890781	-1.00009	0.275211	0.287431	2.2954	-2.01977	-2.0165	-1.87182	2.86175	-0.106931	0.420423	0.491869	0.380675	0.746022	1.60097	-2.02438	-2.72047	-1.22266	1.71996	-0.111621	0.935561	0.826985	-0.120736	0.973679	2.14033	-2.65351	-2.42068	-1.25263	3.06845	-0.101648	0.803156	-0.335775	0.0117076	0.371971	2.28546	-2.28493	-4.260874e+01	-3.154748e+02	-3.580836e+02
4400	2.80218	2.17611	0.695838	0.954262	1.09584	0.861282	0.166129	0.999295	0.868587	2.2993	3.00009	0.995965	1.0069	0.631094	0.581848	0.516003	0.800742	0.851464	0.41277	0.467526	0.847032	0.282956	-0.448945	0.224569	-0.160565	0.013709	0.27809	2.05574	-0.804743	-1.93827	-1.71312	4.22918	0.153823	0.394737	0.10158	0.0341228	0.200427	0.147711	0.207732	0.322157	0.0601076	1.93456	-2.10804	-1.86233	4.26427	-0.836018	0.788425	0.00653937	-0.0687962	0.00458344	2.09343	-1.23595	-1.44614	-1.74183	3.83363	-0.0401927	0.732097	-0.601352	-0.153487	0.820622	1.26418	-1.28185	-2.38047	-1.61971	4.22545	-0.642036	0.415225	-0.520658	0.446543	0.300065	1.09132	-0.32758	-2.22262	-2.12133	4.00033	-0.435706	0.837629	-0.958691	0.260053	0.122048	2.46447	-1.87997	-5.445824e+01	-3.125677e+02	-3.670259e+02
4500	2.46803	1.3416	0.602121	1.24904	1.26034	1.16068	0.0955593	1.67941	0.258293	1.89668	2.75951	1.05347	1.06986	0.755173	0.817227	0.483893	0.835747	0.659126	0.340626	0.540818	0.625178	0.782934	-0.220521	0.590088	-0.58094	0.15952	0.516518	2.85575	-2.1872	-1.90448	-2.90666	2.98159	0.0244408	0.030317	0.180528	0.0691013	0.0457052	0.034784	0.132746	0.60916	0.10278	1.71087	-2.64565	-2.80913	4.54468	0.0214864	0.75603	-0.48494	0.176474	0.47535	2.94609	-1.71773	-0.962823	-2.5101	4.52689	-0.438896	0.58461	-0.83644	0.322183	0.602348	2.78622	-1.89329	-3.22767	-2.65073	3.80493	-0.521942	0.611967	-0.833385	0.0177208	0.664559	3.02997	-1.82515	-2.22267	-2.61469	1.94429	-0.530303	0.402201	-0.720246	0.224151	0.219633	2.86762	-2.01638	-3.629090e+01	-3.237647e+02	-3.600556e+02
4600	3.00353	1.36377	0.699352	1.29551	0.602305	0.635544	0.32367	1.67966	0.79655	3.20228	2.8655	1.04801	1.16313	0.658139	0.58629	0.65408	0.76325	0.749881	0.614266	0.476049	0.954227	0.607859	-0.397725	0.452534	-0.595627	0.0704001	0.470201	1.43457	-3.57419	-1.64965	-0.717972	2.80725	0.0788626	0.0323341	0.0594304	0.0565721	0.0891021	0.0189448	0.0622352	0.10788	0.0874067	4.41846	-2.09815	-0.700599	2.59003	-0.745784	0.237952	-0.847311	-0.380994	0.591348	1.67161	-3.42666	-1.37206	-0.704241	3.25506	-0.348958	0.68379	-0.473409	0.277966	0.533791	1.30773	-3.75346	-1.79404	-0.901114	4.0602	-0.116167	0.430394	-0.376799	0.139641	0.226254	1.58947	-3.83167	-1.75441	-1.34774	2.26084	-0.419712	0.565842	-0.497289	0.213097	0.532671	1.56745	-3.26155	-2.979552e+01	-3.205133e+02	-3.503088e+02
4700	3.24859	2.61852	0.372878	2.60614	0.534033	1.56854	0.128682	3.27132	0.645741	1.6782	2.96829	1.12738	1.00533	0.707225	0.774509	0.620004	0.812134	0.893365	0.562474	0.531246	0.689763	0.81496	0.0581497	0.346665	-0.444957	-0.105795	0.547486	1.64687	-3.8477	-1.52424	-0.524423	2.3627	0.240347	0.211142	0.067604	0.0734097	0.0683168	0.099758	0.195799	0.34642	0.188636	2.56084	-2.68687	-0.476017	1.59921	-0.549752	0.932695	-0.560012	-0.151448	0.531482	1.89111	-4.49756	-1.00236	0.90345	1.1228	0.638051	0.817712	-0.564137	0.31731	0.727049	1.63442	-2.81693	-1.89394	0.242264	3.18274	-0.0404193	0.5277	-0.845252	-0.335529	0.820559	1.38735	-3.53388	-1.61981	-0.580005	1.59981	-0.381018	0.428932	-0.893625	0.0936582	0.602414	1.71919	-4.15748	-5.652815e+01	-3.130686e+02	-3.695968e+02
4800	2.76026	1.34649	0.359366	1.51773	0.655559	0.898778	0.179933	2.98823	0.523463	2.45057	3.08854	0.994804	1.29634	0.643852	0.770973	0.607527	0.857565	0.806221	0.5695	0.398652	1.02309	0.758006	-0.276435	0.725122	0.0724628	0.530178	0.439233	1.45984	-4.25375	-1.72928	0.719024	2.92615	1.36305	0.100218	0.469829	0.0815755	0.217573	0.422837	0.162811	0.0965523	0.419799	3.8347	-2.40074	-0.82096	2.40999	0.118264	0.831691	-0.619773	0.672781	0.572715	3.3437	-4.35203	-1.98619	-0.959199	2.2215	-0.418313	0.787499	-0.358503	0.608468	0.763986	2.24685	-4.30098	-1.85007	-0.154897	3.18361	-0.634863	0.927943	-0.172324	0.417512	0.757091	0.287024	-4.00014	-1.94537	-0.648034	2.1854	-1.15396	0.502679	-0.593203	0.823961	0.304348	0.756176	-4.32022	-7.658143e+01	-3.178429e+02	-3.944244e+02
4900	3.01197	2.6674	0.70802	1.60073	0.538987	0.577987	0.429354	2.74477	0.792196	2.57009	3.09074	1.07406	1.06471	0.605738	0.78823	0.660256	0.821169	0.59067	0.310987	0.411502	0.682779	0.695411	-0.147403	-0.0355854	-0.0650457	0.527773	0.0763392	1.20169	-2.37078	-1.78335	-1.42604	4.15907	2.77241	0.0618656	1.05575	0.0506028	0.0359089	0.297188	0.252558	0.12521	0.102142	1.25626	-2.16365	-1.33737	3.06012	-0.993286	0.122947	-0.662517	0.51015	0.35904	2.09637	-1.89583	-1.6347	-1.98347	3.92367	-0.407703	0.350235	0.121046	0.473798	0.0597394	1.13668	-2.18777	-2.12877	-1.86818	4.54805	0.0511838	-0.0109195	0.727689	0.828714	0.114755	1.18852	-2.53362	-1.45942	-1.45236	2.42511	0.298971	0.284683	-0.208001	0.218994	0.178032	1.79214	-2.45946	-5.538126e+01	-3.190113e+02	-3.743925e+02
