iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
47100	2.12531	2.76352	0.823059	1.06602	0.650033	1.58927	0.349152	1.89613	0.526868	1.44819	3.10258	0.400334	0.980066	0.663128	0.905281	0.511029	0.781473	0.0154627	0.307561	0.363396	1.18299	0.50906	-1.63049	1.14953	1.88225	1.38473	4.46731	-0.0486908	-0.32705	-0.935586	2.66951	-1.72608	-0.894653	4.09707	0.0947614	0.085461	0.0947691	0.0786868	0.18282	0.0733885	0.115797	0.501572	0.0746363	0.248041	0.251407	4.6422	-2.01001	-1.1973	3.69144	-1.33319	1.20853	2.17747	1.64764	4.38512	0.322346	-0.259134	0.305401	2.66026	-2.06951	-0.819837	2.59891	-1.44522	0.894733	1.92783	1.20021	4.44544	0.625244	-0.501289	-1.64633	2.60969	-2.12184	-0.166199	2.90446	-1.40185	1.03258	1.74694	0.751606	4.27144	-0.0500625	-0.215873	-0.59867	2.4251	-1.7315	-2.1323	2.68377	-2.12234	0.892401	2.1749	1.41726	4.23143	-0.260141	-0.27279	0.702424	2.62009	-5.683575e+01	-2.816928e+02	-3.385286e+02
47200	3.16195	1.42511	0.390245	1.49765	0.441727	2.81498	0.328661	2.14057	0.615142	1.66562	2.48784	0.40522	1.09944	0.650882	0.631166	0.527463	0.736806	0.012571	0.26599	0.380055	1.08052	0.375882	-1.4427	0.88429	2.57305	1.54892	4.37391	0.353145	0.0718306	0.38045	2.82296	-2.71915	-0.709662	2.90341	0.126188	0.0691798	0.149728	0.0563532	0.237164	0.0449303	0.105515	2.5147	0.155781	0.13674	0.149066	1.99986	-2.53533	-1.17656	3.15626	-2.33786	1.21763	2.25609	1.28706	4.13298	0.204332	-0.0333785	0.3095	2.46436	-2.38559	-0.023538	1.91225	-1.67928	1.14926	2.65914	1.03272	4.2154	0.676789	0.0861739	-1.76469	2.66486	-2.42171	0.408833	2.19636	-0.787324	1.09122	2.66134	1.59441	4.53334	0.131478	-0.00843046	-0.51528	3.4747	-2.34899	-0.802831	1.82767	-1.33001	0.438513	1.7882	1.30332	4.4489	0.489609	0.192495	0.952516	3.55773	-6.929790e+01	-2.764088e+02	-3.457067e+02
47300	3.00878	1.94421	0.656885	2.31726	0.468249	1.52677	0.132059	2.42194	0.497497	1.2112	2.52645	0.214579	1.04306	0.698974	0.601957	0.492426	0.839485	0.0168857	0.240004	0.307781	0.880237	0.53637	-1.36114	0.938057	2.09365	1.6721	4.46442	0.827417	0.237583	-0.553192	1.66799	-2.62411	-0.053217	2.37297	0.321663	0.094289	0.156506	0.223974	0.0804295	0.290432	0.0500572	1.03161	0.0809934	0.0754976	0.731673	1.93021	-2.99718	-0.990419	2.70793	-0.768604	0.944198	1.80492	1.11324	4.32346	0.542132	0.107645	0.510478	1.7979	-2.16444	0.306917	1.8378	-1.51874	1.04326	2.34743	1.40393	4.53905	1.0448	0.242963	-1.65016	1.86722	-2.67748	1.68312	1.2963	-1.15647	0.992456	2.23629	2.40977	4.26623	0.751674	0.223315	-0.496048	1.61408	-2.99618	-0.806371	2.10212	-2.39722	0.877902	1.80954	1.70619	4.58778	1.42431	0.123264	1.03079	1.54774	-6.329569e+01	-2.751573e+02	-3.384530e+02
47400	2.78464	2.17583	0.503335	1.06613	0.538539	1.21841	0.23243	3.24258	0.675793	1.6878	3.28353	0.325746	1.06327	0.764091	0.623851	0.89373	0.795348	0.0103955	0.487376	0.515352	0.598533	0.509652	-1.60133	1.26465	2.07044	1.08809	4.01126	0.830624	-0.343819	-0.114911	1.55746	-2.35635	0.596196	1.15365	0.066522	0.0457726	0.0626864	0.0416885	0.124892	0.0690209	0.17446	0.678872	0.119424	0.0919564	0.131245	2.24028	-2.68954	0.881046	0.700222	-1.78226	1.06957	1.98627	1.021	3.94242	0.274212	-0.628269	0.359198	1.8276	-2.68352	0.857384	0.296842	-0.954138	1.20659	2.60472	1.22852	3.82349	0.678855	-0.278743	-1.79805	1.67282	-2.21698	0.61218	2.15423	-1.15069	1.09476	2.04121	1.05396	4.21601	0.575461	-0.449084	-0.450725	0.845893	-2.48746	0.681143	0.688205	-1.87563	1.4181	1.69178	1.03339	4.32386	0.834893	0.278671	0.449303	1.48872	-5.049569e+01	-2.814439e+02	-3.319396e+02
47500	3.18061	1.67285	0.775794	0.911904	0.763424	1.06464	0.182485	1.17008	0.594502	2.16081	3.18412	0.321139	0.835007	0.778027	0.762707	0.512413	0.660216	0.0140226	0.256841	0.381145	0.953819	0.179525	-1.03628	0.75268	1.49059	1.69779	4.55819	0.529659	0.0222529	-0.0523214	1.74731	-2.09082	2.00036	1.22485	0.0463745	0.100087	0.122926	0.0581966	0.127746	0.106571	0.0737644	0.192692	0.067332	0.104957	0.160579	1.66784	-2.21547	1.33648	1.15357	-1.3068	0.919914	1.62013	1.3581	4.45572	0.411575	0.264149	0.445081	2.35132	-1.90422	1.62267	0.880066	-0.892075	1.14168	1.536	1.38548	4.56993	0.699116	0.237579	-1.69425	1.63015	-2.71239	1.78323	0.907447	-1.03173	1.29035	1.12066	1.78874	4.59552	0.630833	0.0417083	-0.421456	1.79537	-1.44849	2.68721	-1.24551	-1.33993	1.21279	1.63916	2.38902	4.28477	0.206741	0.25768	0.578996	1.34636	-5.382032e+01	-2.845044e+02	-3.383247e+02
47600	2.25996	2.3296	0.653081	1.04619	0.466401	1.35087	0.266393	2.00718	1.02823	0.793991	3.13384	0.277491	1.16644	0.820079	0.841064	0.458853	0.674073	0.0114661	0.348528	0.577646	0.645537	0.777414	-2.48953	1.05152	1.57474	1.43333	4.45573	-0.198737	-0.102239	0.293324	0.529611	-1.86998	2.00185	-1.26311	0.14706	0.0767267	0.18582	0.145174	0.243813	0.0526518	0.0551218	1.00388	0.033537	0.0713336	0.186558	1.12505	-1.95986	2.92898	-1.46889	-2.58876	1.18763	1.56249	2.1595	3.91123	-0.204419	-0.0730833	0.332941	0.184181	-1.49599	1.88966	-0.279737	-2.02089	1.13065	2.42511	1.14678	4.56972	0.0358398	-0.259979	-1.75043	0.598143	-1.80011	2.05919	0.170463	-2.28098	1.20513	1.74321	1.10554	4.41365	-0.530924	-0.549949	-0.555354	0.537053	-1.58989	2.40257	-0.776423	-2.86282	0.986184	2.01871	1.69741	4.32713	-0.340039	0.0960219	0.590744	0.446094	-5.507787e+01	-2.837593e+02	-3.388371e+02
47700	3.23639	2.99466	0.496061	2.43814	0.297118	1.13348	0.292361	3.09179	0.654895	1.19369	3.11098	0.422593	1.14738	0.866592	0.717957	0.537826	0.756297	0.0101808	0.173457	0.332507	0.89283	0.310346	-2.83475	1.16057	1.69138	1.43768	4.53498	-0.695872	-0.129334	0.266072	-1.1575	-1.36812	3.01821	-1.56738	0.0946448	0.043362	0.0575896	0.336694	0.0431635	0.115742	0.0873269	0.84676	1.3043	0.120618	0.369873	2.37238	-1.55906	2.81978	-0.88855	-3.20817	1.28397	1.57938	1.26154	4.53877	-0.976561	-0.260278	0.344689	-0.584923	-1.34207	2.56533	-0.0701707	-2.46698	1.06719	1.59373	2.29757	4.38581	0.247483	-0.0678154	-1.81678	-1.44255	-1.63408	3.63135	-1.29168	-2.55979	0.975696	1.7078	1.16018	4.01931	-0.846298	-0.153592	-0.50995	0.367287	-1.23911	1.92457	-1.16884	-2.84253	1.17384	2.01301	0.339003	4.2835	-0.585719	-0.452032	0.620844	-0.940276	-6.903515e+01	-2.753816e+02	-3.444168e+02
47800	2.84277	1.3637	1.36754	0.602804	0.467212	0.814907	0.31079	2.80762	0.71419	1.57536	3.09524	0.352603	0.997654	0.883544	0.639966	0.553025	0.842278	0.0105416	0.271688	0.476706	0.669415	0.489576	-2.53454	0.913923	2.83529	0.974529	4.43297	-0.790969	-0.0653379	-0.0272947	-3.11138	-1.13216	2.88893	-1.61007	0.0482987	0.0592221	0.185553	0.115257	0.0569313	0.107329	0.132505	1.30924	0.0799359	0.0648177	0.120308	1.85812	-1.17566	3.17354	-1.38926	-2.56124	1.32341	3.23615	1.42163	4.5429	-1.31746	0.150553	0.335018	-3.16746	-0.768081	2.72751	-1.55029	-2.11755	1.03546	2.9867	1.40601	4.59587	-0.999417	0.479286	-1.56423	-2.5671	-1.56273	2.19031	0.334162	-2.61318	1.03087	2.931	1.00759	4.35238	-0.785792	0.166494	-0.430019	-3.04925	-0.979076	2.68368	-2.24301	-2.38359	0.81234	2.65235	0.84896	4.51807	-0.615078	0.21759	0.712696	-2.9577	-4.976397e+01	-2.799918e+02	-3.297558e+02
47900	2.63364	2.96405	0.699952	1.47105	0.553079	0.620912	0.181658	1.40728	0.618612	2.63974	3.02669	0.396152	1.03016	0.753721	0.685655	0.476874	0.860519	0.0114575	0.234571	0.404104	0.976439	0.41992	-2.2046	0.842768	2.6618	1.26591	4.42583	-0.0603934	0.242252	-1.21539	-2.21925	-1.43034	2.82278	-0.836078	0.10736	0.10043	0.0862996	0.0756727	0.0712702	0.402788	0.0758331	0.724342	0.0848717	0.087762	0.106026	2.09925	-1.61041	2.75105	-0.379028	-3.19441	0.840693	2.78282	1.46649	4.47128	-0.359254	-0.352785	0.432619	-2.39029	-1.3139	2.39776	-0.00301932	-1.6504	1.00303	2.71809	1.37083	4.56759	0.123029	0.263108	-1.87471	-2.13991	-1.17287	2.49653	0.266963	-2.15935	0.756713	2.13098	1.33005	4.52441	-0.961399	0.148164	-0.392899	-2.01818	-1.46842	2.30398	-2.91947	-2.3661	0.804096	2.67494	1.17468	4.38361	0.288272	-0.104354	0.758194	-2.10508	-5.465902e+01	-2.724164e+02	-3.270754e+02
48000	2.92648	2.41042	0.768862	1.42536	0.669579	1.23029	0.0941634	2.15249	0.702277	2.82232	3.22419	0.424746	1.09171	0.720268	0.674122	0.357043	0.83148	0.0113801	0.387748	0.484742	0.673694	0.456359	-1.00075	1.00733	1.79581	1.69967	4.17704	-0.06447	-0.413666	0.208878	-4.35803	-1.86037	2.12066	0.756548	0.237126	0.0348422	0.122181	0.118457	0.0422816	0.359147	0.0905419	0.56373	0.180829	0.0748384	0.225791	5.91543	-2.25949	2.82025	-0.929961	-0.725451	1.13081	1.92078	2.06178	4.19178	0.0112436	-0.631064	0.35678	-4.34652	-1.80843	1.73792	0.155391	-0.88429	1.07955	2.4513	1.69013	4.06294	0.0719703	-0.505607	-1.69959	-4.29202	-1.58999	1.95916	0.0401654	-0.56927	1.13013	2.47998	1.62945	3.85975	-1.45712	-0.339742	-0.628677	-4.43055	-1.86699	1.02767	-1.88166	-2.52042	0.785755	1.7636	1.59686	4.42244	0.346537	0.0100421	0.660192	-4.2823	-6.991468e+01	-2.699813e+02	-3.398960e+02
48100	2.53642	2.0121	0.496633	2.82158	0.463507	1.0936	0.320087	3.18828	1.26273	2.03492	2.6835	0.462481	0.994075	0.719702	0.768155	0.337358	0.823378	0.0121574	0.23449	0.419768	0.73054	0.286479	-1.22081	1.1805	2.41262	1.71815	4.34576	-1.64765	-0.677739	-1.19994	-2.84874	-1.04367	2.9187	-3.88474	0.258014	0.0995395	0.088193	0.0611341	0.0484996	0.146858	0.42267	1.09966	0.135352	0.230844	0.153153	4.68663	-1.27266	2.72549	-0.657164	-1.98469	1.39399	2.61001	1.49661	4.19101	-1.0133	-0.894826	0.12549	-2.99443	-0.558453	2.52927	-0.581545	-0.99578	0.898673	2.30404	1.69066	4.25019	-0.867795	-1.25265	-1.72998	-2.779	-1.40467	2.99995	-3.61452	-0.961382	1.09422	2.25461	1.7359	4.10789	-1.75394	-0.235208	-0.613945	-2.74039	-0.802919	2.48427	-2.49756	-1.24497	1.77815	2.04984	1.2191	4.41673	-1.65295	-0.422713	0.458022	-2.89265	-6.596109e+01	-2.855824e+02	-3.515435e+02
48200	3.28622	2.80268	0.848169	0.472351	0.53059	0.942747	0.187026	2.33865	1.15503	2.60318	3.26124	0.491022	1.04729	0.782376	0.69214	0.49079	0.6791	0.0254006	0.22113	0.398206	1.16255	0.395769	-2.13753	1.09934	1.90651	1.1804	4.25354	-2.41264	-0.221113	-0.316071	-4.57945	0.316977	3.8109	-2.19338	0.149311	0.0802904	0.121281	0.0802118	0.184673	0.15715	0.164248	0.321559	0.050763	0.0854361	0.3973	2.6998	0.752569	2.77535	-0.784593	-2.39372	1.12457	1.82669	1.11137	4.2641	-3.0226	-0.259634	0.469758	-4.53367	0.251347	3.67893	-1.09848	-1.95546	0.730511	2.22577	1.54253	3.95406	-1.20138	-0.331021	-1.72867	-4.526	0.119097	3.58044	-0.729619	-2.65889	0.945267	1.92666	0.918874	4.40115	-2.13206	-0.157707	-0.781508	-4.27908	0.530986	4.38254	-2.183	-2.07156	1.06991	1.89157	1.13082	4.49694	-2.5667	-0.00992842	0.464234	-4.4254	-5.545467e+01	-2.856322e+02	-3.410869e+02
48300	2.84826	1.53316	1.12495	0.404883	0.61031	1.45224	0.185637	0.996959	0.722953	1.40698	3.27501	0.352031	1.10067	0.835108	0.656627	0.437178	1.08085	0.0107214	0.2357	0.310746	0.779686	0.45883	-1.65195	0.868658	1.73578	0.772962	4.44175	-1.61324	-0.956041	-0.302039	-3.84353	0.450623	3.21556	-2.30031	0.114355	0.0339006	0.0980176	0.254244	0.0346737	0.134857	0.0697196	0.598709	0.0390145	1.05554	0.0925151	0.964173	-0.480012	3.19164	-1.13502	-1.98244	0.859187	1.85179	1.1356	4.5381	-1.45403	-0.87192	0.412302	-3.58532	0.327738	3.509	-1.55344	-1.37702	0.900439	2.06651	1.23783	4.53466	-1.63893	-1.04139	-1.71355	-4.2349	-0.721894	3.54444	-0.960171	-1.83424	1.10772	2.12619	1.39579	4.30594	-1.49841	-0.560518	-0.572578	-3.95709	-0.439706	2.67288	-2.06229	-2.13312	0.908772	1.91274	1.60107	4.25423	-1.68129	-1.1587	0.557278	-3.80442	-5.483642e+01	-2.775141e+02	-3.323505e+02
48400	2.94415	1.60378	0.535105	0.678473	0.847847	0.962449	0.275341	1.85579	0.672977	1.88544	2.9075	0.590436	1.09175	0.740407	0.640005	0.472501	0.781897	0.0103311	0.235746	0.363507	0.749682	0.302356	-1.3122	1.16178	1.75407	0.351693	4.53022	-2.1188	0.351376	0.215221	-4.34673	0.365196	3.39037	-0.898545	0.0671897	0.190857	0.0878937	0.196709	0.0472293	0.0608961	0.0264942	0.703709	0.142109	0.231679	0.166285	1.38679	-0.101982	3.40995	-1.20436	-1.49251	1.19565	1.66342	0.847893	4.49097	-2.28523	0.052517	0.305843	-3.99835	0.249804	3.49464	-1.73683	-1.10746	0.841532	1.9237	1.26201	4.48692	-1.88364	0.675784	-1.58409	-3.92728	0.629339	3.40252	-0.381573	-1.11377	1.16187	2.3985	0.498471	4.29151	-2.02196	0.0120015	-0.768792	-4.35531	0.771408	3.14345	-2.15797	-1.21138	1.25426	1.96894	-0.0134736	4.5119	-2.40346	0.090702	0.517063	-4.4751	-5.179049e+01	-2.805938e+02	-3.323842e+02
48500	2.43649	1.57236	0.422996	2.7261	0.335505	1.6757	0.126341	1.70809	0.535461	2.17412	3.22514	0.377291	1.09059	0.802764	0.907271	0.517963	0.892418	0.0101814	0.299687	0.587205	1.17274	0.266354	-1.59772	1.08369	2.42149	2.37203	4.45396	-2.83255	-0.221061	-0.14723	-3.8896	1.06245	3.92654	-2.39819	0.107251	0.0717409	0.204871	0.0372254	0.0960495	0.0589742	0.0845684	0.279834	0.0938043	0.0642476	0.165158	2.32976	1.33995	4.01767	-1.34695	-1.96584	1.18232	2.11171	2.26527	4.47029	-2.92749	-0.719266	0.297545	-3.57568	0.903543	3.93708	-1.93365	-1.41784	0.893147	2.33813	2.22132	4.45768	-2.55635	-0.38365	-1.6509	-3.78402	1.1085	3.57534	-1.13189	-0.642208	1.52506	1.86242	2.04174	4.27718	-3.30151	-0.529701	-0.783218	-4.54679	1.13382	4.12187	-1.81544	-1.76933	 1.25	2.81183	2.64375	4.34022	-2.91356	-0.0839864	0.362154	-3.46997	-5.023079e+01	-2.812492e+02	-3.314800e+02
48600	2.9425	2.12543	0.187254	1.24919	0.736432	2.95078	0.25121	2.58647	0.622494	2.485	2.90544	0.335966	1.20737	0.700045	0.62093	0.430281	0.709265	0.0100332	0.245293	0.382866	0.837084	0.0129526	-2.41182	0.999058	2.15534	1.88062	4.46853	-2.45174	-0.442987	-0.483433	-3.01545	0.463337	3.32669	-2.9093	0.0595287	0.120241	0.0303444	0.0759104	0.0702855	0.0617796	0.408979	0.504024	0.40755	0.102095	0.0738966	1.97626	0.180794	3.35974	-1.34111	-2.17375	1.44193	2.23753	2.21461	4.51521	-2.86322	-0.73344	0.272206	-2.79878	0.633586	3.7367	-1.63166	-2.13216	1.04704	2.28334	1.54428	4.50856	-2.37319	-0.587065	-1.83368	-3.09483	0.630009	3.86057	-1.62843	-2.66951	0.967123	2.10683	1.73018	4.41532	-2.95545	0.732089	-0.590017	-3.56067	0.346805	3.01677	-3.36591	-2.60098	0.730515	2.35798	1.74582	4.38476	-1.96214	0.257231	0.622373	-3.10341	-5.209877e+01	-2.787072e+02	-3.308059e+02
48700	3.13334	0.831021	0.536122	0.812015	0.612885	1.62139	0.520819	1.32296	0.851787	2.67969	2.42095	0.509806	0.915831	0.853881	0.75637	0.485151	0.721068	0.0103488	0.371451	0.531522	0.789465	0.0110137	-2.92958	0.418771	2.35855	0.507883	4.30374	-2.51032	-0.314675	-0.501611	-1.33526	0.858434	3.70569	-1.14308	0.257178	0.0492974	0.0546295	0.0617985	0.0912535	0.0861816	0.105395	0.756793	0.36606	0.254672	0.240634	1.06301	0.268311	3.5698	-1.55471	-2.27906	0.620926	2.63551	0.886103	4.44947	-2.67091	-0.0218072	0.384466	-1.533	0.467522	3.72163	-1.6014	-2.65509	0.355294	2.24336	0.269335	4.50274	-2.06503	-0.582172	-1.74877	-2.54506	0.966922	4.19859	-1.77494	-3.28007	0.285315	2.37869	0.639546	4.45154	-3.01324	-0.290607	-0.302715	-2.68116	0.89858	4.02005	-2.44895	-2.44937	0.654412	2.74545	0.298407	4.53163	-2.58312	-0.442715	0.72903	-1.28221	-5.631498e+01	-2.799508e+02	-3.362657e+02
48800	3.16662	2.73413	0.515267	0.517116	0.639303	1.04268	0.255157	2.1234	1.26922	2.41685	3.21408	0.361666	1.12769	0.824179	0.845762	0.481874	0.759019	0.0125533	0.188653	0.329258	0.827746	0.470772	-0.938508	0.99397	2.26782	1.54885	4.5657	-2.2936	0.165465	0.11657	-3.28531	0.743355	3.80847	-3.146	0.281702	0.126244	0.187285	0.0975265	0.0575474	0.209175	0.136434	2.83351	0.112042	0.122766	0.173349	1.63246	0.876353	3.40368	-1.44641	-1.26503	1.11589	1.2644	1.44727	4.53922	-3.21792	-0.342507	0.296096	-3.15454	0.939101	4.17542	-2.2718	-0.714534	0.808737	1.86672	1.90579	4.53965	-2.58613	-0.355816	-1.75055	-3.27935	0.359465	4.04179	-1.11244	-0.953681	0.885827	2.57719	1.61358	4.42294	-2.25581	-0.2707	-0.530021	-3.19829	1.32319	3.88427	-3.22991	-1.02801	1.04464	1.36198	1.61403	4.2248	-2.45685	0.0925745	0.552879	-3.4426	-6.537424e+01	-2.706164e+02	-3.359907e+02
48900	3.08582	1.64601	0.405612	0.479809	0.324541	3.29533	0.328407	1.55194	0.659063	1.70911	2.66553	0.24974	1.18039	0.708908	0.817856	0.507925	0.6854	0.0119042	0.267458	0.4239	0.769799	0.497434	-1.37874	1.30778	2.16574	1.15655	4.137	-3.2812	-0.156347	-0.671551	-1.43463	0.93504	4.54307	-2.51605	0.106274	0.0672451	0.0638425	0.0392845	0.102338	0.166596	0.166881	0.309573	0.134036	0.280239	0.132289	2.31211	0.581676	4.40979	-2.54193	-1.47734	1.52995	2.59141	1.28603	3.33768	-2.98219	-0.191199	0.225365	-1.51995	1.76442	4.51754	-2.18094	-1.2115	1.09442	1.88353	0.834833	4.20938	-2.99252	0.0284701	-1.82849	-1.88753	0.434315	4.4445	-1.71466	-1.61648	1.54838	2.34393	1.26862	3.81352	-2.98599	-0.645875	-0.762643	-1.08073	1.79631	4.42834	-1.79283	-1.40142	1.05784	2.17918	0.838858	4.41398	-3.09498	-0.503781	0.585065	-2.01104	-5.249356e+01	-2.785261e+02	-3.310196e+02
49000	3.09335	3.09468	0.837368	1.36141	1.05192	2.56328	0.237137	2.80528	0.735179	1.45982	3.10319	0.293178	1.24764	0.702234	0.594943	0.610464	0.795514	0.0206696	0.425017	0.525264	0.936234	0.202933	-2.0736	0.655276	2.115	1.1615	4.37122	-2.1316	-0.0655861	-0.395395	-0.372672	0.175565	4.32077	-4.48594	0.049087	0.11628	0.0913391	0.126078	0.158791	0.0802053	0.385133	0.652464	0.0554169	0.248546	0.100842	5.18162	0.377965	4.13436	-1.89315	-2.07186	1.12635	1.48828	1.12375	4.4177	-2.29467	-0.745167	0.283328	-0.689048	0.281007	3.72456	-1.94776	-1.49374	0.770598	2.4903	1.52028	4.58889	-1.90237	-0.206293	-1.75856	-0.278615	-0.236384	4.11552	-2.43842	-1.78475	1.08755	1.59459	1.33674	4.52365	-2.46683	-0.212297	-0.773055	-0.30782	0.886354	4.14185	-4.18468	-2.51821	0.836759	2.09883	1.08164	4.59292	-2.23348	0.330574	0.508237	0.125687	-6.557155e+01	-2.801108e+02	-3.456823e+02
49100	2.90118	1.74276	0.395788	1.16269	0.618036	1.19625	0.61304	1.59628	0.739922	3.14887	3.19263	0.228314	1.0518	0.697049	0.946078	0.52062	0.912342	0.0138165	0.164331	0.438047	0.781829	0.522121	-1.16425	1.34505	2.08944	2.19001	4.31112	-2.18565	-0.796949	-1.13222	0.645775	0.0420018	4.2379	-3.97419	0.191262	0.0467766	0.127213	0.0707561	0.074621	0.452267	0.172059	0.724183	0.233648	0.425445	0.0502019	2.88951	0.168142	4.48679	-2.27456	-0.724056	1.22876	2.37757	1.94666	4.42473	-2.09726	-1.48608	0.403084	1.75747	0.599368	3.83867	-1.87258	-1.44033	1.04785	2.40278	2.09905	4.54386	-2.23328	-0.691435	-1.77048	1.13571	-0.771269	3.69503	-2.95292	-0.873286	1.17141	2.11338	1.779	4.20376	-2.53228	-0.77382	-0.577096	0.777419	-1.01567	4.20813	-4.20659	-1.73579	1.3438	1.63151	2.48641	4.35433	-1.41153	-0.273897	0.387445	0.345134	-7.194953e+01	-2.790790e+02	-3.510285e+02
49200	3.24858	1.97042	0.293273	1.38517	0.375437	0.859266	0.286014	2.14386	0.428825	2.05948	2.97971	0.324926	0.982467	0.65636	0.818912	0.546612	0.836508	0.0125268	0.315398	0.369872	0.771482	0.667666	-0.913143	1.33886	1.86349	1.75244	4.33127	-1.65993	-0.20683	-0.371218	1.47309	-0.7629	2.29681	-1.68445	0.0495789	0.0647456	0.107474	0.157491	0.08334	0.128429	0.078956	0.272449	0.0880829	0.501079	0.268509	0.750343	-0.194255	2.76883	-1.22267	-1.18319	1.23523	2.22621	1.68441	4.56312	-2.20814	-0.394284	0.323335	1.07388	-0.350045	1.94417	-0.706845	-1.17386	1.07621	2.45737	1.65278	4.51001	-1.46419	-0.431048	-1.60708	1.79793	-1.41033	2.61495	-0.655664	-0.796543	1.26701	1.74884	1.80443	4.3302	-1.6148	0.146447	-0.601881	0.737313	-0.612351	1.8904	-0.723279	-1.29876	1.57923	2.12107	2.42517	4.57961	-1.19545	-0.178895	0.458353	1.3601	-5.649619e+01	-2.749671e+02	-3.314633e+02
49300	2.99551	2.34106	0.330928	0.844847	0.299412	0.967053	0.730447	2.46794	0.537732	1.88977	2.93096	0.23882	1.17109	0.712841	0.853039	0.467893	0.960564	0.0118335	0.308564	0.357973	0.906489	0.248594	-3.66409	1.159	1.78226	1.91295	4.53841	-1.2845	0.856662	-0.196704	1.21899	-0.32274	2.41968	-0.809923	0.052963	0.0734656	0.0928653	0.0671265	0.115807	0.102211	0.056617	0.232341	0.0273373	0.0783679	0.106688	3.19734	-0.155188	2.59938	-0.209408	-3.10624	1.00284	1.96975	1.8908	4.22717	-1.59898	0.68049	0.379171	1.01699	-0.0623804	2.53218	-0.184069	-3.85642	1.0812	1.78252	1.96658	4.47173	-1.20156	0.601343	-1.6149	0.970641	-0.972208	2.60002	0.0323475	-3.56604	1.30257	1.98256	1.83206	4.01256	-1.13636	0.842396	-0.773865	1.04978	-0.367175	2.14869	-1.52415	-3.9997	1.06596	1.42945	2.57107	4.28107	-0.885718	0.73687	0.543085	0.891095	-4.534590e+01	-2.808090e+02	-3.261549e+02
