iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1.1)	lnkDCVCC(1.1.1)	lnkElimDCVCC(1.1.1)	lnkElimNDCVCC(1.1.1)	lnISkDCVG(1.1.1.1)	lnISkDCVC(1.1.1.1)	lnISkNDCVC(1.1.1.1)	lnISkDCVG(1.1.1.2)	lnISkDCVC(1.1.1.2)	lnISkNDCVC(1.1.1.2)	lnISkDCVG(1.1.1.3)	lnISkDCVC(1.1.1.3)	lnISkNDCVC(1.1.1.3)	lnISkDCVG(1.1.1.4)	lnISkDCVC(1.1.1.4)	lnISkNDCVC(1.1.1.4)	lnISkDCVG(1.1.1.5)	lnISkDCVC(1.1.1.5)	lnISkNDCVC(1.1.1.5)	lnISkDCVG(1.1.1.6)	lnISkDCVC(1.1.1.6)	lnISkNDCVC(1.1.1.6)	lnISkDCVG(1.1.1.7)	lnISkDCVC(1.1.1.7)	lnISkNDCVC(1.1.1.7)	lnISkDCVG(1.1.1.8)	lnISkDCVC(1.1.1.8)	lnISkNDCVC(1.1.1.8)	LnPrior	LnData	LnPosterior
47150	1.58142	1.59669	1.48167	1.45031	0.237643	0.649367	0.0103218	0.45412	0.546547	0.658002	0.952782	-4.34499	-6.25199	-0.808068	1.47269	4.58172	4.3437	0.646778	0.295526	0.128304	1.8868	0.245129	5.41038	0.94383	6.22574	-4.26834	-6.22624	-0.198716	1.46412	2.46883	3.55571	-1.1125	2.96852	4.50576	-0.397326	3.31908	4.07902	0.716371	4.30134	4.52497	0.251941	1.09552	3.06787	-0.386852	3.07966	3.93975	0.30413	3.41381	3.90509	-0.225042	1.71253	3.52619	-0.613252	-6.586052e+001	-7.110613e+002	-7.769218e+002
47200	1.53549	1.60327	1.45832	1.4106	0.17774	0.618883	0.0132358	0.450384	0.764119	0.702322	0.900017	-3.94283	-7.43168	0.265591	-0.449805	3.42964	4.57293	1.71689	0.0530917	0.38577	0.278705	1.05504	0.994416	1.01278	0.738714	-4.14544	-7.02269	-0.179758	-0.443608	2.50308	3.5189	-0.132404	3.20007	4.55569	1.54724	3.32753	4.16448	1.77849	4.42813	4.48795	2.11681	1.51589	3.36392	0.965693	2.72625	3.83672	1.68543	2.96854	3.72489	2.47763	1.75121	3.53075	1.21314	-5.730382e+001	-7.119105e+002	-7.692143e+002
47250	1.49853	1.55139	1.45625	1.50666	0.204144	0.622335	0.0127119	0.473072	0.462273	0.677418	0.990997	-4.49692	-7.27041	-0.391652	0.00658102	3.59817	3.77294	4.57763	0.0850662	0.155771	0.0928538	0.243816	2.96706	0.843323	9.07339	-4.14167	-6.52182	-0.170096	-0.593032	2.40924	3.50863	0.50629	2.47662	4.06501	2.15474	3.60352	4.17426	2.57568	4.59411	4.52446	2.5752	1.77219	3.42255	2.57193	2.59642	3.91573	1.51392	2.89951	3.67718	2.77389	1.83408	3.58271	3.24575	-5.820954e+001	-7.025595e+002	-7.607691e+002
47300	1.48639	1.53488	1.45604	1.53308	0.190617	0.619635	0.0104815	0.406318	0.710156	0.627559	0.884329	-4.06555	-8.43103	-0.727644	-0.554614	2.84261	4.42811	-1.64395	0.108043	0.531111	0.446619	0.088439	1.0337	1.34002	11.0034	-4.03568	-6.70258	-0.179633	0.0715698	2.15196	3.4714	-0.222493	2.62001	3.83703	1.13537	3.2405	4.14614	1.02766	4.02073	4.47979	1.82719	2.06279	3.67164	0.420105	2.64032	3.91431	-3.39482	2.69881	3.68579	-0.691058	2.25277	3.81211	0.0460005	-6.465994e+001	-7.090235e+002	-7.736834e+002
47350	1.54675	1.59409	1.34474	1.45144	0.256803	0.613431	0.0122371	0.740059	0.550701	0.769274	1.05724	-4.22946	-6.49996	0.551407	1.02673	2.85771	4.5901	0.372899	0.148017	0.122836	0.120197	0.198938	1.50766	1.45298	1.39978	-4.09473	-6.26782	-0.132994	0.730611	2.36829	3.49315	-0.418467	1.97353	3.38552	-0.642647	3.12735	4.06777	0.533521	4.11015	4.51277	0.658337	2.35441	3.7264	0.568396	2.81938	3.97336	-0.937672	2.94972	3.69759	0.133137	2.59414	3.9411	0.879214	-4.811236e+001	-7.171534e+002	-7.652657e+002
47400	1.44832	1.61184	1.46195	1.56061	0.196956	0.626662	0.0102875	0.426709	0.522465	0.899475	0.924282	-4.22306	-6.85976	-0.286778	0.788268	3.96058	3.96594	0.231191	0.0946853	0.146144	0.132596	0.0572072	4.51289	0.698715	1.60524	-4.03176	-6.84129	-0.111174	1.15168	2.36649	3.4784	-0.364452	3.32647	4.23329	0.822378	3.31936	4.05213	0.543345	4.57653	4.46134	0.366319	1.83549	3.507	0.131455	2.67881	3.91245	0.605308	3.15493	3.73637	0.47364	3.01911	4.08924	-0.282577	-4.837262e+001	-7.023876e+002	-7.507602e+002
47450	1.4998	1.60038	1.38994	1.42217	0.299501	0.695604	0.0102555	0.454256	0.438203	0.866014	1.11326	-3.52048	-6.47993	-0.513996	1.19687	2.05466	4.28626	-0.0307983	0.172615	0.0856397	0.727061	0.232824	1.3492	1.34992	1.16597	-3.60648	-6.62845	-0.0910027	1.56365	1.93669	3.41606	-0.0636358	2.76809	4.36437	0.422019	3.38635	4.19193	0.795487	3.9588	4.43903	0.180438	1.20648	3.41047	0.244396	1.96961	3.7359	-0.539449	3.26642	3.96464	-0.569939	2.98768	4.10977	0.295967	-5.206680e+001	-7.057937e+002	-7.578606e+002
47500	1.63051	1.56052	1.48222	1.51447	0.261	0.574214	0.0105754	0.355247	0.586442	0.803083	0.853441	-4.07174	-6.10626	-0.165535	1.71373	2.63281	4.56569	0.0754888	0.26813	0.135467	0.72224	0.0938489	1.59191	0.510345	1.37364	-3.51424	-6.44584	-0.13677	2.22028	1.98664	3.56114	-1.44733	2.00383	4.25226	-0.663973	2.69079	4.10142	-0.396595	4.05401	4.48837	-0.032507	1.32675	3.54496	-0.0690532	2.1967	3.97868	-0.232547	3.06265	3.9171	-0.887752	2.30561	3.99966	-0.648603	-5.390851e+001	-7.045592e+002	-7.584677e+002
47550	1.51684	1.51211	1.46111	1.4607	0.21652	0.666481	0.011799	0.393227	0.502649	0.875829	0.834298	-3.34658	-6.05139	0.0839969	1.26302	2.3701	4.05834	-0.501957	0.852044	0.123001	0.0541491	0.145288	0.610368	2.5581	0.585019	-3.50135	-6.8152	-0.131345	1.9024	1.75573	3.44598	-1.32236	2.49854	4.14577	-0.347099	2.85022	4.12542	-0.0374669	3.46386	4.43869	-1.54359	1.30701	3.48179	-0.536195	2.37468	4.00033	-0.375112	2.07721	3.48836	-0.623525	2.65582	4.1382	-1.01743	-5.595073e+001	-7.046939e+002	-7.606446e+002
47600	1.44728	1.56168	1.55758	1.54614	0.167672	0.537941	0.0130344	0.476588	0.486935	0.67931	1.19507	-3.44799	-6.59214	-0.609172	0.659557	1.73219	4.07655	-0.15429	0.0529707	0.0988851	0.486908	0.22905	0.87637	0.48161	3.62026	-3.31249	-6.76872	-0.102504	0.223904	1.71072	3.50907	-0.626474	2.4232	4.04209	0.87605	2.60804	4.0187	0.771092	3.46743	4.37082	-2.23459	0.782731	3.36309	-0.796069	1.95531	3.89873	-1.26634	2.23206	3.72005	-3.07436	2.09855	3.96757	-0.856874	-5.763976e+001	-7.139966e+002	-7.716364e+002
47650	1.5703	1.46534	1.61954	1.52973	0.26887	0.732148	0.0120202	0.516324	0.465253	0.70593	0.956701	-2.58164	-7.22238	0.0147432	-0.39508	1.83379	4.37379	0.107454	0.663068	0.336556	0.047201	0.112069	3.27824	0.817366	3.90356	-3.12909	-7.06455	-0.0560808	-0.0239478	1.50348	3.42731	0.0955541	2.7745	4.57569	1.37886	2.29405	3.98809	0.932166	3.05718	4.43726	-2.30128	1.04156	3.43702	-1.25768	2.01207	3.74229	-4.11834	2.46869	3.83308	-1.56702	1.8785	3.92737	-0.0288643	-6.289487e+001	-7.163284e+002	-7.792232e+002
47700	1.52962	1.582	1.52146	1.419	0.217351	0.565947	0.0120513	0.296146	0.642308	0.804497	0.754346	-3.53186	-7.56078	0.224792	0.388793	2.23424	4.39578	1.17747	0.325648	1.61283	0.0527648	0.275527	2.76432	1.64022	1.43453	-3.20367	-6.92648	-0.038849	-0.0520907	1.58758	3.42714	1.16918	1.32874	3.77596	1.54525	2.94883	4.09732	2.08995	3.78585	4.49788	2.07284	1.30929	3.5113	2.28646	1.86345	3.81119	1.29417	2.19401	3.61422	1.8956	2.02047	3.84956	0.855548	-5.918829e+001	-7.072476e+002	-7.664359e+002
47750	1.40208	1.58631	1.46936	1.42262	0.321923	0.568223	0.0118495	0.552827	0.452084	0.823184	0.947337	-2.85438	-6.24865	0.40856	0.905838	1.19917	4.59398	0.261969	0.0982777	0.0704501	0.113683	0.221082	1.53883	2.25613	1.73345	-3.17062	-6.36805	-0.0404713	1.16557	1.67948	3.45562	0.54473	1.10531	4.07019	-0.0691836	2.55709	4.06479	0.766759	2.93133	4.38286	0.883257	1.14429	3.54646	1.06338	1.27681	3.64587	-0.815874	2.28515	3.7377	-2.4045	1.60134	3.80572	-0.914489	-5.215975e+001	-7.104493e+002	-7.626091e+002
47800	1.59264	1.55847	1.61689	1.4875	0.217565	0.711414	0.0111777	0.315849	0.526893	0.685601	0.988541	-2.62447	-6.09535	-0.100426	1.2358	2.29019	4.32596	-0.306942	0.193265	0.0994499	0.0771929	0.479004	1.07854	1.62693	2.40215	-3.18425	-6.45636	-0.0315798	1.10685	1.55743	3.38362	0.470798	1.92982	4.44052	-0.775965	2.30795	3.99586	0.740367	2.77153	4.20935	0.109218	0.906888	3.38949	-2.65754	1.53141	3.5313	-1.46763	2.13313	3.61501	-3.25987	1.64924	3.77769	0.48923	-5.459609e+001	-7.129050e+002	-7.675011e+002
47850	1.60887	1.48637	1.4816	1.58633	0.303234	0.614928	0.0130114	0.511821	0.619601	0.838118	0.988894	-1.75406	-6.83259	0.687741	2.12968	2.45478	4.35685	-1.02035	0.226701	0.108081	0.612783	0.162639	3.60759	0.944429	1.44593	-2.95748	-6.71273	0.030443	1.36081	1.42821	3.40271	-0.324698	2.80754	4.42768	-0.0489829	2.24781	3.953	-0.484178	3.33981	4.29666	-1.2139	1.36352	3.63443	-0.91631	1.34523	3.64137	-2.20261	2.19597	3.62022	-1.04868	2.31352	4.01457	-1.05969	-5.876963e+001	-7.113501e+002	-7.701198e+002
47900	1.51761	1.51115	1.48576	1.60743	0.392037	0.599182	0.0133888	0.436228	0.396585	0.953444	0.981439	-2.86676	-6.57374	-0.0198471	0.966476	1.95779	4.31243	0.333465	0.07152	0.44495	0.123694	0.0991192	0.911684	1.4947	1.30097	-2.983	-6.8076	-0.012518	1.58397	1.34373	3.37552	-1.53299	2.17135	4.08155	0.0395251	2.80697	4.11017	0.673372	3.11949	4.34801	0.179632	1.38297	3.68762	0.575227	1.34373	3.6947	-0.241247	2.39694	3.80402	0.885212	2.1552	4.02446	-1.18111	-5.043941e+001	-7.097575e+002	-7.601970e+002
47950	1.50789	1.57364	1.50955	1.40136	0.207828	0.581703	0.0107734	0.266347	0.38274	0.74899	0.94273	-3.82795	-7.28403	-0.25576	1.31946	2.63861	4.01918	-0.21913	0.0673854	0.174429	0.115139	0.0814225	0.896266	1.42975	0.491177	-3.20917	-6.78495	-0.0632396	1.27944	1.62054	3.49652	0.254565	1.93764	4.1425	0.425095	2.65093	4.06818	0.744996	3.94634	4.54352	0.304813	1.10784	3.48638	-0.103824	2.09057	3.7381	-0.510429	2.62779	3.80187	-0.354813	2.04309	3.96324	0.574635	-4.921130e+001	-7.052820e+002	-7.544933e+002
48000	1.56818	1.53473	1.37282	1.50798	0.167163	0.639009	0.0135376	0.362956	0.44973	0.868914	0.800861	-2.22448	-7.0793	0.724428	0.528255	4.06833	4.5252	-1.04189	0.32558	0.475381	0.188195	0.0865572	5.50933	0.791397	2.75807	-3.31478	-6.95337	0.00973787	0.60031	1.86206	3.42867	0.381594	2.56463	4.40078	0.501591	2.53236	3.95139	1.13887	3.82729	4.40412	-0.227032	1.79708	3.67435	0.13834	1.94457	3.7542	-0.275509	3.17649	3.95569	-0.223265	1.95318	3.76277	-0.789672	-6.031679e+001	-7.066280e+002	-7.669448e+002
48050	1.57794	1.51406	1.52427	1.5257	0.296145	0.639176	0.0107056	0.533651	0.404359	0.986783	0.805703	-3.28836	-6.83702	0.658168	-0.264821	3.0339	4.26159	0.414041	0.130708	0.188584	0.221496	0.117245	1.6087	1.34786	1.86503	-3.45413	-6.68339	-0.106174	0.578821	1.69562	3.45295	1.02036	1.60603	4.17712	1.15186	2.8198	4.07146	1.55293	3.86787	4.44665	0.847311	1.48566	3.6285	0.991581	2.44522	3.90854	0.639544	3.34577	4.04826	1.59145	2.11386	3.95293	1.13165	-5.312414e+001	-7.040743e+002	-7.571984e+002
48100	1.45479	1.61209	1.50976	1.41948	0.215288	0.623057	0.0108678	0.462244	0.490882	0.854484	1.15673	-2.76773	-7.37529	0.0519877	0.422395	2.06251	4.18209	-2.87888	0.304328	0.0663769	0.189382	0.0671621	1.43567	2.24789	6.79893	-3.45753	-7.14459	-0.0966789	0.438804	1.79131	3.46958	-3.52874	2.33729	4.32141	-1.21005	2.75914	4.03289	-0.737493	3.88018	4.49709	0.357487	1.83428	3.7613	1.3486	1.77647	3.80778	-1.97934	3.04484	3.99581	-0.669494	2.83639	4.09397	0.445858	-5.946495e+001	-7.111474e+002	-7.706123e+002
48150	1.51479	1.61566	1.43494	1.54814	0.237662	0.756043	0.0107512	0.361985	0.596008	0.819217	0.90949	-3.78271	-7.13523	0.281402	2.51351	3.04482	3.82572	-1.9799	0.105637	0.280334	0.102586	0.162316	0.953615	2.86127	0.769298	-3.32193	-7.36395	0.0298407	2.03391	2.50389	3.67675	-0.740214	3.03066	4.47716	-0.975432	2.64424	4.01411	-1.63796	3.79885	4.31266	-3.0923	2.32933	3.86386	-2.9816	2.22078	3.73228	-2.26427	2.81845	3.80468	-1.61401	2.91813	4.09638	-1.84927	-5.130966e+001	-7.105623e+002	-7.618719e+002
48200	1.56484	1.5926	1.46719	1.5138	0.275554	0.605918	0.0106374	0.484754	0.656885	0.642098	1.17334	-3.12759	-6.79845	0.403801	1.85814	3.24127	4.3984	-1.65166	0.236381	0.0467862	0.170009	0.196071	1.24496	1.25011	1.06049	-3.36079	-7.11625	-0.00323619	1.4362	2.46454	3.75003	-1.18048	2.38305	4.24727	-2.08992	2.63093	3.93475	-0.478049	3.07447	4.24464	-0.804504	2.28896	3.87552	-1.57353	2.35397	3.96524	-1.67743	3.21704	3.93339	-0.250027	2.73475	3.98691	-0.592949	-4.869331e+001	-7.170962e+002	-7.657895e+002
48250	1.57881	1.61072	1.39361	1.48849	0.402557	0.674026	0.0106958	0.387331	0.42151	0.701594	1.07549	-4.27756	-6.67441	0.166719	1.74741	2.66852	4.57914	-0.207622	0.148192	0.226932	0.0652562	0.40213	3.42214	1.44159	0.974232	-3.48794	-6.65749	-0.00382763	1.12388	2.4433	3.61872	0.724008	1.94149	4.21237	0.0662203	2.96791	4.07031	0.507647	3.1704	4.25803	-0.814746	1.6503	3.59435	-0.53134	1.91828	3.60645	0.551601	3.85634	4.13395	-1.92807	1.96775	3.72334	-1.09527	-5.443625e+001	-7.114937e+002	-7.659300e+002
48300	1.56197	1.47095	1.53443	1.41247	0.32469	0.64736	0.0101441	0.691544	0.496317	0.690636	1.02529	-3.53787	-6.61987	-0.132475	1.67052	3.41456	4.35482	-1.32431	0.229002	0.100437	1.11579	0.0754088	1.42804	1.04674	0.996583	-3.33005	-6.79183	-0.0788615	1.36858	2.04729	3.62612	-1.70641	2.3587	4.27056	-1.3143	2.32521	3.91495	-1.18138	3.49474	4.33329	0.201926	1.76293	3.71917	-3.36377	2.55238	4.10142	-1.70592	3.51858	4.12315	-0.63229	1.3461	3.61468	-1.92617	-5.502079e+001	-7.209840e+002	-7.760048e+002
48350	1.48794	1.56499	1.48914	1.53787	0.339923	0.701394	0.0188452	0.449568	0.418122	0.702224	0.754049	-2.87024	-7.32007	-0.890053	0.00405157	2.16017	4.52448	1.92134	0.0461744	0.133585	0.472983	0.455758	1.26911	0.835188	0.971973	-3.34461	-6.61039	-0.0430658	0.288448	2.14864	3.61595	1.47288	1.59408	3.91689	1.23509	2.79196	4.03395	1.91135	3.4153	4.46119	1.4945	1.52323	3.53185	1.41067	2.09438	3.81097	1.1285	3.31372	4.09634	1.56914	1.91518	3.81368	1.7922	-5.476618e+001	-7.110338e+002	-7.658000e+002
48400	1.52267	1.47517	1.37589	1.4901	0.367797	0.672957	0.0166054	0.443121	0.537483	0.636399	1.03484	-3.77411	-7.04924	0.518949	-0.63276	3.42747	4.56496	1.5269	0.24628	0.197988	1.16939	0.0950604	1.84344	1.93421	0.78745	-3.47847	-6.80994	-0.109118	-0.332985	2.44662	3.74286	1.21001	2.17052	4.53367	1.63178	2.58855	4.07711	1.52236	3.46066	4.43982	-0.0828242	1.42229	3.55725	0.950635	2.07056	3.85252	0.311737	3.53379	4.13911	0.818964	2.02666	3.85546	1.44636	-5.616439e+001	-7.120816e+002	-7.682460e+002
48450	1.60513	1.60032	1.48072	1.4994	0.162668	0.688673	0.0136688	0.423849	0.42772	0.842448	1.05728	-4.84971	-7.14664	0.601798	0.0951331	4.2199	4.33303	1.17082	0.507191	0.0952622	0.635603	0.151643	4.6073	0.543025	1.08399	-3.55512	-7.13334	-0.1652	0.1333	2.40852	3.74862	1.12079	3.33599	4.11618	1.87187	2.66097	4.03704	0.452259	3.93633	4.52254	0.317834	1.24148	3.54812	-0.0177336	2.2955	4.02034	0.403119	3.47974	4.10426	1.88602	2.33526	3.98491	0.995591	-5.691947e+001	-7.135733e+002	-7.704928e+002
48500	1.52296	1.56629	1.39621	1.47668	0.338958	0.805411	0.011274	0.418899	0.47192	0.806772	0.915204	-2.94719	-6.99215	-0.776385	-0.178526	3.24556	4.48868	0.33096	0.473088	0.133932	0.6436	0.128669	0.90506	1.06732	2.30688	-3.45131	-6.99752	-0.178683	-0.413539	2.26544	3.72634	-0.0688847	2.35464	4.38951	1.48361	3.09297	4.28457	2.22733	3.21069	4.39868	-0.332449	1.18879	3.59665	-1.13744	2.23807	4.00317	1.15472	3.15877	4.03092	2.30483	2.21082	3.98992	2.34022	-5.766737e+001	-7.092601e+002	-7.669275e+002
48550	1.53968	1.52984	1.41131	1.38074	0.262032	0.565422	0.0117164	0.346001	0.351377	0.729252	0.739292	-3.97988	-6.93785	0.284466	-0.643468	2.99519	4.37008	2.17627	0.208986	0.161648	0.924682	0.147125	1.6303	1.04226	2.08881	-3.83909	-6.68923	-0.208884	-0.448109	2.35814	3.63851	2.08399	2.26524	4.41058	2.17787	3.46145	4.26169	2.71446	3.75752	4.46254	2.19021	2.16587	3.78988	3.06499	2.62847	3.9827	2.00807	2.92619	3.83028	-0.371194	1.83422	3.67119	1.57237	-5.173808e+001	-7.043442e+002	-7.560823e+002
48600	1.52029	1.50352	1.46616	1.45868	0.195297	0.590968	0.0103831	0.51383	0.456544	0.666802	0.912169	-2.88551	-7.48997	-0.380006	-0.607841	3.07449	3.89741	-0.00414055	0.786159	0.543675	0.0876713	0.463667	2.28887	0.798818	3.86254	-3.76109	-6.90833	-0.176927	-0.255841	2.18829	3.59229	1.3803	2.58279	4.36222	2.13581	3.36999	4.21545	1.60084	4.28945	4.53897	1.25388	1.58694	3.53813	-1.96124	2.43492	3.88752	0.935609	3.20516	3.90627	1.19214	1.10586	3.42582	-0.953794	-6.469862e+001	-7.046513e+002	-7.693499e+002
48650	1.55729	1.5625	1.38912	1.53117	0.234153	0.568381	0.0116894	0.36244	0.559298	0.701506	0.879608	-4.32366	-7.78491	0.160038	-0.48795	4.11168	3.96164	-0.220215	0.509253	0.442505	0.173643	0.3518	4.85782	1.88714	5.37549	-3.74707	-6.81102	-0.208828	0.50958	2.30752	3.6384	0.461745	2.60163	4.21335	1.01083	3.30587	4.28685	1.50659	4.13861	4.52354	1.47755	1.6185	3.65381	0.348754	2.00569	3.80854	-0.00230576	3.12265	3.98482	-3.86147	1.14806	3.54198	-1.1441	-6.955038e+001	-7.041626e+002	-7.737129e+002
48700	1.47559	1.49634	1.51935	1.45005	0.241891	0.622386	0.011732	0.330401	0.43832	0.930006	0.926283	-4.75131	-6.66528	0.848777	-0.287443	2.20709	4.58982	0.0978076	0.118276	0.295141	0.394883	0.177485	0.921349	1.55256	5.37443	-3.97302	-6.00416	-0.247636	-0.290769	1.94462	3.48614	2.21906	1.92197	4.18734	1.31764	2.6529	3.97783	1.98679	3.37583	4.30493	-0.275299	1.37543	3.43696	1.89113	2.38078	3.88446	1.2575	2.28663	3.51427	-1.13469	1.44536	3.53786	-1.29435	-6.047547e+001	-7.094060e+002	-7.698815e+002
48750	1.43329	1.61575	1.59722	1.53067	0.286176	0.628883	0.0106651	0.426968	0.410285	0.779914	0.858722	-3.91604	-6.43271	-0.586896	-0.983322	2.2365	4.28253	2.04497	0.0467406	0.402643	0.15356	0.203903	0.604229	1.0886	5.37774	-3.92157	-6.36191	-0.235338	-1.21461	1.63838	3.30855	2.11153	1.6749	3.60568	2.74096	2.21461	3.85108	2.87176	3.08871	4.27367	0.784831	1.29517	3.46187	2.55689	2.47474	4.14797	2.68403	2.41388	3.56277	0.722037	1.44249	3.54457	0.0775249	-5.497560e+001	-7.175650e+002	-7.725406e+002
48800	1.41245	1.66057	1.53454	1.52465	0.2967	0.563147	0.0108782	0.449871	0.55173	0.747435	1.04197	-3.94199	-6.09251	-0.0801612	-1.57532	1.75946	4.13295	3.04908	0.0995868	0.065845	0.102752	0.146286	1.20629	1.36981	2.38343	-3.91851	-6.21588	-0.348251	-2.22698	1.29955	3.29527	1.13205	2.95888	4.51634	4.24959	2.4622	4.06293	1.48293	3.69196	4.58045	2.72641	1.05162	3.4876	1.04443	2.56015	4.06046	3.91791	2.28638	3.68484	3.54784	2.26553	4.08241	3.53577	-5.078639e+001	-7.172231e+002	-7.680095e+002
48850	1.54787	1.52058	1.56779	1.50328	0.183592	0.570628	0.0128902	0.793048	0.570075	0.779937	0.820097	-3.86009	-6.42101	-0.667635	-1.46203	2.42235	4.22002	0.885283	0.0594165	0.182893	0.0849099	0.0561881	0.778365	0.545272	4.60044	-3.98594	-6.51336	-0.29247	-1.00357	1.34906	3.2041	-0.583009	3.01389	4.55398	2.82722	3.43978	4.29369	2.84145	4.17829	4.59689	-1.93329	1.51352	3.5296	3.3697	2.31128	3.95553	1.5993	2.70735	3.83729	-0.814133	2.28813	4.06161	0.249776	-5.835049e+001	-7.095163e+002	-7.678668e+002
48900	1.53986	1.47756	1.42736	1.49185	0.246345	0.542589	0.01148	0.447825	0.518012	0.84084	1.02183	-3.65141	-6.21753	-0.554234	-0.959136	2.96002	4.57167	1.24803	0.0353048	0.528107	0.201279	0.162904	3.15841	1.07305	1.07357	-3.82027	-6.57001	-0.368665	-0.681183	1.33738	3.33229	-0.174479	2.50798	4.39997	1.18333	3.17282	4.33319	2.70401	3.8523	4.58982	1.3412	0.937836	3.38737	2.11675	2.5231	4.03108	1.77543	2.67716	3.9332	1.37433	2.36882	4.19211	0.707205	-5.366958e+001	-7.091799e+002	-7.628495e+002
48950	1.55888	1.51417	1.37171	1.53202	0.400316	0.617384	0.0103511	0.636295	0.578197	0.846306	1.07026	-3.55038	-6.3685	-0.431246	-1.43333	2.45571	3.76741	1.14649	0.0693019	0.13573	0.144838	0.188925	3.96354	0.964821	1.77639	-3.81802	-6.41079	-0.382775	-1.50831	1.6141	3.50797	0.520534	1.42767	3.91537	-1.99587	2.3967	4.12978	1.65708	3.54965	4.60141	0.187656	0.734841	3.31099	-0.866041	2.40746	4.06527	0.0452898	2.52137	3.85385	1.82736	2.08759	3.99006	2.04262	-5.646951e+001	-7.148585e+002	-7.713280e+002
49000	1.54956	1.51707	1.52402	1.60306	0.187921	0.706423	0.0110035	0.57141	0.457312	0.815927	0.973316	-3.82832	-6.76559	-0.314027	-1.33418	3.08977	4.02484	2.50587	0.174471	0.0847474	0.0628189	0.0671367	1.25984	0.980892	0.9412	-3.67882	-6.33731	-0.290261	-0.993917	1.60931	3.41729	2.19519	1.21733	4.08539	2.9183	2.18965	3.99504	2.78969	3.65337	4.49896	2.01385	0.823116	3.33444	2.78772	2.24745	4.07902	1.78097	2.5728	3.85479	2.13653	1.8765	3.83605	1.53622	-4.908795e+001	-7.127120e+002	-7.618000e+002
49050	1.53828	1.49873	1.3989	1.46813	0.266053	0.533171	0.0101786	0.429125	0.461648	0.849241	0.899643	-3.82366	-7.1532	0.0126953	-1.63736	2.38681	4.13153	3.63765	0.109108	0.672009	0.0760021	0.118818	0.808088	0.901568	1.06977	-3.5332	-6.47473	-0.254102	-1.95126	1.52845	3.51265	2.92675	2.05074	4.43737	3.43896	2.63005	4.04029	3.48328	3.28247	4.51422	4.00066	0.995698	3.44231	3.8751	2.09082	3.96023	2.92566	3.12281	4.11572	3.60929	1.55387	3.88143	2.58712	-4.737960e+001	-7.137582e+002	-7.611378e+002
49100	1.51912	1.55637	1.48407	1.41997	0.221278	0.56878	0.0119009	0.283405	0.565536	0.783807	1.06245	-2.84376	-6.48097	0.475274	-2.20077	1.90807	4.39876	3.56497	0.190534	0.213512	0.132261	0.0797131	0.718823	1.50009	1.44183	-3.56442	-6.51573	-0.216501	-1.89018	1.81172	3.55619	3.13768	1.91958	4.17847	3.15642	2.82995	4.15983	3.75368	2.90014	4.40727	3.60651	1.18407	3.51745	4.08025	2.11622	3.87931	2.65475	2.84232	3.96588	1.8617	1.25261	3.69946	4.05963	-4.803071e+001	-7.075277e+002	-7.555584e+002
49150	1.55427	1.52938	1.42235	1.50255	0.294277	0.825534	0.0125056	0.33308	0.598126	0.891253	0.695755	-4.54611	-6.79244	-0.49307	-2.35278	1.40525	3.99842	3.47795	0.247134	0.151078	0.0481227	0.0692604	0.690331	1.03536	1.96794	-3.45009	-6.81	-0.24098	-1.7601	1.70669	3.5803	3.60022	1.80512	3.65976	3.58212	2.90913	4.24058	3.77517	2.31844	4.17876	2.87297	2.01817	3.91288	3.62301	1.63775	3.90522	3.71567	2.7381	3.92322	1.65553	1.66093	3.80387	1.8164	-5.369513e+001	-7.134730e+002	-7.671681e+002
49200	1.56648	1.5206	1.5057	1.47638	0.185823	0.693496	0.0102537	0.406592	0.446693	0.691861	0.804345	-3.73291	-6.7965	-1.73454	-1.56695	1.53116	4.33448	3.40302	0.216726	0.0584843	0.669788	0.0587792	1.00076	0.640165	2.97958	-3.5359	-6.4846	-0.332766	-1.67063	1.37816	3.50361	2.76231	2.09808	4.49366	3.06877	2.47105	4.21662	3.63692	3.23986	4.52647	3.25686	2.17345	4.09029	4.00841	1.81798	3.95554	3.33718	2.541	4.00452	3.78897	1.58139	3.85377	3.47032	-5.172220e+001	-7.051418e+002	-7.568640e+002
