iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
2000	2.95431	1.69894	0.593889	1.29616	0.656669	1.87208	0.317455	1.96099	0.384762	2.24651	2.51722	0.573449	0.943149	0.819575	0.927672	0.609334	0.821156	0.976337	0.400848	0.335615	0.929284	0.342562	-1.08907	-0.139028	1.33964	0.309474	3.99487	-2.83835	-0.0981799	0.399447	4.25836	0.717883	3.97299	-0.48195	0.0496052	2.9931	0.0894337	0.0914603	0.102644	0.140683	0.079392	0.0937862	0.140613	0.126883	0.127316	5.9498	0.355571	3.80839	-2.10324	-1.22996	0.967657	1.55739	0.277982	4.49183	-2.86334	-0.0933039	0.766749	4.34159	1.73569	3.72346	-1.31626	-1.24211	1.05253	1.1059	0.770325	3.9106	-2.83314	-0.0481438	0.552609	3.60375	0.279788	4.1155	-3.73248	-1.689	0.15634	1.26549	0.513412	4.39685	-3.12941	0.257053	0.306539	3.66409	0.633408	3.38226	0.0336927	-1.22623	-2.7152	0.630315	0.209763	4.23628	-3.44961	0.100386	0.623321	4.51981	-7.419967e+01	-3.102234e+02	-3.844230e+02
2100	3.04511	2.41633	0.509012	1.30514	1.46162	0.617109	0.812716	2.04927	0.981882	1.53394	2.25371	0.617958	0.922777	0.83458	0.651926	0.692016	0.84872	0.789854	0.463812	0.500194	0.787091	0.272087	-0.690256	-0.635137	0.94795	-0.188258	4.43986	-2.915	0.400267	-0.105069	2.92032	0.609768	3.93505	-1.37296	0.311317	0.787993	0.0913199	0.320644	0.081482	0.453969	0.166817	0.106551	0.251189	0.102045	0.320057	1.13596	0.0740872	3.52974	-1.75099	-0.642278	-0.167812	0.831425	0.232719	4.42967	-2.2873	0.190717	-0.433629	2.60713	1.26466	3.90637	-1.87036	-1.28118	0.00285979	0.906158	0.329515	4.56187	-2.24699	0.327302	-0.00952109	2.93912	0.598657	3.12013	-1.38476	0.0043724	-0.773933	0.758299	0.433403	4.55724	-2.73189	0.0639074	0.126866	3.74271	0.807366	3.41894	0.0155074	-1.16752	-2.77367	0.9896	0.248404	4.57501	-3.5026	0.859548	0.0351486	2.07376	-7.862996e+01	-3.153637e+02	-3.939937e+02
2200	3.03821	2.92316	0.870819	3.02899	0.639921	1.66489	0.186174	1.82928	0.466431	2.71781	2.86662	0.822423	0.931349	0.833444	0.60695	0.723597	0.760466	0.84019	0.431217	0.629926	0.684531	0.765005	-0.963356	-1.81233	0.703542	0.0408864	4.53559	-3.09374	0.509283	1.50766	3.72641	1.12059	3.96208	-2.27209	0.265065	0.602697	0.125888	0.0489697	0.23776	0.200465	0.0378677	0.15653	0.149508	0.199126	0.442773	3.07321	1.08297	3.45389	-2.89883	-0.318088	-1.32132	0.942441	-0.0518756	4.38754	-2.79594	0.734806	1.72045	2.76947	1.89569	3.56464	-1.62508	-0.0449122	0.590657	1.07389	0.286516	4.0662	-3.01869	0.246878	1.41943	4.00464	1.25422	4.11801	-4.00062	-0.786068	-0.402102	0.748181	-0.163388	4.41529	-3.66787	0.651442	1.70948	4.38914	0.693867	3.51491	-0.0784489	-1.35053	-2.66162	1.10007	-0.23034	4.10172	-3.53423	0.773379	1.95927	3.49479	-8.139299e+01	-3.187171e+02	-4.001101e+02
2300	2.93207	1.54578	0.179736	0.889971	0.716769	1.0826	0.287803	2.06718	0.790141	2.33681	3.08782	0.781808	0.870483	0.846045	0.729007	0.937121	0.710602	0.975645	0.295994	0.445307	0.705372	0.42515	-1.41087	-0.31985	1.77961	0.228722	4.18967	-3.10182	0.853814	0.548879	3.37656	1.00411	3.20143	-1.2193	0.896678	1.61259	0.121155	0.205637	0.0522888	0.157861	0.117711	0.0639246	0.122045	0.790868	0.191368	1.55346	0.73872	3.5825	-2.44118	-0.952978	0.750097	1.34908	0.766409	4.5437	-3.39282	0.650422	0.430792	2.88758	1.72847	2.81452	-0.993811	-0.894802	0.154189	1.85229	0.633921	4.22881	-3.01696	0.552264	0.565781	3.71007	1.63201	2.62264	-0.0772333	-1.27411	-0.458948	1.75168	0.246947	4.39304	-3.49539	0.325754	0.949948	3.41992	0.586344	3.63464	-0.241013	-1.29634	-2.55732	1.85265	-0.379308	4.03299	-3.55328	1.27089	0.476853	4.01286	-8.050431e+01	-3.137569e+02	-3.942612e+02
2400	3.26294	1.57116	0.459837	1.26191	0.786803	0.775744	0.153887	2.05069	1.15444	3.00243	2.96521	0.734962	1.05081	0.769719	0.750676	0.626214	1.11518	1.26311	0.181292	0.389696	0.784333	0.269373	-1.30219	-1.29283	1.12831	0.828115	4.42148	-2.73479	1.44878	0.752243	3.16337	0.898714	2.50414	-0.688182	0.0447765	0.494627	0.302719	0.0855092	0.0996036	0.183889	0.0468876	0.0619352	0.0933683	0.0873057	0.311674	1.14672	0.961306	2.41192	-0.288842	-1.13975	-0.373286	0.722735	0.806786	4.36146	-2.79918	1.36543	0.713803	3.34411	1.13328	4.14606	-1.86858	-1.01497	0.728953	0.955833	0.732304	4.53403	-2.3111	1.80506	0.518288	3.37566	0.999891	2.39608	-0.0312722	-1.21703	-1.24509	0.828339	0.548284	4.48286	-2.22883	1.66771	0.637996	3.04026	0.499081	3.70922	-0.303191	-1.22863	-2.46528	0.677149	0.544352	4.2327	-3.51852	1.3245	0.878844	3.17883	-6.052306e+01	-3.136012e+02	-3.741243e+02
2500	3.18514	1.09931	0.206375	0.805872	0.726843	1.10952	0.223338	1.89227	0.755968	2.63174	3.22022	0.541166	1.0016	0.725035	0.833735	0.535164	0.747131	0.796127	0.338065	0.29483	0.81778	0.836595	-1.08299	-0.86471	1.45509	1.3222	4.40321	-3.25799	0.736126	-0.242372	3.79004	0.793999	2.5539	0.148241	0.122168	0.332341	0.105642	0.374445	0.0699511	0.361139	0.229118	0.305864	0.0716578	0.0536124	0.235544	4.21277	0.749092	2.30704	-0.370391	-1.54334	0.292736	1.5291	0.805407	4.57801	-2.82915	0.719058	-0.201242	3.8268	0.695627	3.11235	-1.34273	-0.873008	0.533168	1.51558	0.474769	4.29263	-1.80614	-0.0166386	-0.246792	3.77696	1.199	1.81049	0.849436	-1.28388	-0.109263	1.24414	1.21474	4.57097	-2.95176	0.667749	-0.586148	3.83082	0.517874	3.68274	-0.108478	-1.40936	-2.34553	1.06653	1.15772	4.33459	-3.57592	1.43685	0.135417	4.37817	-8.050512e+01	-3.071769e+02	-3.876820e+02
2600	3.14066	0.828806	0.749416	1.0299	0.567832	0.77561	0.166808	1.78802	0.665097	1.43664	2.91212	0.707833	0.906033	0.718106	0.910313	0.630116	0.973328	0.673095	0.411227	0.482853	0.873525	0.0265766	-0.913593	-0.0636964	1.06027	-0.422388	4.41513	-2.64497	0.916133	0.113066	3.53174	0.273154	2.36775	0.535274	0.119061	0.774239	0.138661	0.321043	0.0422452	0.467743	0.185451	0.0261257	0.0882474	0.0655967	2.15342	3.4383	0.048062	2.67471	-0.446568	-1.12012	-0.0238596	1.20377	-0.954274	4.41513	-2.09246	0.572898	0.0806043	3.6957	0.731946	2.56173	-0.360117	-0.425808	-0.656877	1.09679	0.458355	4.29142	-1.79387	0.97318	-0.0873558	3.36065	0.511634	0.679501	1.60728	-1.00622	0.201531	1.85173	-0.638634	4.36973	-2.6269	0.259729	-0.00621384	2.99599	0.403402	3.58562	-0.262106	-1.53269	-2.44211	0.462917	-1.37639	4.36765	-3.82408	0.565778	0.285489	3.26593	-8.250027e+01	-3.031114e+02	-3.856117e+02
2700	2.6536	1.73566	0.597688	0.542216	0.586767	1.05011	0.438541	1.95116	0.506759	1.69055	3.13073	0.783811	1.04349	0.864768	0.849251	0.57507	0.797988	0.906552	0.20557	0.49318	0.854864	0.376213	-0.718441	0.253227	0.501016	0.865305	4.39835	-1.8831	1.69356	-0.711741	2.89651	0.704103	2.68485	-1.16494	0.102461	0.599221	0.166804	0.0204755	0.291105	0.678331	0.12781	0.179575	0.0308438	0.220399	0.161443	2.69858	-0.125371	2.50286	-0.251036	-1.33226	1.34462	0.596333	0.896304	4.6012	-1.89106	1.21988	-0.746627	2.61976	0.231031	2.51488	-0.349298	-0.295601	0.655803	0.45401	0.59872	4.4439	-1.58149	1.82394	-0.973744	2.8386	0.597222	2.03674	-1.33163	-1.1558	0.103062	0.483068	0.925872	4.43291	-3.34738	1.48522	-1.04497	2.83739	0.503642	3.49131	-0.380525	-1.22821	-2.42432	0.329445	0.663347	4.37155	-3.86526	1.71091	-0.568525	3.08879	-8.099744e+01	-3.140652e+02	-3.950626e+02
2800	2.94926	2.11137	0.841983	0.74672	0.36735	1.3898	0.206479	2.03519	1.41938	2.52472	2.91018	0.824575	0.86625	0.692711	1.12721	0.72965	0.959843	0.937242	0.53776	0.46122	1.17714	0.0303333	-0.638133	-1.80229	1.55645	0.949718	4.24588	-4.10377	1.56305	-1.98353	1.58175	0.624004	2.88106	-1.81488	0.541116	0.460526	0.0269363	0.0841216	0.146063	1.39352	0.143271	0.136842	0.110636	0.101649	0.115039	1.7387	0.334014	2.65698	-0.627343	-1.00861	-0.675748	1.34228	0.837048	4.59948	-2.31725	0.957073	-2.69543	2.32699	0.539077	2.26624	0.278109	-1.34618	-0.70623	1.57881	0.917417	4.194	-1.03777	0.984615	-1.52996	1.81915	0.509911	3.02412	-2.34601	-0.568928	0.230395	1.85312	1.1606	3.90278	-3.74049	1.69431	-1.81624	1.40359	0.590195	3.09794	-0.311251	-0.948711	-2.72902	1.52797	1.07745	4.39681	-4.06915	1.99165	-1.8238	1.66493	-8.260109e+01	-3.156075e+02	-3.982086e+02
2900	2.885	2.47572	0.443716	1.39163	0.300133	1.53035	0.253139	2.72516	1.2404	1.6967	2.83472	0.62511	0.803893	0.727391	1.07587	0.60886	0.85488	1.09395	0.243038	0.461051	1.23902	0.0119507	-2.04444	-0.629689	2.02743	0.993953	4.55899	-3.68463	1.88738	-1.59895	2.10308	0.478582	2.4962	0.000443139	0.0460227	0.858525	0.760908	0.0331737	0.0699073	0.982329	0.0609196	0.187057	1.25807	0.139899	0.243403	1.44282	0.377137	2.57178	-0.187818	-1.67541	0.150315	1.37328	1.29185	4.56483	-2.25057	2.18339	-1.9839	3.41883	0.223718	2.25199	0.223843	-1.96718	-0.31943	2.47033	0.975073	4.51263	-1.05539	1.60556	-1.78607	3.00818	0.47072	2.01275	-1.10678	-2.06199	0.804753	1.77592	1.12398	4.31659	-3.88803	1.94656	-1.93054	2.51275	0.573661	3.0392	-0.59167	-1.97861	-2.66152	0.703848	0.67748	4.59487	-4.13567	1.52476	-2.31629	1.98137	-8.366518e+01	-3.143501e+02	-3.980153e+02
3000	3.12319	1.47196	0.822844	0.904909	0.73858	0.872441	0.516057	1.65509	0.883715	1.06918	3.16559	0.713969	0.849201	0.730306	0.984006	0.576752	0.840109	1.18226	0.252568	0.430279	1.17779	0.0126902	-1.74304	-0.133465	1.23141	0.770842	4.53414	-3.35959	-0.0281678	-1.45632	4.33924	0.784619	2.63425	-0.790449	0.142589	1.44633	0.0636759	0.0448322	0.0632995	0.835385	0.408911	0.032898	0.107352	0.0828845	0.101842	0.796376	1.06207	2.44947	-0.262354	-2.04873	-0.174704	1.32043	0.376554	4.36765	-2.90221	-1.19976	-1.84088	3.87677	0.297955	2.13647	0.33043	-1.8976	-0.384457	1.41333	0.77636	4.33318	-1.08144	-0.0274181	-1.49343	3.95749	0.685612	2.28572	-1.05105	-1.78615	0.80521	0.771571	0.75873	4.58039	-3.77561	-0.388788	-1.45584	3.98808	0.537998	3.05498	-0.503526	-1.99779	-2.59091	1.06751	0.87263	4.36842	-3.96402	0.74373	-1.41084	3.86822	-6.774198e+01	-3.086024e+02	-3.763444e+02
3100	2.9329	1.22216	0.3372	0.887799	0.49145	0.664423	0.384589	2.3193	0.50547	2.16514	2.92039	0.737594	0.760556	0.92052	0.934041	0.602945	0.85574	0.973347	0.405625	0.390617	0.797451	0.0126902	-1.19923	-0.692259	1.47996	0.633168	4.53567	-3.19365	1.49022	-1.62051	4.0216	0.594713	2.66352	-0.589551	0.0446001	2.93335	0.0387635	0.122031	0.123704	1.65645	0.25435	0.043576	0.11309	0.0691592	0.289079	2.58258	0.600573	2.17046	0.00665355	-1.38891	0.396942	1.27355	0.552332	4.57572	-2.82574	1.65472	-1.42153	4.28378	0.38523	2.29403	0.102414	-1.19509	-0.898183	1.71077	0.753045	4.2557	-1.05214	1.22783	-1.46813	3.77272	0.676949	2.69939	-1.12459	-1.16935	1.35853	1.33965	0.444058	3.98213	-3.83748	0.641556	-1.57672	4.29034	0.698305	3.05599	-0.552432	-1.55715	-2.24077	1.21169	0.759035	4.44706	-3.79683	1.85021	-1.46298	4.41019	-6.661153e+01	-3.049361e+02	-3.715477e+02
3200	1.8963	2.41077	1.20272	0.833261	1.63838	0.832736	0.209894	2.12309	0.394858	0.92258	2.35774	0.601465	0.878602	0.77354	1.01388	0.7191	0.780431	0.899591	0.251871	0.561235	0.974435	0.0148022	-1.11207	-0.617061	1.57893	1.16766	4.57135	-3.06792	1.2263	-1.24151	3.79636	0.408137	2.77868	-0.227967	0.075034	0.523281	0.0577567	0.470221	0.0508031	0.223566	0.117619	0.0559923	0.086589	0.254627	0.228707	0.707001	0.901489	2.11447	0.19376	-0.938759	0.788392	1.58821	1.03989	4.40046	-2.9921	0.88919	-1.27774	4.23919	0.410816	2.0384	0.112808	-0.946444	-0.563505	1.62339	0.581101	4.49381	-1.54586	1.13656	-1.52675	3.75406	0.83478	2.85173	-0.668488	-1.07486	0.149066	1.44285	0.406517	4.1347	-3.20597	1.18632	-1.59449	4.15337	0.564324	3.01693	-0.555702	-1.43059	-2.3651	1.53293	-0.131264	4.55832	-3.81142	1.21362	-1.031	4.07125	-6.348164e+01	-3.153463e+02	-3.788280e+02
3300	2.94699	1.02498	0.441352	0.806198	0.393071	0.742648	0.314478	1.66289	0.392681	2.75127	2.8659	0.641935	1.00183	0.823182	1.03122	0.624609	0.980028	0.984736	0.259986	0.820751	1.03621	0.0148144	-1.16156	0.162771	1.5562	0.664399	4.41315	-2.72138	-0.0140261	-1.5786	1.81391	0.242176	2.67627	-1.25182	0.0851227	1.00635	0.0597628	0.0381437	0.0530856	0.528953	0.0542921	0.0989682	0.0372612	0.090007	0.568656	2.28429	0.319525	2.15728	-0.0177543	-1.07486	1.61277	1.34677	0.790315	4.45457	-2.73147	-0.389875	-1.37162	1.75396	0.0705338	2.26358	0.02338	-1.59966	-0.545669	1.66765	0.897338	4.55874	-1.0973	-0.215465	-1.93476	1.78705	0.562348	2.70189	-0.685274	-1.23055	1.43445	1.79242	1.22781	4.05466	-3.18627	-0.0715612	-2.01911	1.71639	0.731395	3.03969	-0.545502	-1.1306	-2.24872	1.56803	0.813172	4.3509	-3.77746	0.0435161	-1.85865	1.89839	-6.219237e+01	-3.133553e+02	-3.755477e+02
3400	2.34832	1.4906	0.295956	1.16251	0.483117	1.33014	0.447723	2.68898	0.553521	2.87568	2.75518	0.872849	1.00135	0.827332	0.917857	0.585028	0.65588	0.940499	0.457474	0.408682	1.09313	0.0148144	-0.733644	-1.26589	1.44477	1.23463	4.43404	-3.30596	1.35229	-1.74022	1.14839	0.839816	2.62938	0.0900258	0.0470056	1.09118	0.0474171	0.102281	0.0259951	0.716733	0.263886	0.0678627	0.267681	0.183347	0.169522	1.17835	1.1947	2.1616	0.199726	-0.858137	-0.842625	1.28977	0.496828	4.43488	-2.67202	0.981217	-1.37671	1.68869	0.557709	2.4748	-0.120688	-0.605039	-0.227211	1.74352	1.65523	4.48041	-1.483	0.267053	-1.25257	1.46359	0.993338	3.07268	-0.647646	-0.55823	0.652195	1.59691	0.760847	4.26987	-3.20301	0.869008	-1.88145	1.03798	0.645217	2.90397	-0.683003	-1.17436	-1.95214	0.964859	0.791115	4.48126	-3.84847	1.67029	-1.57365	1.57579	-7.464811e+01	-3.114099e+02	-3.860580e+02
3500	3.14221	1.99015	0.297621	2.4086	0.642585	0.73051	0.288615	3.13024	1.18581	2.23589	3.07828	0.664251	0.999978	0.825171	0.777058	0.669378	0.724959	0.859271	0.680181	0.539326	1.11746	0.0122248	-1.02839	-0.939422	1.64714	0.124799	3.80721	-2.64754	0.72239	-1.08008	1.95577	0.575007	2.94212	-0.356371	0.0803432	0.202018	0.566363	0.0871043	0.308762	0.383928	0.0718236	0.0920476	0.229308	0.105181	0.396382	0.986388	1.03739	2.02117	0.93823	-0.759507	0.269969	2.28919	0.061448	3.97727	-2.10766	0.817644	-0.723592	2.26729	0.778643	2.61432	-0.122671	-0.325752	-0.861216	1.79095	-0.0576109	4.15817	-1.34155	0.510545	-0.840188	2.52971	1.11935	3.04299	-0.647816	-1.23895	0.094166	0.884762	0.574693	3.71898	-3.24286	1.16245	-0.449516	2.15686	0.725975	3.28011	-0.697281	-1.29814	-1.76112	1.50393	0.0577235	4.44419	-4.16128	0.964959	-1.11448	2.02996	-8.303536e+01	-3.082815e+02	-3.913169e+02
3600	3.28182	1.19762	0.588656	1.43102	0.952525	1.81675	0.140236	2.19853	0.513168	1.42338	3.12545	0.577473	1.06058	0.70706	0.648841	0.717521	0.765823	0.662077	0.612688	0.474594	1.16989	0.0153729	-1.72855	-1.55109	1.48181	0.0319588	4.45592	-2.41575	0.00725997	1.59846	3.63662	0.426255	2.06665	1.04656	0.205195	0.220076	0.459208	0.0304304	0.0493375	0.686161	0.131418	0.06995	0.11367	0.714766	0.289816	2.81975	0.771537	1.54263	1.10372	-1.8683	-1.05908	1.50562	-0.0835034	4.32293	-1.81687	-0.227344	1.89891	3.92641	1.11507	2.6714	-0.0895948	-0.887745	-1.07227	1.12545	-0.0543379	4.56161	-1.31721	-0.205003	1.28995	3.87695	2.32788	2.97001	-0.176599	-1.28163	-0.372866	1.02738	0.0914182	4.33644	-3.59825	0.171985	1.69425	3.5765	0.626481	2.99433	-1.00261	-1.50986	-1.63425	0.776267	-0.0295252	4.59322	-4.20285	0.337357	1.66781	3.98717	-7.704553e+01	-3.139614e+02	-3.910069e+02
3700	2.97379	0.972511	0.681172	1.60844	0.91706	1.6907	0.226619	2.72698	0.691547	2.684	2.96311	0.74687	1.07833	0.80176	0.930533	0.487648	0.771902	0.857961	0.208246	0.660704	1.1867	0.0104418	-0.930062	-0.779072	0.61813	1.18787	4.41786	-4.24795	0.767015	0.894098	3.60118	1.0177	2.49608	0.587509	0.152924	0.211871	0.154753	0.0200051	0.041875	0.996193	0.115014	0.155065	0.0884013	0.238395	0.219999	3.79003	0.603813	1.71489	0.600955	-1.03721	-0.121206	1.32566	1.27035	4.51226	-2.41588	0.755351	0.855072	3.53844	1.04091	2.88947	-0.195227	-0.594514	-0.736569	0.384857	1.41032	4.40738	-1.1387	0.650768	0.961361	3.75043	1.6677	2.99648	-0.868427	-0.566365	-0.497107	1.13803	1.07696	4.32036	-3.6651	1.06612	1.20434	4.00445	0.319788	3.22036	-0.877425	-1.11568	-1.50131	0.261879	1.42207	4.02086	-4.05777	0.802622	1.00027	3.63564	-7.157758e+01	-3.055597e+02	-3.771373e+02
3800	3.06377	2.13218	1.71783	0.925955	0.819755	1.64565	0.487385	2.08157	0.769186	1.64075	3.18638	0.954274	0.82677	0.727107	0.968279	0.687544	0.807051	0.7284	0.613709	0.467829	1.07392	0.0100382	-1.66334	-0.814497	0.655639	1.28028	4.52837	-3.00005	1.51762	0.981557	4.01812	0.66987	2.26877	1.65966	0.313724	0.119485	0.07066	0.0386182	0.0452324	0.374897	0.0877076	0.0780522	0.0347136	0.13217	0.802007	2.79328	0.764864	1.26549	1.11256	-1.96354	-0.370491	1.44816	1.05718	4.47381	-2.18515	1.66494	0.59509	3.73923	0.877398	2.90412	-0.388357	-1.30231	-1.17901	0.667865	1.26252	4.53515	-1.10626	1.31335	1.17344	3.84746	1.12495	2.58305	-0.950664	-0.759948	-0.78591	0.973564	1.09631	4.47259	-3.28092	1.85205	0.854366	3.98456	0.289491	2.94337	-0.986747	-1.23603	-1.37123	0.461072	1.43317	4.47229	-4.08687	1.20401	1.4352	4.00319	-6.831367e+01	-3.054278e+02	-3.737415e+02
3900	2.71181	1.37071	0.614846	1.6456	1.91098	1.96783	0.176039	2.15153	0.448734	1.40011	2.71615	0.861445	0.983815	0.734291	0.760195	0.605015	0.870726	0.837389	0.504947	0.584127	1.05628	0.0100382	-1.17386	-0.870934	0.756013	0.924662	4.13541	-2.62571	1.82542	0.833934	2.3848	0.657254	1.84514	0.0955348	0.148694	0.0505224	0.0448151	0.077462	0.109175	0.676031	0.121478	0.127311	0.145811	0.0545914	0.387445	2.06057	0.538891	1.24246	0.844197	-0.628273	-0.453632	0.6985	0.38786	3.92638	-2.64405	1.76847	1.00064	2.42633	0.840138	2.94631	-0.396896	-0.470217	-0.969282	1.10485	0.73736	4.53029	-1.12131	1.56875	0.34326	2.32665	0.82443	1.71748	-0.625428	-1.34204	-0.785882	0.681471	1.01744	3.99943	-3.25268	1.46463	0.0988736	1.93114	0.477584	2.78489	-0.791901	-1.68059	-1.24207	0.726411	0.592736	4.16595	-3.8005	2.0683	0.755839	2.59422	-6.229362e+01	-3.041031e+02	-3.663967e+02
4000	3.18664	1.83234	0.586156	2.02961	0.49691	1.53006	0.126515	0.934465	0.68718	1.44004	2.4539	0.840687	1.09274	0.859506	0.960605	0.724445	0.83831	0.616227	0.620309	0.625242	0.878678	0.0100382	-0.58316	-0.72416	1.39892	0.718471	4.48171	-2.563	-0.492732	0.818787	0.303451	0.368361	2.89352	0.608573	0.0917371	0.0667955	0.0452243	0.0636864	0.0565415	0.514739	0.169184	0.115338	0.53603	1.87492	0.653838	0.892424	0.0670364	1.53536	0.520362	-0.939909	-0.492522	1.58391	0.758472	4.34517	-2.25726	-0.469752	0.5834	0.0989976	1.33431	3.02908	-0.433493	-0.392843	-0.85927	1.74846	0.73692	4.15423	-1.76321	0.0121175	0.617107	0.0459274	0.714353	2.13735	-0.586175	-0.179533	-0.592095	1.78489	-0.0429776	4.43752	-3.10724	-0.643241	1.22301	1.52462	-0.032532	2.4998	-0.308953	-1.25366	-1.28844	1.27689	0.790687	4.43809	-3.89278	-0.635951	0.968076	0.966047	-7.845282e+01	-3.089712e+02	-3.874240e+02
4100	3.13037	1.39885	0.225081	1.36324	0.636336	0.76815	0.279653	1.50108	0.420802	2.15976	2.95803	0.656089	0.989216	0.888876	0.830444	0.629578	0.893362	0.939997	0.446715	0.626316	0.867102	0.0100382	-1.97763	-1.19208	0.753385	-0.387521	4.291	-1.98655	1.41087	-0.0344026	-0.0356416	0.657424	2.38791	-1.30626	0.0932218	0.105631	0.0590838	0.0685793	0.101336	1.19784	0.146407	0.383972	0.501922	0.28356	0.132836	2.34921	0.869701	1.53352	0.181425	-1.61818	-1.02623	0.708656	-0.230529	4.44321	-3.12636	1.37648	1.07022	0.160685	1.18282	2.89062	-0.598234	-2.29488	-1.08619	0.952071	-0.539602	4.2961	-1.74584	0.963216	-0.401865	0.322922	0.894026	2.41902	-1.35407	-1.58591	-1.00599	1.13202	-0.943779	3.83509	-3.05414	1.68354	-0.834682	-0.547791	-0.142705	2.50888	-0.52216	-1.51859	-1.33148	0.663502	-0.870026	4.59382	-3.58273	1.40241	0.367404	-0.0151204	-7.211753e+01	-3.130160e+02	-3.851336e+02
4200	2.82149	2.54401	0.864117	0.736779	0.518818	1.41556	0.81742	3.07598	1.44356	2.74259	2.51018	0.69497	0.840969	0.914013	0.71184	0.920628	0.983952	0.444028	0.347363	0.520948	0.913907	0.0103458	-1.24874	-0.962599	1.52928	-0.251753	4.51965	-2.656	0.63591	0.482772	-1.38404	0.768172	2.34186	-0.870841	0.10602	0.0507969	0.0805575	0.0916432	0.0437424	0.909037	0.131975	0.400962	0.0340242	0.609355	0.129546	1.47549	1.6599	1.81624	0.510012	-1.08877	-0.678509	1.99327	0.018582	4.59664	-3.11737	1.20485	1.41447	-1.32166	1.52326	3.19955	-0.6134	-1.34606	-1.1749	1.66431	-0.241387	4.60266	-1.57678	0.16193	0.391338	-1.08007	0.414863	2.62031	-0.583163	-0.94796	-0.978423	1.87577	-0.0161871	4.314	-2.32951	0.614878	-0.098965	-1.16016	0.233359	2.44296	-0.440553	-1.48407	-1.22775	1.88789	-0.135126	4.43091	-3.83495	1.00225	1.70718	-1.17998	-6.564418e+01	-3.076275e+02	-3.732716e+02
