iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
56500	0.856305	0.908586	1.09513	1.02741	0.428164	0.800406	0.62696	0.370593	0.361332	0.849529	0.381632	3.19503	0.10262	-0.992584	-1.01795	2.40927	-4.5542	2.49458	0.0660821	0.160039	0.117259	0.118967	0.848199	2.1538	3.38839	3.12396	0.177716	-1.42485	-1.15598	2.44164	-3.4477	3.29562	3.10989	-0.237574	-1.29635	-0.432458	1.91071	-2.131	2.50576	3.1966	-0.156635	-0.616588	-0.627682	3.21473	-4.15457	0.0820029	3.64857	0.366118	-1.39762	-1.16516	2.87986	-3.77357	2.13158	-4.266755e+01	-3.335747e+02	-3.762422e+02
56600	0.784917	0.922808	0.710345	0.947186	0.510141	0.791923	0.730294	0.337219	0.468559	0.951103	0.525564	2.25668	-0.506895	-2.79757	-0.75056	1.33437	-2.73486	0.820002	0.65094	0.14977	1.45816	0.430052	4.17405	1.10262	3.22517	1.6831	0.186047	-2.99214	0.125084	3.2916	-3.35641	1.68845	2.35377	-0.425502	-1.62128	-0.232137	1.76009	-2.21259	2.0002	1.71625	-0.387641	-3.90121	0.0475064	3.56551	-2.98232	2.03574	3.55088	0.388471	-4.38998	-0.195087	2.18311	-3.48552	-0.576643	-7.327043e+01	-3.274299e+02	-4.007004e+02
56700	0.792061	0.782624	0.881896	0.964623	0.604446	0.828515	0.53285	0.216264	0.427704	0.643709	0.432585	1.89452	-0.637874	-4.66186	-0.770386	2.96549	-1.3692	2.32438	0.0756521	0.0601026	0.0959553	0.102407	7.65947	2.44399	1.83092	2.18712	-0.352357	-4.45206	-0.421319	3.32299	-2.81281	2.38019	2.28112	-0.302392	-4.96128	-0.919339	1.95513	-1.84335	3.12163	2.16995	-0.643117	-4.66182	-0.758403	2.55967	-3.65993	1.70678	1.83848	-0.930036	-4.6619	-1.07218	4.36059	-1.92114	1.9654	-4.334949e+01	-3.275358e+02	-3.708852e+02
56800	0.537232	0.895686	0.9431	0.959756	0.481024	0.745326	0.686986	0.330103	0.366934	0.914587	0.327349	2.45546	-0.130627	-4.83556	-1.34827	4.09229	-4.2922	1.97561	0.170445	0.080672	0.133129	0.0908775	3.99096	1.08079	2.26602	3.11748	0.312299	-4.65287	-0.878636	2.35606	-4.12326	2.36137	2.66286	0.0442682	-4.21485	-1.28883	2.37982	-3.31257	2.33475	3.16059	-0.243896	-5.13316	-1.37265	1.66856	-3.53557	1.07522	2.12507	0.0225437	-4.38731	-1.59648	4.067	-3.36161	0.983471	-4.343883e+01	-3.372844e+02	-3.807232e+02
56900	0.763613	0.78583	0.926823	1.08458	0.625523	0.86047	0.546894	0.359056	0.598424	0.731364	0.474736	1.47453	0.545441	-6.55464	-1.11952	4.07503	-3.76603	3.82643	0.720165	0.246133	0.449212	0.163322	2.96427	0.862964	2.3071	2.91314	0.755009	-5.77142	-1.54441	2.27315	-4.43412	3.09456	1.72022	1.55371	-5.76659	-0.89905	3.27926	-3.98126	2.54151	1.06329	0.999445	-5.22444	-1.25266	3.10717	-3.79867	3.90031	1.57824	0.52232	-7.11251	-0.733676	4.43608	-3.53488	2.2195	-5.838632e+01	-3.303127e+02	-3.886990e+02
57000	1.08005	0.917774	0.723873	0.959214	0.501508	0.99805	0.679645	0.273383	0.625118	0.866382	0.600099	1.33014	0.309651	-5.70771	-0.971849	3.4668	-3.11196	3.10582	0.153187	0.0946727	0.143895	0.0691426	0.829882	1.65415	2.74827	1.65167	0.499551	-5.88096	-0.971504	2.70205	-3.89578	2.70868	0.908422	0.388544	-5.47435	-1.20794	3.04293	-2.93328	3.36597	1.36581	0.531356	-5.57123	-0.659593	3.07678	-4.31915	3.48012	0.883759	0.437473	-5.8841	-1.3693	3.87903	-2.72244	3.92977	-3.930259e+01	-3.348804e+02	-3.741829e+02
57100	1.05941	1.08536	0.512549	0.862811	0.742069	0.778877	0.911078	0.457227	0.454793	1.00188	0.99188	1.36635	0.901507	-6.85751	-0.95774	0.138547	-3.19363	4.59416	0.245746	0.138076	0.109586	0.0799875	3.85113	1.39066	2.07449	1.80724	1.29943	-6.61423	-0.818515	1.90578	-3.63291	3.27365	1.55376	1.01706	-6.86841	-0.973509	1.67278	-3.22329	2.77347	2.02169	0.67806	-6.78085	-1.06889	1.9512	-2.7815	4.25132	1.32559	0.291973	-6.70114	-0.987608	3.47571	-2.47654	2.6039	-4.573139e+01	-3.365969e+02	-3.823283e+02
57200	1.01677	1.06039	0.415376	0.614739	0.577527	0.92407	0.663606	0.480275	0.680879	0.799584	0.728485	1.73458	0.578016	-5.96591	-1.42985	4.5709	-3.19137	3.90071	0.249023	0.230228	0.0741622	0.0825802	4.58743	1.16756	2.03971	2.17345	0.395067	-6.2588	-1.46327	2.12487	-4.21013	2.2552	1.3129	0.404515	-6.20019	-1.58452	1.34151	-2.21549	3.6431	0.869857	0.972143	-6.11105	-0.834498	3.03253	-3.9705	3.21106	0.644561	0.781906	-5.63707	-1.7822	3.98765	-2.80191	2.3656	-5.045685e+01	-3.321267e+02	-3.825835e+02
57300	0.965038	0.937075	0.565025	0.97703	0.549408	0.698111	0.649293	0.297274	0.40721	0.805035	0.370802	1.78909	-0.370323	-4.62132	-1.71491	3.06631	-4.22491	3.81751	0.183548	0.183624	0.374502	0.239372	1.77587	3.04234	3.36233	1.8292	-0.782449	-5.38681	-1.16368	2.27802	-3.02275	2.98124	0.835098	-0.234859	-5.76739	-1.66539	2.89291	-2.26214	3.62048	1.58866	-0.0548149	-5.32928	-2.5946	1.51576	-3.03459	4.5112	1.70793	0.115029	-3.68929	-1.63641	3.44289	-2.14895	2.57621	-5.547771e+01	-3.353740e+02	-3.908517e+02
57400	0.700712	0.918424	0.8755	0.998809	0.506014	0.798473	0.932433	0.484751	0.482025	0.599448	0.507517	2.42372	-1.76911	-5.73527	-1.87298	3.67962	-1.35028	3.50807	0.212492	0.168941	0.0274083	0.432079	8.92544	2.25873	3.19715	2.89539	-1.93784	-5.82845	-1.92572	2.36569	-1.62161	3.55894	2.79138	-1.59197	-5.54455	-1.25089	1.60387	-0.30911	3.38124	2.27549	-1.59647	-5.39529	-1.20663	2.54381	-1.27281	4.24897	1.89345	-1.23207	-5.82108	-2.6699	3.86584	-1.67845	0.429277	-5.829690e+01	-3.275138e+02	-3.858107e+02
57500	0.822283	0.939264	0.783293	0.934065	0.500862	0.674159	0.546511	0.319629	0.50519	0.732637	0.458567	1.38361	-1.0492	-7.17711	-1.83372	2.88536	-1.64258	4.50295	0.175772	0.548317	0.0598968	0.0734417	5.87394	4.43529	2.88118	1.0713	-0.948987	-7.11307	-1.62478	3.73801	-2.46022	3.43945	1.55701	-1.02947	-7.06063	-1.30924	2.81885	-1.5381	2.9461	1.15566	-1.91201	-7.35053	-2.06013	3.7027	-2.41867	3.09801	1.67176	-2.07618	-6.96023	-1.79213	3.46735	0.0390399	3.20175	-5.095013e+01	-3.286010e+02	-3.795512e+02
57600	0.948187	0.955921	0.8458	0.931776	0.732955	0.92614	0.84463	0.257869	0.329391	0.544346	0.546879	2.30011	-0.553024	-8.40586	-1.46309	2.62379	-1.79831	3.62197	0.102512	0.200512	0.0812043	0.0942195	2.70652	1.79655	12.7651	1.9156	-0.669893	-8.50379	-1.49512	2.75698	-3.33907	1.94267	2.41192	-0.955649	-8.16533	-1.42552	1.9119	-1.47604	3.16138	2.96708	-0.725834	-8.06417	-1.58934	2.36708	-3.56646	0.268557	1.80321	-0.0259366	-8.29655	-1.73807	3.38252	-2.1364	2.68345	-4.989153e+01	-3.377431e+02	-3.876347e+02
57700	0.562528	0.809655	1.09783	0.860233	0.439539	0.780164	0.931792	0.299301	0.631064	0.874875	0.759277	1.91055	-0.135958	-6.70936	-1.40976	4.20242	-2.77382	2.47586	0.127729	0.193191	0.176469	0.311658	1.29801	1.06473	3.70213	2.3078	-0.723576	-6.67172	-1.70492	3.90167	-3.14234	2.25884	2.02916	0.419622	-7.06485	-1.98891	3.08821	-3.50315	2.91709	2.07844	0.00457514	-6.57556	-1.41151	2.64099	-3.83165	0.358669	1.9069	-0.544171	-7.5065	-0.675507	3.8943	-3.6441	-0.669126	-5.055547e+01	-3.394485e+02	-3.900040e+02
57800	0.750585	0.846483	0.827108	1.00487	0.646048	0.699964	0.618037	0.376992	0.39601	0.825137	0.431315	2.77274	0.80486	-9.00545	-1.38856	0.67912	-3.63238	4.53218	0.231865	0.0534371	0.112781	0.0726261	1.5562	1.06307	3.71105	3.04616	0.464803	-8.81075	-1.38783	1.99486	-3.56913	3.37184	2.65282	0.86733	-8.1683	-1.12502	1.33821	-3.50599	2.85197	2.45609	0.686825	-9.18903	-1.4444	2.74066	-4.31739	3.10666	2.78656	0.419778	-8.82232	-1.44897	2.24843	-2.86879	2.93392	-4.206241e+01	-3.295335e+02	-3.715959e+02
57900	0.640702	0.939653	0.872996	0.988067	0.72314	0.850289	0.708827	0.249021	0.440914	0.763674	0.484888	1.64359	1.18332	-8.63827	-1.35791	3.67508	-3.32752	4.45842	0.117079	0.159956	0.198439	0.193788	2.06545	3.17798	0.968357	1.70772	0.95112	-8.57922	-1.33345	3.09268	-4.0039	3.26126	1.18871	0.699196	-8.13875	-0.666712	3.82825	-2.98813	2.71078	1.00669	1.54029	-9.101	-1.84487	3.59296	-4.39962	4.41105	1.67503	1.35156	-8.01387	-1.40921	3.82977	-4.06414	3.20291	-4.572648e+01	-3.284423e+02	-3.741688e+02
58000	1.14148	1.0236	0.664688	0.590421	0.604127	0.988933	0.62798	0.365667	0.310229	0.708832	0.795673	1.05703	0.733924	-8.70424	-1.02358	3.0337	-3.932	3.04128	0.205955	0.101863	0.0607245	0.295596	0.955174	5.91705	0.611431	1.6208	0.78419	-8.47446	-0.358425	3.25812	-3.7725	2.24327	0.239008	1.27419	-8.99332	-1.17803	2.80572	-3.43148	2.70189	0.536312	0.788807	-8.74671	-0.267061	3.70223	-4.56233	1.87142	0.778238	-0.420123	-8.93031	-1.41426	3.36541	-1.59764	2.94541	-5.582017e+01	-3.349993e+02	-3.908195e+02
58100	0.987195	0.96834	0.42556	0.511977	0.494309	0.798252	0.646775	0.358097	0.262651	0.665392	0.638489	0.343672	1.52436	-8.66854	-1.62857	3.89477	-4.29901	4.59571	0.28345	0.143774	0.335776	0.147858	1.7604	1.30729	0.761458	0.378128	1.20957	-9.0727	-2.25833	3.41624	-4.24154	4.34299	-0.00875077	1.67637	-8.02209	-1.6306	3.01765	-3.51024	3.86567	0.448866	1.37366	-9.08694	-1.80263	3.8993	-4.54789	4.48676	0.683513	0.644837	-8.19562	-1.93245	4.2058	-3.54842	2.37905	-4.325407e+01	-3.300661e+02	-3.733201e+02
58200	1.03502	1.16645	0.541458	0.719347	0.564322	0.870399	0.65897	0.459126	0.476966	0.833799	0.779005	0.233999	1.07088	-9.06495	-1.68005	4.44233	-3.42169	4.22032	0.0977131	0.119604	0.0629898	0.1343	1.26273	1.61951	3.48412	-0.347325	1.03965	-9.10789	-1.22359	3.88639	-4.05454	2.64103	0.154931	0.79422	-9.20309	-1.64967	2.71188	-2.65095	3.73465	0.236964	0.996617	-8.97779	-1.91452	3.84045	-4.54416	3.92449	0.492083	0.748609	-9.13726	-1.46184	3.81414	-3.31716	2.94164	-3.542762e+01	-3.310030e+02	-3.664306e+02
58300	0.938776	1.05961	0.573873	0.707394	0.42505	0.910688	0.619135	0.452218	0.538364	0.897051	0.441965	0.0904144	0.129204	-8.92445	-1.18455	4.46695	-3.65756	3.90196	0.192679	0.21528	0.25251	0.0789501	1.73148	4.27714	5.96019	0.670025	-0.212032	-7.95176	-1.34472	3.72176	-3.09369	3.30995	0.307664	-0.355976	-8.70816	-0.990634	2.91046	-2.45961	2.0786	0.122988	-0.52854	-8.94252	-0.912804	4.57073	-3.22851	3.08325	0.234929	-0.101954	-7.90909	-1.038	4.33341	-2.75157	0.571553	-4.942285e+01	-3.307629e+02	-3.801858e+02
58400	0.857951	0.907841	0.689701	1.00875	0.379966	0.796348	0.585554	0.49026	0.654937	0.643274	0.587069	1.76414	-0.139935	-6.72595	-1.41093	3.06426	-3.47356	2.86503	0.0768784	0.208984	0.287767	0.188909	1.41402	1.51371	0.846845	0.934648	0.244098	-6.14212	-1.77245	3.88981	-4.06457	2.76019	2.05161	-0.91294	-7.69078	-1.07766	1.6848	-1.92175	2.08495	1.86556	0.197911	-6.56909	-0.554715	1.7052	-3.07784	1.89615	1.73651	0.0534034	-6.89689	-1.5058	3.67465	-2.1558	1.91655	-5.337043e+01	-3.370564e+02	-3.904269e+02
58500	1.12669	0.908448	1.02145	1.00475	0.601217	0.86838	0.810719	0.375515	0.487937	0.827641	0.304817	2.09229	1.12886	-6.95687	0.242392	3.07338	-3.98663	1.52526	0.174039	0.0784354	0.200469	0.104346	1.27165	1.88741	2.28952	2.39269	1.02196	-6.70376	0.407146	2.31003	-4.19902	1.35351	2.27123	0.843666	-7.45341	0.635103	2.37734	-2.87605	1.41401	2.38222	1.05839	-6.92491	0.668121	1.88164	-4.44424	1.50402	2.03002	1.04234	-6.88584	0.914556	4.18929	-4.00007	-0.338982	-4.300955e+01	-3.347802e+02	-3.777897e+02
58600	0.801656	0.831292	0.683145	0.898517	0.546678	0.84636	0.541158	0.679724	0.374541	0.93808	0.755556	2.47457	1.13897	-6.87876	0.327421	2.06174	-3.95923	-0.0603258	0.191554	0.141864	0.133689	0.128659	3.9855	6.84484	1.76367	2.0565	0.75864	-6.54935	0.654478	2.88727	-4.44724	0.821265	2.65687	1.01788	-6.7719	0.636649	2.05407	-3.04782	1.5353	2.59844	0.787231	-7.00983	0.665917	1.46168	-3.28131	2.52782	2.5277	1.22203	-6.59597	0.727881	3.5767	-3.95634	0.0921326	-4.979913e+01	-3.332073e+02	-3.830065e+02
58700	0.635317	0.765081	1.051	1.05102	0.591432	0.935194	0.580078	0.334769	0.634122	0.686835	0.488102	1.86324	0.724533	-8.47411	-0.420911	2.72852	-4.58059	2.92994	0.215337	0.0589792	0.15614	0.153741	1.12089	2.53105	2.0041	2.33111	0.566567	-9.09234	-0.4374	2.65739	-4.49567	1.90962	2.39189	0.384834	-9.01413	-0.628838	2.56254	-3.67598	1.51272	2.23104	0.851924	-8.34711	-0.605399	2.39264	-3.7438	3.63432	1.66507	1.01067	-8.72797	-0.0979042	4.40536	-3.85355	0.804547	-4.388205e+01	-3.360937e+02	-3.799758e+02
58800	0.889189	0.97317	0.682492	0.931181	0.580308	0.782763	0.934972	0.267279	0.535338	1.16521	0.530903	2.65522	0.566681	-6.27668	0.0413011	1.15626	-4.58109	2.21385	0.740784	0.274698	0.150465	0.269664	3.02119	1.59818	2.6219	3.65529	1.07303	-6.37792	0.0762354	1.36894	-4.31631	2.07402	2.00911	0.0793771	-6.08189	-1.28205	1.95327	-3.04153	2.63349	3.90964	0.876442	-6.24109	-0.184599	-0.219781	-4.36569	2.97462	2.81953	0.875997	-6.54836	-0.3789	1.90649	-3.1996	-0.230392	-5.827951e+01	-3.345608e+02	-3.928403e+02
58900	0.813935	0.775002	1.1321	1.00035	0.604056	0.722664	1.00773	0.312469	0.418295	0.616631	0.531561	2.03999	0.660173	-4.92251	-0.707723	2.42459	-4.34736	3.00342	0.154018	0.42469	0.161084	0.153888	4.28988	3.25963	2.10773	1.8324	0.0655312	-4.4112	-1.51219	4.07921	-3.95644	2.21509	2.35068	1.47148	-5.6007	-0.614973	2.95244	-4.07856	2.44315	1.39317	0.739289	-4.34156	-0.878661	4.37315	-3.9592	3.47237	2.42848	1.17549	-5.15809	-1.30339	3.58814	-4.03452	1.21544	-5.581382e+01	-3.346749e+02	-3.904887e+02
59000	0.814903	0.823848	0.855521	1.08264	0.65567	0.754277	0.734416	0.463182	0.40613	0.535789	0.462465	1.31263	1.18569	-4.57249	-1.10916	4.06024	-4.32049	3.63842	0.342636	0.156534	0.179026	0.132003	5.55969	1.30494	3.11953	1.39547	1.18998	-5.13449	-0.807015	3.82343	-3.69787	2.72597	1.17284	1.6946	-4.47807	-1.37412	3.11871	-3.49632	3.57712	2.07738	1.3044	-3.91308	-1.05667	1.95449	-4.022	4.10076	1.93356	1.21516	-4.68576	-0.391644	4.24457	-3.81446	2.07672	-4.839346e+01	-3.324239e+02	-3.808173e+02
59100	0.893604	0.948375	0.795826	0.794862	0.38853	0.696561	0.527941	0.38735	0.503268	0.949247	0.513444	2.24805	0.582661	-5.80696	-1.55883	2.50447	-4.2259	2.31278	0.0930623	0.134449	0.143363	0.125503	1.3391	5.05353	1.83292	2.39225	1.3306	-5.63857	-1.49276	1.7833	-4.09607	3.76087	1.79913	1.11689	-5.65987	-1.65405	1.96713	-3.44771	3.90718	2.25017	0.693134	-6.22299	-1.24391	2.24397	-3.65085	3.85918	2.31565	0.984195	-5.69997	-1.5858	4.13961	-2.88876	1.7304	-4.442038e+01	-3.341800e+02	-3.786004e+02
59200	0.752427	0.888721	0.819139	0.902003	0.392341	0.932742	0.652315	0.502766	0.365545	0.753458	0.53495	1.78985	1.33141	-7.38549	-1.15657	3.94294	-3.16121	2.98529	0.161072	0.104028	0.442656	0.106953	1.74975	1.32683	2.32883	2.33794	1.77201	-7.30534	-1.36481	2.69129	-4.57059	3.60002	1.80548	0.682386	-7.11634	-0.741671	2.14568	-2.70039	2.69082	1.99144	1.06283	-7.24481	-1.40888	2.71882	-3.73142	4.41744	1.86395	1.05799	-7.85001	-0.875033	3.74849	-3.90459	2.30505	-4.693768e+01	-3.287781e+02	-3.757158e+02
59300	0.587117	0.789898	1.0241	0.812309	0.529411	0.735813	0.764197	0.344782	0.387165	0.787376	0.715999	2.00441	1.12431	-8.86018	-0.293801	3.36058	-3.80248	1.80882	0.267317	0.219835	0.279051	0.191986	3.34969	0.960002	1.17052	1.54751	0.823328	-8.57759	-0.612762	3.83607	-3.97483	2.73987	2.4026	0.571716	-8.46214	-0.173131	2.92675	-2.84171	2.30509	1.1253	0.728961	-8.99115	-0.00591247	3.68418	-3.16298	3.32568	2.10581	1.55064	-8.90831	-0.237319	4.06728	-4.05341	1.2736	-4.743039e+01	-3.280391e+02	-3.754695e+02
59400	0.628189	0.84444	0.759564	0.805516	0.661227	0.72773	0.55804	0.396268	0.541273	1.09776	0.494321	2.56215	0.184485	-5.26613	-1.38122	3.35416	-4.4169	3.37433	0.0897382	0.100067	0.10481	0.0983731	2.57436	4.38667	1.48272	3.14828	-0.170288	-5.38129	-1.86803	1.71082	-3.66529	2.87954	2.17342	0.467923	-5.07479	-1.2001	2.41935	-2.95794	3.38894	2.25516	0.262659	-5.13666	-1.62402	2.62072	-4.43073	2.00588	2.77281	-0.12974	-4.97829	-1.54719	2.69701	-2.6192	4.28146	-4.179057e+01	-3.350015e+02	-3.767921e+02
59500	0.706081	1.06315	0.768596	1.01532	0.76838	0.743228	0.656074	0.393821	0.277173	0.663673	0.522029	3.84149	0.510813	-5.43369	-1.92323	1.82269	-2.82559	3.52193	0.47259	0.102399	0.468491	0.10507	2.24209	4.37629	1.46476	2.49519	0.66516	-4.92881	-2.14967	3.19404	-3.79109	4.33187	3.57381	0.325348	-6.24027	-1.69459	0.502738	-2.7094	3.48622	3.87668	-0.102854	-5.95459	-1.75058	0.193083	-3.40798	4.30192	3.82375	0.473091	-5.78565	-1.8352	1.82879	-2.94045	3.58711	-5.252645e+01	-3.326031e+02	-3.851295e+02
59600	0.897744	1.01429	0.742109	0.761238	0.59179	0.81945	0.589374	0.279423	0.557828	1.04207	0.516583	3.79598	0.521015	-5.03351	-2.29909	3.07028	-3.77101	3.20643	0.0698582	0.217384	0.110872	0.178425	4.63426	0.80152	1.71358	4.51169	0.466743	-5.53558	-1.66854	-0.110021	-3.26746	3.74229	3.66945	0.559798	-4.63022	-2.51368	0.633743	-3.51932	3.6635	3.51875	0.437774	-4.91087	-2.35713	-1.04369	-3.55163	3.83794	4.03773	0.0118098	-4.92406	-1.74652	1.47675	-3.45211	0.96732	-5.142494e+01	-3.378559e+02	-3.892809e+02
59700	0.676531	0.836481	0.755083	0.784607	0.550172	0.779716	0.672517	0.176858	0.522479	0.736207	0.327438	4.43673	0.689812	-5.66075	-1.26972	0.87841	-3.58115	2.89702	0.159895	0.209808	0.628386	0.217797	1.26998	0.786288	0.814451	4.3879	0.940711	-6.6803	-0.373361	0.421529	-4.12146	2.49836	4.48715	0.406484	-5.9341	-1.92246	-0.325741	-2.61432	4.25073	4.20537	0.608273	-6.1221	-1.31901	0.333136	-3.16803	4.0599	4.51536	0.486347	-5.49005	-1.68052	1.15279	-3.23837	1.2672	-4.955620e+01	-3.288810e+02	-3.784372e+02
59800	0.867884	0.948186	0.662142	0.884885	0.492597	0.969707	0.70553	0.434923	0.401172	0.716817	0.548835	3.14828	0.51757	-2.79899	-1.76409	2.29381	-3.47496	3.08922	0.089382	0.436255	0.191394	0.218449	1.04951	2.11397	1.89221	2.73599	0.521205	-3.59623	-2.24767	1.53478	-4.21214	3.39003	2.97346	0.928353	-2.42134	-2.06479	1.15926	-3.23956	3.77273	2.91027	-0.0297709	-1.90615	-1.46342	0.230599	-2.78357	4.54679	3.42639	0.257025	-2.70288	-1.90543	1.96165	-3.74143	2.98293	-5.146892e+01	-3.326727e+02	-3.841416e+02
59900	0.744207	0.809523	0.723209	0.902485	0.715353	0.785954	0.850329	0.183282	0.459234	1.02751	0.593567	4.16618	0.663713	-2.05915	-2.30434	1.26932	-3.38893	4.24159	0.276663	0.114964	0.221411	0.116642	0.888356	1.40275	2.06814	4.11629	0.410948	-2.7579	-2.20991	1.31091	-3.4781	4.07305	3.49175	1.15202	-1.70938	-2.14473	0.807166	-3.42554	4.50284	4.23973	0.550638	-2.56795	-2.42915	0.640053	-4.44144	3.62362	3.7975	0.0523244	-2.12379	-2.2617	1.99187	-3.02233	0.690989	-4.461989e+01	-3.318404e+02	-3.764603e+02
60000	0.911974	0.819517	0.624838	0.975463	0.433586	0.850206	0.626127	0.610223	0.398465	0.728453	0.971837	2.35066	-0.457011	-3.78846	-1.79544	2.36604	-1.54826	3.21945	0.204145	0.334776	0.23375	0.320024	2.87901	1.74803	4.23387	2.95043	-1.34911	-4.00702	-1.91718	1.17038	-2.5225	1.98851	2.46306	0.290477	-3.49099	-1.86126	1.32416	-1.87104	3.85441	1.89101	-1.1353	-3.14712	-2.12142	2.21375	-2.2565	4.32956	2.45447	-1.6355	-4.12678	-2.1858	3.77402	-1.01751	-0.93758	-6.025971e+01	-3.347892e+02	-3.950489e+02
60100	1.07799	0.9472	0.653254	0.649106	0.636925	0.975005	0.642768	0.592123	0.444198	0.725519	0.692719	1.85571	-0.558267	-3.25543	-1.79752	0.916514	-2.1047	3.19036	0.331313	0.0938576	0.206748	0.173406	1.22743	1.38739	1.18834	2.45749	-0.649083	-2.65156	-2.4913	1.69722	-2.35997	3.91795	1.42008	-0.535275	-3.42908	-1.76203	1.94683	-1.43029	3.32176	2.51338	-0.887765	-3.54416	-2.32606	1.38632	-2.77306	3.98284	1.67826	-0.681378	-3.21137	-1.21849	3.24609	-2.31459	1.71778	-4.966437e+01	-3.315475e+02	-3.812119e+02
60200	0.741245	0.944024	0.864414	0.956313	0.634456	0.783251	0.908569	0.271992	0.346232	0.726696	0.435664	1.11981	0.437302	-4.30702	-0.93134	4.29763	-4.21021	2.22697	0.131622	0.493085	0.345007	0.586477	2.54581	2.38558	1.84475	1.6652	-0.807164	-4.61891	-0.00719662	3.54159	-2.26436	2.1326	1.2253	0.0391996	-4.07529	-1.18193	3.28432	-2.40237	3.20904	0.717033	-0.251259	-4.26999	-0.273209	4.13863	-3.61002	1.75802	1.26581	0.0159386	-4.84296	-0.0299774	4.53324	-2.77217	2.42329	-5.641767e+01	-3.253553e+02	-3.817729e+02
60300	0.686729	0.910748	0.97202	0.958017	0.586143	0.936516	0.706137	0.579836	0.550636	0.746268	0.554267	2.69094	-0.0574536	-3.87657	-1.39378	2.78306	-2.33615	3.87746	0.733559	0.250405	0.152907	0.264466	2.38763	2.45777	4.09939	1.65253	0.409535	-3.53497	-1.14365	4.07533	-3.60925	2.74694	2.90664	-0.958266	-3.91001	-0.650196	1.82821	-0.771346	2.80461	0.787213	-1.13911	-4.36901	-1.79705	3.64832	-3.07707	2.86743	2.51291	0.0459947	-4.54355	-1.32808	4.14697	-2.58069	-0.0454727	-6.629405e+01	-3.300820e+02	-3.963760e+02
60400	0.687339	0.827768	0.980292	1.11502	0.44999	0.922532	0.722587	0.590401	0.630618	0.650903	0.979767	2.5721	-0.371913	-2.57517	-1.18914	3.86457	-1.65205	4.48672	0.0881149	0.0925694	0.0648223	0.0953395	1.13319	1.07204	4.13329	2.20313	-0.673276	-2.50397	-0.971096	3.40777	-2.25773	2.49402	2.64125	0.0118545	-2.26086	-1.29411	2.61922	-1.2086	3.50609	2.77639	-0.34752	-2.50323	-1.32552	2.80498	-1.71993	4.28912	2.34667	-0.76369	-3.02775	-2.02913	3.90675	-0.935886	4.53837	-4.247259e+01	-3.369090e+02	-3.793816e+02
60500	0.753079	0.963636	0.746328	0.650597	0.465981	0.837923	0.742311	0.336914	0.321877	0.964713	0.292824	2.18515	-0.39254	-0.361026	-0.818804	3.6301	-2.92889	3.11799	0.230043	0.147815	0.842615	0.268532	3.53686	1.93266	2.62297	2.31373	0.227999	0.568013	-1.49938	3.24403	-3.43051	3.45497	2.34489	-0.699565	0.522793	-1.25321	1.43229	-1.52114	3.45233	1.96596	-0.403707	-1.30799	-1.00578	2.7075	-2.43941	3.71834	2.21025	-1.09714	-0.340431	-1.36761	2.91035	-1.78289	3.13334	-5.599834e+01	-3.311295e+02	-3.871279e+02
60600	0.968375	1.0799	0.683492	0.828704	0.692444	0.768571	0.901435	0.276182	0.477508	0.883037	0.2556	1.66365	-0.301148	-1.49272	-1.59516	2.38592	-0.781252	3.32837	0.0418573	0.221331	0.174422	0.115598	1.78104	4.99224	2.23765	1.57493	0.449673	-2.31506	-1.71133	2.74089	-3.11236	3.97328	1.37431	-0.577537	-1.44957	-1.26613	2.46062	-1.44521	3.44495	1.64849	-1.36315	-1.38546	-2.17881	2.05691	-2.39135	3.3034	1.43565	-0.680055	-1.74725	-1.94282	2.85884	-2.0568	4.29298	-5.128041e+01	-3.326634e+02	-3.839438e+02
