iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnkDCVCC(1.5)	lnkElimNDCVCC(1.5)	lnISkNDCVC(1.5)	lnkDCVCC(1.6)	lnkElimNDCVCC(1.6)	lnISkNDCVC(1.6)	lnkDCVCC(1.7)	lnkElimNDCVCC(1.7)	lnISkNDCVC(1.7)	lnkDCVCC(1.8)	lnkElimNDCVCC(1.8)	lnISkNDCVC(1.8)	lnkDCVCC(1.9)	lnkElimNDCVCC(1.9)	lnISkNDCVC(1.9)	lnkDCVCC(1.10)	lnkElimNDCVCC(1.10)	lnISkNDCVC(1.10)	lnkDCVCC(1.11)	lnkElimNDCVCC(1.11)	lnISkNDCVC(1.11)	lnkDCVCC(1.12)	lnkElimNDCVCC(1.12)	lnISkNDCVC(1.12)	lnkDCVCC(1.13)	lnkElimNDCVCC(1.13)	lnISkNDCVC(1.13)	lnkDCVCC(1.14)	lnkElimNDCVCC(1.14)	lnISkNDCVC(1.14)	lnkDCVCC(1.15)	lnkElimNDCVCC(1.15)	lnISkNDCVC(1.15)	lnkDCVCC(1.16)	lnkElimNDCVCC(1.16)	lnISkNDCVC(1.16)	lnkDCVCC(1.17)	lnkElimNDCVCC(1.17)	lnISkNDCVC(1.17)	lnkDCVCC(1.18)	lnkElimNDCVCC(1.18)	lnISkNDCVC(1.18)	lnkDCVCC(1.19)	lnkElimNDCVCC(1.19)	lnISkNDCVC(1.19)	lnkDCVCC(1.20)	lnkElimNDCVCC(1.20)	lnISkNDCVC(1.20)	lnkDCVCC(1.21)	lnkElimNDCVCC(1.21)	lnISkNDCVC(1.21)	LnPrior	LnData	LnPosterior
54600	0.541515	0.633575	0.509788	2.05917	0.892883	2.88781	3.21897	1.1949	1.0015	0.591256	0.544141	1.05021	1.06968	0.97103	1.1733	1.3668	0.973255	1.25082	4.42149	-0.0699059	3.05337	0.073868	0.0703015	3.88077	4.33812	-0.193451	2.53427	3.97051	-0.20465	2.83088	3.56632	-0.264864	4.50831	4.06549	0.344494	2.42179	4.50811	-0.0978665	0.183747	4.30177	-0.289287	2.40238	4.33223	-0.218643	1.58242	4.34721	-0.150088	3.78741	4.45155	-0.102032	3.26064	4.36234	-0.296015	0.396066	4.05676	0.0244598	3.3493	4.47814	-0.0968861	2.68069	4.46637	0.203923	4.16614	4.53473	-0.42269	4.06144	4.58189	-0.152169	4.42972	4.49913	0.302834	4.16468	3.76639	-0.365574	4.16389	4.49568	0.356292	1.15051	4.3449	-0.0235023	2.3888	4.32342	-0.160536	-0.978007	4.24292	0.0336293	0.356763	-5.990711e+01	-1.623967e+03	-1.683874e+03
54700	0.518422	0.63972	1.10578	1.87899	1.01884	2.9868	3.01044	1.14108	1.15927	0.657283	0.88416	1.00191	1.19215	0.985686	0.970198	1.20343	1.22852	1.17812	4.37529	-0.162934	4.30891	0.0978072	0.0375696	3.10393	4.22096	-0.22019	1.88627	4.10373	-0.112534	2.26426	3.91567	-0.0452847	3.66576	4.54608	0.0754902	3.91771	4.24892	-0.0200313	4.32597	3.82447	0.0811564	3.60256	4.55597	0.2983	2.76782	3.90227	-0.0719039	3.40077	4.37631	-0.434983	3.04445	4.44803	-0.214865	2.82797	4.30295	-0.00830019	4.29713	3.86654	-0.202064	3.94269	4.18469	-0.0283071	4.19572	4.2512	-0.216285	1.93537	4.52632	-0.0893991	4.09752	4.19713	-0.218163	3.81774	4.23778	-0.341639	2.68469	4.25274	-0.0346979	-0.881938	4.45183	-0.0966592	3.52182	4.41677	0.384966	4.27881	3.97342	-0.12816	0.770297	-5.376832e+01	-1.638517e+03	-1.692285e+03
54800	0.62068	0.626281	0.467131	1.10473	0.956032	2.35172	3.20826	1.198	0.938961	0.752571	0.725113	0.976232	1.02135	1.04273	1.32723	1.21566	1.09317	1.29239	4.57714	0.329961	1.91879	0.0879622	0.189787	1.21342	4.36475	-0.224772	2.60112	4.20727	0.26446	2.37602	4.34076	1.04192	2.67574	4.24284	0.222355	0.615561	4.54414	0.742864	1.36082	4.37312	0.066732	1.85786	4.58235	0.788767	2.75351	4.26253	0.485201	1.12222	4.59458	-0.475507	2.33906	4.53523	0.796575	2.13092	4.5974	0.238118	0.944299	4.19348	1.01828	1.68317	4.5858	0.461863	1.63247	4.30163	0.593823	0.930562	4.55323	0.295348	2.36445	4.48738	0.993598	2.76823	4.57479	0.893294	0.381783	4.58279	-0.72881	3.00552	3.94189	-0.343237	1.36045	4.59901	0.598207	0.172779	4.59652	0.155578	2.02686	-5.682064e+01	-1.626363e+03	-1.683184e+03
54900	0.817529	0.66418	1.74079	1.25135	1.13057	3.26588	3.22283	1.22682	1.12443	0.532427	0.758841	1.00312	0.926109	0.749689	1.30702	1.17339	1.03176	0.846444	4.56713	0.504495	2.75183	0.120892	0.215905	2.17608	4.36373	0.989941	2.4725	4.42263	0.392816	2.27575	3.94415	0.291208	3.2444	4.11134	1.4003	4.05394	4.23398	0.691926	2.06588	4.50455	-0.0257985	0.819532	4.17557	0.763132	0.322911	4.38706	0.23545	2.2106	4.48432	0.50926	3.12039	4.52758	0.660365	3.0242	4.48822	-0.165111	0.369353	4.49642	0.63587	3.56766	4.57471	1.07505	1.25525	4.20642	1.39813	1.57523	4.24529	0.851659	1.17632	4.47745	0.0953649	1.96323	4.31355	0.724051	4.40828	4.51639	0.489157	4.07645	4.54374	0.935203	3.49254	4.46174	0.362143	0.684897	4.60364	-0.298614	3.4387	-6.486202e+01	-1.630944e+03	-1.695806e+03
55000	1.37212	0.755551	0.713559	1.87795	1.14838	2.526	3.04146	1.14396	1.06909	0.616089	0.798644	1.00377	0.97254	0.853696	1.08158	1.13524	1.22716	1.22167	4.60438	0.181601	4.12497	0.0842265	0.242668	1.14553	4.05092	-0.159006	3.36974	4.17263	0.360776	2.10163	4.16832	0.688377	3.93699	4.58394	0.431958	4.16091	4.48466	0.0622488	4.0994	4.30199	-0.164969	2.92574	4.49009	-0.416282	3.65503	4.36467	0.22901	4.07777	4.42164	0.548171	3.9368	4.44148	0.89031	3.79279	4.47918	0.11899	4.17841	4.5968	0.150725	3.81704	4.51108	-1.20182	3.48269	4.47417	0.144323	2.64539	4.32617	0.347491	2.18011	4.20423	0.461765	3.7774	4.26407	0.105534	4.17607	4.43926	0.205442	4.12502	4.3191	0.290962	3.72252	4.07393	0.343165	2.37206	4.4578	1.17661	3.64676	-5.185659e+01	-1.625029e+03	-1.676886e+03
55100	1.30782	1.19264	0.851012	1.84356	1.86747	2.36491	3.15996	1.14083	1.23771	0.568087	0.843191	1.09164	0.827938	0.98658	1.18459	1.31975	1.53844	1.12838	4.43869	0.170914	3.66823	0.146959	0.100358	4.60129	4.35341	-0.00514427	3.81011	4.07662	0.14444	2.42324	3.85807	0.115286	3.93116	3.42272	-0.202922	1.79598	4.59628	0.00848695	3.14118	4.38411	-0.203854	3.41337	4.53885	-0.111002	2.61243	4.40359	-0.11253	3.84633	4.44992	0.588136	0.974762	4.24187	0.157585	3.25696	3.94692	-0.210064	-0.380737	4.42151	-0.184855	-0.25795	4.48668	0.525874	1.54821	4.49078	0.025402	3.19361	4.57823	0.254136	0.724794	4.15648	0.0916363	2.98896	4.17244	0.474746	3.49463	3.40562	0.308861	4.59768	4.44825	0.0412024	3.64779	4.59185	0.211496	1.3669	4.12464	0.185924	1.56011	-6.854729e+01	-1.638960e+03	-1.707507e+03
55200	0.574437	1.02808	0.719005	2.29778	1.71473	3.1875	2.9928	1.16844	1.06254	0.749267	0.762431	1.02971	0.978427	1.01765	1.04839	1.07738	1.47856	1.17322	4.6025	-0.224386	3.88346	0.104865	0.0551392	1.54916	3.89301	-0.460719	2.99011	3.94907	-0.021387	2.77362	3.99907	0.0285807	3.40212	4.40079	-0.816888	2.91656	4.50579	-0.127208	4.23356	4.42253	0.149638	3.57829	4.56192	-0.21668	3.2929	4.44216	-0.258383	3.82413	4.6026	-0.313869	3.20598	4.39032	-0.119848	2.96301	4.52078	-0.425598	3.93425	4.23541	-0.383807	2.79759	4.5816	0.0918932	3.64044	4.47633	-0.357496	2.17188	4.59033	-0.409357	3.92108	4.13363	-0.0171877	4.58179	4.3409	0.0466511	0.482777	4.37565	-0.646692	3.51443	4.49142	-0.0161798	4.25366	3.98128	-0.273471	3.70222	4.28349	-0.0943221	3.50416	-4.633523e+01	-1.627591e+03	-1.673927e+03
55300	1.17087	0.916343	0.597925	1.8825	1.72069	2.22088	3.23118	1.14763	1.22651	0.65962	0.94337	1.00678	1.00195	1.15065	1.24339	1.27209	0.77059	1.24303	4.58721	-0.498588	4.19095	0.0765857	0.179472	1.15033	4.53573	-0.590782	2.79594	4.27306	-0.786431	3.41683	4.08908	-0.249575	3.84074	4.20067	-0.508871	3.18174	4.59718	-0.091832	4.5041	4.54895	-0.37825	3.99883	4.3902	0.0861832	4.18338	4.26972	-0.417812	3.15976	4.35115	-0.298898	2.93446	4.30032	-1.32158	4.54413	4.37267	-0.866652	3.26653	4.16257	-0.614099	3.09767	4.37445	-0.313583	4.38399	4.27936	-0.50935	3.89052	4.5719	0.135083	4.28268	4.54992	-0.805957	4.16392	4.40611	-0.518122	3.30695	4.31572	-0.840274	2.16488	4.11207	-0.719286	3.8503	4.50025	-0.418307	3.7449	4.27128	-0.435625	3.94025	-4.391711e+01	-1.627784e+03	-1.671702e+03
55400	1.19944	0.64413	1.13315	2.6518	0.727956	2.10353	3.16124	1.17707	1.08834	0.650406	0.707043	1.00205	1.09112	0.961448	1.01846	1.18608	0.977181	0.999133	4.60001	-0.720701	2.82648	0.0809658	0.0580276	5.55952	4.34795	-0.602576	2.73387	3.99664	-0.974199	3.51126	4.53876	0.0428444	3.59844	4.44575	-0.634171	-0.0253122	4.54291	-0.784061	-0.666156	4.47956	-1.03702	1.7434	4.60264	-0.486137	2.74022	4.24907	-1.00748	3.35868	4.29735	-0.75788	2.98481	4.40445	-0.843063	-2.00445	4.37619	-0.46284	2.92223	4.59493	-0.444439	3.04221	4.50818	-1.07123	3.08597	4.37558	-0.601446	3.56546	4.54224	-0.957676	1.11794	4.48422	-1.04054	0.599463	4.26648	-0.665256	-1.64938	4.30066	-0.991197	3.13467	4.4234	-0.404224	4.17943	4.54149	-0.640127	3.04161	4.16956	-0.64491	3.23992	-5.808976e+01	-1.625416e+03	-1.683506e+03
55500	1.33804	0.980035	0.979581	2.79292	1.55004	3.07893	3.04242	1.1785	1.01248	0.564812	0.76163	1.03676	0.84113	1.18552	1.28213	1.22716	1.14566	0.95787	4.59438	-0.508003	3.79492	0.0812788	0.098517	0.986831	4.03598	-0.804821	3.27152	4.31128	-0.961166	3.37594	4.46828	-0.403541	2.18094	4.51006	-0.388068	4.2071	4.59098	-0.582971	4.15743	4.23277	0.128189	3.67947	4.4743	-0.590232	4.12238	4.28708	-0.362417	3.72128	4.54714	-0.912595	2.93784	4.42556	-0.583021	4.33524	4.58868	-0.424312	3.24276	4.59592	-1.14919	3.34059	4.59914	-0.33483	3.50048	4.52566	-0.69629	4.47452	4.30963	-0.415702	4.59177	4.26706	-0.211061	1.66435	4.50699	-0.541129	3.00103	4.52061	-0.700374	2.91178	4.33788	-0.448759	2.51145	4.24968	-1.02048	4.30362	4.26419	-0.793211	4.13013	-4.208615e+01	-1.631004e+03	-1.673090e+03
55600	0.890366	0.576204	0.511235	2.02832	2.65074	2.54131	3.20169	1.2084	1.04677	0.575341	0.61304	0.95344	1.09285	0.762425	1.27874	1.29347	0.714873	1.26584	4.54682	-0.750012	4.59319	0.0647574	0.0492733	3.59888	4.09237	-0.456456	2.81046	4.27863	-0.767544	3.2462	4.371	-0.313446	3.34098	3.94241	-0.340043	3.03065	4.46909	-0.643229	4.58441	4.54922	-0.503517	1.82246	4.33562	-0.251536	2.42352	4.59904	-0.510612	0.2015	4.48634	-0.790509	4.43894	4.38907	-0.360821	2.83419	4.58618	-0.536034	2.20521	4.13519	-0.668592	2.30772	4.36888	-0.8911	2.08941	4.58575	-0.530942	4.47281	4.42317	-0.943898	1.05401	4.42702	-0.661982	3.2435	4.52679	-0.764278	3.69885	4.4575	-0.828904	2.5798	4.29702	-0.967569	0.276718	4.49902	-0.66483	4.5123	4.52647	-0.881875	3.38692	-4.940261e+01	-1.630997e+03	-1.680399e+03
55700	1.2545	1.27551	0.719632	2.06174	1.48016	2.44242	3.23816	1.18607	1.12528	0.625618	0.57499	1.025	0.956854	1.12213	1.30297	0.997508	0.90537	1.01982	4.5564	-0.581594	4.02308	0.100925	0.0475982	0.871509	4.16514	-0.352014	2.71795	4.09968	-0.652192	3.32649	4.35465	-0.941616	4.12849	4.4661	-0.872318	3.54821	4.57592	-0.916305	3.36789	4.43715	-0.395942	3.65592	4.57363	-0.718847	4.29908	4.24425	-0.371208	3.56939	4.49071	-0.403912	3.48804	4.57146	-0.452319	3.70125	4.44764	-0.715706	3.7351	4.46572	-0.326979	3.39356	4.41055	-0.693502	3.80377	4.53446	-0.299142	3.45677	4.51068	-0.767598	3.5478	4.56888	-0.52466	3.13251	4.20163	-0.475229	3.00992	4.27873	-0.379801	2.61023	4.3038	-0.724175	4.07459	4.545	-0.526993	3.19652	4.54571	-0.256378	3.90272	-3.092936e+01	-1.624490e+03	-1.655420e+03
55800	1.50555	0.647841	0.671292	1.79594	0.88607	2.78992	2.84835	1.13875	1.06718	0.628375	0.867191	1.05397	1.00001	0.998261	1.30585	1.18172	1.24121	1.11849	4.57827	-0.00967565	1.83137	0.074496	0.0919991	3.2805	4.42658	-0.0575744	2.50443	4.52145	-0.66982	2.88372	4.52984	0.124594	3.6822	3.96709	0.146975	3.80648	4.4925	0.401493	0.159197	4.39493	-0.283051	4.46116	4.60028	0.186047	0.322077	4.46133	-0.0078296	1.88084	4.32312	-0.0714492	3.82319	4.3355	0.100343	1.26427	4.44638	-0.00425076	0.801103	4.5805	-0.304973	1.30872	4.33465	-0.262861	2.16875	4.40011	0.528809	4.20737	4.36477	0.0803619	1.17003	4.55711	-0.396809	3.71487	4.40962	-0.0779488	3.87327	4.51154	-0.148638	-0.0852581	4.54367	0.0136031	-0.929106	4.40225	0.130669	3.31738	4.58114	0.181567	2.45614	-5.412909e+01	-1.627462e+03	-1.681591e+03
55900	0.682055	0.814137	1.46597	2.14823	0.828252	1.7541	3.24249	1.19765	1.15367	0.59824	0.725451	1.04738	0.904394	0.80013	1.12988	1.29436	0.77342	1.27948	4.43105	-0.586228	3.13618	0.148526	0.322789	1.1232	3.52795	-0.177379	2.58161	4.22368	-0.543703	3.12128	4.31107	-0.46366	1.63686	3.40545	-0.435322	2.53819	4.38646	-1.17148	3.81326	4.48808	-0.191942	4.21889	4.08507	-1.0271	2.8929	4.42158	-0.833874	3.97901	4.56903	-1.42375	4.46558	4.14762	-0.597257	2.87498	4.40971	-0.530507	4.10676	4.51464	0.313446	3.80098	4.50519	0.00219688	1.83634	4.49651	-0.968156	2.67701	4.58228	-1.049	2.66958	4.4585	0.560057	4.19954	4.50613	-0.133896	1.70748	4.55893	-0.34373	3.44825	4.07963	-1.31743	3.96449	4.46801	-0.841028	2.75891	4.36078	0.216178	4.5231	-7.099104e+01	-1.622912e+03	-1.693903e+03
56000	1.57382	1.1829	0.796967	2.37977	0.992218	2.97106	3.20863	1.19385	1.0898	0.737731	0.792883	1.02111	0.901646	1.00197	1.15279	1.24186	0.925414	1.23979	4.39601	-0.103331	3.80106	0.123168	0.09462	2.82486	4.07108	-0.255079	2.28298	3.73058	-0.377762	2.87196	3.76768	-0.247543	3.57083	4.34833	-0.418704	-0.0954783	4.28007	-0.27806	3.2555	4.26763	0.350204	3.47011	4.27889	-0.150894	2.70091	3.99351	-0.418865	1.70338	4.24775	-0.101808	1.14876	4.54335	-0.0174485	3.56497	4.47775	0.205805	2.04082	4.07479	-0.303505	3.8483	4.25495	0.128814	3.90425	4.16418	-0.383611	2.27819	4.47565	0.0925962	4.50366	4.25864	-0.260211	3.78017	4.0175	-0.00771317	4.2591	4.45828	0.173464	1.95617	4.26387	0.021901	2.95681	4.57286	-0.676855	4.347	4.22703	-0.141978	4.26538	-5.811441e+01	-1.627589e+03	-1.685704e+03
56100	1.19092	1.14184	1.2997	2.42441	1.16254	1.67952	3.19567	1.17824	1.06938	0.566619	0.67486	1.03121	0.945147	1.1231	1.11288	1.33341	0.836071	1.08881	4.60118	-0.16868	3.1135	0.0381827	0.0455824	1.89376	4.4431	-0.0591063	2.4497	4.15088	-0.300733	2.76458	4.58865	-0.570689	3.57913	4.35759	-0.806386	3.35643	4.48397	-0.279677	3.57495	4.34068	0.0946591	-0.270846	4.37876	-0.252822	2.45087	4.58834	-0.491073	3.99546	4.41286	-0.169261	1.36528	4.58719	0.140852	2.3196	4.30185	-0.356894	3.2317	4.46613	-0.0446415	2.83824	4.34788	-0.233651	0.109361	4.41917	-0.207038	3.67548	4.52893	-0.359444	3.95818	4.29701	-0.0431007	3.69385	4.57054	-0.707277	2.03128	4.60444	-0.135416	2.0521	4.39161	-0.326438	3.96835	4.46539	-0.0269802	3.40007	4.5701	0.00141971	1.73432	-4.647019e+01	-1.624690e+03	-1.671160e+03
56200	0.55998	0.451249	1.1972	2.70601	1.03368	2.86842	2.55967	1.19266	1.03377	0.611695	0.759445	1.00591	0.857429	0.91224	1.22308	1.38012	0.908729	1.23453	4.52924	-0.292095	3.42241	0.0440048	0.0676454	1.47345	4.34552	-0.0907603	2.50547	4.27375	-0.470117	3.09547	4.38347	-0.173934	3.59895	4.14234	-0.34147	3.1163	4.44624	-0.591154	2.57472	4.52802	-0.482158	4.4647	4.44249	0.747888	3.65161	4.57621	0.0118632	1.32059	4.56713	0.0798888	4.32993	4.19054	0.350003	2.38553	4.45886	-0.0992468	4.46203	4.42591	-0.327603	2.81181	4.492	0.144294	3.80972	4.39754	-0.164974	3.64081	4.55667	-0.653729	2.91825	4.49945	-0.280033	4.57638	4.49403	-0.114609	0.113403	4.48505	-0.399403	1.61846	4.48712	-0.482185	3.68795	4.58425	-0.606944	2.50256	4.31619	-0.420474	3.35061	-4.995903e+01	-1.622304e+03	-1.672263e+03
56300	0.504407	0.653269	1.01136	2.38889	1.20748	2.49653	3.05229	1.13434	1.03343	0.657621	0.675617	0.95702	1.05973	0.814012	1.43217	1.31438	1.32295	0.959963	4.55802	0.373963	2.84623	0.0622094	0.0662136	3.0194	4.26068	0.498913	1.89055	4.36808	0.244853	2.15937	4.23026	0.706547	3.31437	4.4313	0.392649	0.276905	4.2098	0.570536	2.07935	4.50686	0.709732	3.69183	4.51012	0.820884	0.59087	4.35594	0.167414	2.59215	4.60422	0.0490505	1.01263	4.56989	-0.0535925	3.38459	4.40395	0.107121	3.37139	4.44731	0.511004	3.06573	4.60493	0.77273	4.48436	4.3761	-0.27304	2.72331	4.37642	-0.0304618	3.07191	4.52595	0.452878	1.30207	4.15315	0.79027	4.24136	4.37581	0.333427	3.19219	4.51324	0.545865	3.60336	4.48102	0.51618	1.04471	4.3478	-0.139367	1.44108	-5.303731e+01	-1.631183e+03	-1.684221e+03
56400	0.939861	0.776681	2.05949	2.01304	0.918266	3.05755	3.26724	1.20312	1.17788	0.721478	0.876444	0.996207	0.818212	0.933846	1.19595	1.1906	0.918412	1.1533	4.60428	-0.0181014	2.46035	0.0564051	0.36537	2.15053	4.51311	0.164523	2.26129	4.13497	0.0715728	2.59775	4.42281	-0.169186	4.4356	4.07405	0.555457	1.37189	4.41168	-0.518617	3.92668	4.54078	0.0253724	4.36685	4.58521	-0.396112	3.33315	4.47263	-0.428076	0.935097	4.38442	-0.222548	-1.23486	4.43576	-0.609827	0.724556	4.387	0.278104	1.4972	4.43548	-0.828255	1.40025	4.60391	0.579986	1.07192	4.59889	-0.827653	1.37928	4.55386	-0.227261	-1.18863	4.4402	0.827055	1.70642	4.43191	-1.1625	3.17324	4.58129	-0.285497	2.92163	4.36911	-0.411254	2.31742	4.52632	-1.63007	3.80451	4.46645	0.645051	1.12758	-7.263399e+01	-1.622229e+03	-1.694863e+03
56500	0.834224	1.00598	0.372912	2.7922	1.8684	2.61355	3.11339	1.14214	1.04518	0.692171	0.765606	1.01476	0.941821	1.05812	1.23825	1.25999	1.14931	1.27346	4.41623	-0.457039	3.50111	0.0412572	0.0845328	1.10047	3.98023	-0.585522	2.5354	4.45005	-0.482036	3.41455	4.43595	-0.257416	1.74319	4.22618	0.000808109	2.32586	4.33204	-0.241147	1.57769	4.27185	-0.873819	3.68722	4.1506	0.0398031	1.87819	4.45299	-0.368686	4.00471	4.56698	-0.38245	1.39621	4.48075	-0.743575	1.92769	4.3108	0.0127441	3.77242	4.58799	-0.802761	2.81108	4.36042	-0.479632	3.30173	4.42104	-0.35157	2.83653	4.28939	-0.0534757	4.18551	4.36851	-0.357486	3.91997	4.32902	-0.17985	2.0981	4.52389	-0.143967	2.12529	4.43918	-0.374597	3.23453	4.43684	-0.747947	3.14438	4.52967	-0.484547	3.91106	-4.866331e+01	-1.632252e+03	-1.680915e+03
56600	1.22127	1.36467	1.01672	2.97283	1.12133	3.03794	3.2417	1.16335	1.04275	0.585262	0.887014	1.08101	1.03462	1.01827	1.41568	1.12906	1.31447	1.18404	4.55257	-0.3374	2.13239	0.0439902	0.199814	1.18052	4.52991	-0.05529	2.9767	4.4593	-0.237902	2.30175	4.26337	0.0705519	3.37093	4.51743	-1.32654	3.07676	4.49555	-1.56845	0.818704	4.52165	-0.305975	1.12497	4.41676	0.400584	2.89383	4.45268	0.308587	2.18973	4.47535	-0.552369	1.57056	4.42234	-0.584172	1.98759	4.46267	-0.56486	2.74727	4.35239	-0.719196	2.06582	4.55223	-0.895879	3.73758	4.30048	0.156613	2.49196	4.55499	-0.685427	1.9576	4.53455	-0.0919341	3.27901	4.34626	-0.50941	1.2283	4.59452	0.145949	0.0011002	4.39945	-0.581444	2.00674	4.56642	-0.321687	2.40272	4.57695	-1.14936	4.01614	-5.780802e+01	-1.629146e+03	-1.686954e+03
56700	1.42123	1.20696	0.366982	2.60019	0.756548	1.69831	3.22453	1.17733	1.01656	0.724842	1.06601	1.041	0.896305	0.929944	0.99538	1.16585	1.09772	1.29503	4.50125	-0.0955063	2.8623	0.0910254	0.170342	3.83249	3.73102	0.281013	3.22806	4.33767	-0.292329	2.58368	4.26843	-0.0254691	4.36858	4.45557	-0.369431	2.66932	3.84541	-0.0684249	2.49865	4.53812	0.0897807	1.91128	4.52913	-0.435412	3.20661	4.45249	0.0499996	3.198	4.44079	-0.374905	3.46464	4.28028	-0.625145	-2.20156	4.47464	0.140875	0.884507	4.45787	0.0956054	4.03636	4.16745	-0.0735681	3.14966	4.43114	-0.0403189	0.525904	4.60289	0.312706	3.26062	4.21742	-0.751867	4.13621	4.06751	0.491321	2.39404	4.40727	0.40588	2.60331	4.58246	0.243524	2.84438	4.04762	-0.221266	3.15831	4.13546	-0.0877599	1.51651	-6.633453e+01	-1.634317e+03	-1.700651e+03
56800	0.759669	0.64889	0.438651	2.07202	1.2554	2.1254	3.08156	1.1512	0.991135	0.637572	0.707268	1.00398	1.0159	1.06827	0.154916	1.07094	1.27264	0.921304	4.49852	0.142	2.13132	0.0462928	0.114264	2.06377	4.48449	0.171102	3.34738	4.14574	0.662177	3.0341	4.402	0.563165	2.64839	4.43851	0.053567	2.18579	4.53382	0.56222	-1.47421	4.23863	0.124821	3.77036	4.40825	-0.284975	0.210598	4.44262	0.712785	4.28247	4.50002	0.162975	3.3801	4.45439	-0.0443077	2.30423	4.50407	0.592767	1.85925	4.29718	-0.355867	4.59471	4.12149	-0.106075	1.29669	4.54625	0.527862	1.61971	4.5586	-0.86159	2.90208	4.46011	0.159642	2.15781	4.46942	0.0412901	2.36825	4.52218	0.00102042	0.269466	4.40041	-0.804826	2.66096	4.46916	0.609533	3.2697	4.27465	-0.262438	3.56606	-6.130377e+01	-1.613218e+03	-1.674521e+03
56900	0.470933	0.801109	0.764225	2.06303	1.62164	2.35241	3.20925	1.17321	1.12262	0.610696	0.736098	0.994913	0.919084	1.16787	0.172928	1.17648	1.22647	0.757304	4.57149	0.361406	3.79391	0.110741	0.100755	2.16272	4.19238	0.166531	3.34537	4.08445	0.657677	3.03287	4.21456	0.233606	4.60126	4.5603	0.431044	4.51461	4.45552	0.468788	1.56117	4.39572	0.139397	2.80118	4.43816	0.518459	4.14357	4.44415	1.01415	3.21243	4.20406	0.585305	3.45151	4.43284	0.0915025	2.90576	4.46279	0.625517	3.0701	4.40263	0.691645	3.23149	4.14947	0.528836	3.27788	4.33593	1.17582	3.65574	4.26012	0.274648	1.40585	4.32125	0.608778	4.51141	3.87399	0.567097	2.38845	4.52501	0.348984	4.42758	4.50297	0.386219	2.78448	4.39456	0.774401	1.93496	4.00743	0.326496	3.50465	-4.834561e+01	-1.619914e+03	-1.668260e+03
57000	0.831689	0.902039	0.832821	2.0982	1.18222	3.07526	3.22626	1.13276	1.15191	0.821294	0.685989	1.04717	0.917092	0.84551	0.337056	1.40087	1.22203	0.748149	4.55422	0.113467	4.15342	0.175971	0.202744	1.22938	3.84076	0.182091	3.33139	3.62376	0.644142	3.0124	4.22808	-0.351368	3.77725	3.74243	-0.021417	4.51435	4.51888	0.0286509	2.43434	4.58017	0.0793966	4.01646	4.59484	0.457274	3.03324	4.23084	0.868721	4.0604	4.17232	0.496313	3.1997	4.43444	0.38463	3.75128	4.54311	0.243915	3.57075	4.22354	0.581716	4.41706	4.44527	0.126209	4.5415	4.57387	-0.144951	3.5819	4.01013	0.23836	3.66755	4.59308	0.836644	3.37472	4.44747	0.624559	3.58314	4.41713	0.152013	0.630992	4.21369	0.052911	4.43047	4.55882	0.11295	2.68309	4.49228	0.500517	4.39763	-5.680166e+01	-1.616282e+03	-1.673083e+03
57100	0.512409	1.30947	0.918754	2.0761	1.02179	2.58149	2.99008	1.1602	1.05477	0.58222	0.661319	1.02406	1.09854	0.913586	0.173957	1.07502	1.30402	1.18899	4.53186	0.24932	3.92757	0.20584	0.101786	1.79837	4.32357	0.230668	3.28862	4.43038	0.872523	2.8315	4.17043	0.708923	3.75253	4.1615	0.14139	2.19396	4.50095	0.335537	3.1175	4.37216	0.140894	3.93466	4.15069	0.704098	3.80493	4.34334	0.133366	4.54611	4.4349	0.631091	2.13529	4.55796	0.733926	4.44078	3.90622	0.626807	2.58421	4.29742	0.905566	2.9576	4.54918	0.0999404	4.60462	4.59945	0.821241	2.74824	4.56179	0.10338	2.37566	4.32787	0.418668	4.12946	4.32671	0.70629	3.79203	4.51918	-0.176963	4.28989	4.41001	0.509186	3.86723	4.31651	-0.696576	3.56104	3.95302	0.219739	3.75427	-5.601076e+01	-1.615769e+03	-1.671780e+03
